true_strain,true_stress_MPa
9.599539685423504e-05,14.400733839274643
0.00019198157947676963,28.80293816041887
0.0003359435526646659,50.40899411028495
0.0005518476976681744,82.82427654082949
0.0008756165379513829,131.46111627521734
0.0013610732781402402,204.44770793239906
0.0020888168334493628,313.99802208539217
0.003179440257445686,478.48172998499933
0.004813148320762112,725.5626093523588
0.007258716911754443,796.6928405702103
0.0096983189896953,801.2381326295083
0.012131983890749251,805.5690373906092
0.014559740442984458,809.9267155177754
0.018190359663747158,817.1158814487036
0.02180784515776989,823.769984025667
0.025412291604888372,830.3861464909315
0.030080934535362116,839.8353819263975
0.03472788248591588,847.3652063789282
0.03935333844770133,854.7244130601882
0.04395749575263054,862.3612601843071
0.04854055190897385,870.0239321830898
0.053102694928746016,877.4968751892317
0.057644123786593525,885.1064320440413
0.06216502127499584,892.3786945262459
0.06666557219952855,899.8628533681967
0.07114595888175333,907.1340735222102
0.07560636120353711,914.6487251789398
0.08004695665038684,921.9360299067347
0.08446792473596657,929.3072066635788
0.08886942513284565,936.4560140228523
0.093251645878242,943.8363687213733
0.09761473787320447,951.0056183611583
0.10195888457641493,958.4110457856087
0.10628423269105512,965.5138456312939
0.11059095271344929,972.7931659836806
0.11487921290974301,979.8548491216861
0.11914915395802445,987.1448160507531
0.12340094853226653,994.2255252611675
0.12763473346600446,1001.5236735920711
0.13185067736749692,1008.4952109776792
0.13604891335670627,1015.6767624430917
0.14022960610921273,1022.6512652122369
0.14439288515691714,1029.853905909757
0.1485389113703042,1036.8486984318495
0.15266781081352349,1043.9971273377164
0.15677973252147223,1050.882732608691
0.16087483178415235,1057.9753768603318
0.1649532134067363,1064.8633839261308
0.16901502937086962,1071.9749795854186
0.17306041370583014,1078.881058455985
0.1770895147987946,1085.8876857586204
0.18110243144504867,1092.684919338327
0.18509930893365764,1099.6862374988868
0.18908027496764462,1106.4852770294137
0.1930454714559608,1113.5033308370078
0.1969949915753769,1120.2863223990687
0.20092897433063422,1126.9827483123468
0.20484754149045636,1133.9653227918595
0.2087508133976715,1140.704028651109
0.21263892441131166,1147.41431732665
0.2165119611890649,1154.4087157479862
0.2203700554074116,1161.0967662027776
0.22421332192311286,1167.7072512022778
0.22804188945794862,1174.5853953561373
0.23185583982412458,1181.227205086615
0.23565529922323505,1187.8431361321732
0.23944037735442872,1194.7394233528228
0.2432111976315201,1201.3063200058714
0.24696783732302785,1207.8236473288537
0.2507104174729235,1214.6036446652413
0.25443904292698044,1221.1509518645032
0.2581538320963514,1227.6721522915195
0.2618548579851641,1234.4679859968946
0.2655422367740966,1240.9193397794738
0.26921606873767956,1247.3421753267944
0.27287646756779604,1253.7978820222916
0.27652350226294653,1260.531156255413
0.28015728441388216,1267.0059992467238
0.2837779099858148,1273.4261716888473
0.2873854739053507,1279.7872877365946
0.29098007007542454,1286.4116358558235
0.2945618198040399,1292.781585414175
0.29813075806114814,1299.108910757512
0.3016870042816444,1305.4717580049485
0.3052306484178403,1312.0890232895613
0.3087617794691439,1318.3687123197913
0.31228048549547244,1324.59469381465
0.31578685363042885,1330.852256578531
0.31928097009424794,1337.1504854064435
0.3227629202065186,1343.4740448294729
0.3262328159269571,1349.785496229317
0.329690685659573,1356.020831518069
0.33313663972011104,1362.246496338386
0.3365707599484341,1368.4698000251055
0.33999312734414394,1374.6944506117702
0.34340382207804554,1380.9214552374779
0.3468029235034154,1387.131391547855
0.3501905101670789,1393.2645172025263
0.3535666866063121,1399.3899417735188
0.3569314761255313,1405.5141126956455
0.36028498179341595,1411.6397594033926
0.36362727903807784,1417.7675041516907
0.36695844253383647,1423.8854339340999
0.37027854621122946,1429.9209506042114
0.37358766326685844,1435.948343801707
0.37688586617307085,1441.974138378538
0.3801732527702079,1448.0008431262895
0.3834498418597551,1454.0291677796542
0.3867157299664219,1460.0585089255162
0.389970986759226,1465.9924477216005
0.39321568122902,1471.9285144360326
0.39644988169726336,1477.85736476928
0.3996736558246554,1483.7846808227634
0.402887070619628,1489.7128592317924
0.4060901924467024,1495.6421298671141
0.40928311236911796,1501.4957129566
0.41246584473880404,1507.3343985468819
0.4156384794527921,1513.1655650250614
0.4188010803808994,1518.9948669791222
0.421953710788868,1524.8244580486937
0.4250964333459591,1530.6545779482722
0.42822931013242654,1536.4324206867143
0.4313524026468757,1542.1742715230585
0.4344657965178887,1547.9084259442986
0.4375695026170731,1553.6399751518481
0.44066360552251305,1559.3716111992746
0.44374816447753795,1565.1032820553778
0.4468232381789423,1570.8095925153793
0.4498888847836886,1576.4554946781323
0.45294516191550704,1582.0930711329877
0.45599212667139405,1587.727900347166
0.4590298597329463,1593.3622685869036
0.4620583688800375,1598.9963598639072
0.4650777338457436,1604.6300106782617
0.4680880096831646,1610.1809870558234
0.4710892509497167,1615.7285869879909
0.4740815117130649,1621.2685055798888
0.4770648455569671,1626.8056713876463
0.4800393055870322,1632.3423899258598
0.48300494443639197,1637.8784621185996
0.48596183773569346,1643.3676841697843
0.48890999019191217,1648.8208330538348
0.49184947658783446,1654.2660225270913
0.4947803477217451,1659.7079564312698
0.49770267713710753,1665.148863258183
0.5006164451751354,1670.5889100002871
0.5035217939411122,1676.0201357859373
0.5064186801243591,1681.3800540257243
0.5093072444384578,1686.7313901761547
0.5121874432611339,1692.0789422054215
0.515059415940038,1697.425260309577
0.5179231185544785,1702.770318526715
0.5207786891112818,1708.1142378758343
0.5236261285982143,1713.409593209833
0.5264654381233179,1718.6735596076846
0.5292967537278545,1723.9293821396307
0.5321200307998685,1729.1816389281303
0.5349354040997998,1734.4324379061163
0.5377428287600102,1739.6817603445797
0.5405424382830638,1744.9273843621313
0.5433341875569462,1750.100168909818
0.5461182088487174,1755.2643884662539
