true_strain,true_stress_MPa
0.5632932306674421,1177.8704003811413
0.566022311415394,1181.1923417200323
0.5687439213471878,1184.5100550796926
0.5714581873018092,1187.8229729514317
0.5741650629879569,1191.1293669163017
0.5768646741248962,1194.4250706823095
0.5795569742428974,1197.7134434093814
0.5822420879605026,1200.9944904874524
0.5849200111455203,1204.2675813666076
0.5875907398126997,1207.535748670768
0.5902543969641282,1210.7967186874375
0.5929109357217157,1214.0532400339546
0.5955604780323702,1217.305121524226
0.5982029768690126,1220.5493489915543
0.6008385531408414,1223.7838796820663
0.603467159679595,1227.0106982906211
0.606088916373827,1230.2305490081012
0.6087038174297941,1233.4432714158704
0.6113118572076252,1236.6501352598264
0.6139131540960363,1239.8514144212209
0.616507660606318,1243.0467460749796
0.619095494147497,1246.2371805885862
0.6216766071150658,1249.4195687752315
0.6242511159540906,1252.592598765663
0.6268189729510015,1255.7570155857504
0.6293802936022772,1258.9152215140236
0.6319350706467808,1262.0668439423575
0.6344832969824963,1265.211148301363
0.6370250867110849,1268.3514063453822
0.6395603918743832,1271.4846828566099
0.642089325662402,1274.613336577557
0.644611840029831,1277.7331304598695
0.6471280472692317,1280.8446539911317
0.649637939097321,1283.9480588397682
0.6521415073930324,1287.0447787694595
0.6546388631286959,1290.1348800637275
0.6571299580661811,1293.2188462225931
0.6596149023145211,1296.2977304708609
0.6620936475680005,1299.3714493417926
0.6645663030854975,1302.4394648410148
0.6670328204989066,1305.4991351859744
0.6694933082298083,1308.5510408474877
0.671947756817036,1311.5951026767302
0.6729444732424258,1312.8990471679685
