Time,Load,Stress,Strain
74.927,12.47,415.6666667,2.60E-03
75.925,12.489,416.3,2.97E-03
76.924,12.492,416.4,2.63E-03
77.923,12.521,417.3666667,2.23E-03
78.922,12.539,417.9666667,2.17E-03
79.922,12.532,417.7333333,2.63E-03
80.92,12.552,418.4,2.67E-03
81.92,12.566,418.8666667,2.24E-03
82.918,12.563,418.7666667,2.10E-03
83.918,12.516,417.2,2.63E-03
84.916,12.46,415.3333333,3.70E-03
85.916,12.427,414.2333333,4.60E-03
86.915,12.423,414.1,5.44E-03
87.914,12.392,413.0666667,6.81E-03
88.912,12.321,410.7,8.73E-03
89.911,12.296,409.8666667,1.08E-02
90.911,12.24,408,1.27E-02
91.907,12.289,409.6333333,1.39E-02
92.909,12.381,412.7,1.56E-02
93.907,12.437,414.5666667,1.73E-02
94.905,12.434,414.4666667,1.86E-02
95.906,12.44,414.6666667,1.98E-02
96.905,12.452,415.0666667,2.13E-02
97.903,12.469,415.6333333,2.29E-02
98.902,12.477,415.9,2.42E-02
99.9,12.464,415.4666667,2.53E-02
100.901,12.439,414.6333333,2.70E-02
101.899,12.432,414.4,2.87E-02
102.899,12.474,415.8,3.02E-02
103.897,12.508,416.9333333,3.14E-02
104.897,12.524,417.4666667,3.24E-02
105.896,12.524,417.4666667,3.38E-02
106.892,12.513,417.1,3.57E-02
107.894,12.497,416.5666667,3.72E-02
108.893,12.447,414.9,3.87E-02
109.892,12.447,414.9,4.02E-02
110.89,12.472,415.7333333,4.18E-02
111.89,12.49,416.3333333,4.34E-02
112.888,12.497,416.5666667,4.48E-02
113.888,12.503,416.7666667,4.57E-02
114.887,12.5,416.6666667,4.72E-02
115.886,12.476,415.8666667,4.87E-02
116.885,12.438,414.6,5.00E-02
117.883,12.393,413.1,5.13E-02
118.883,12.351,411.7,5.24E-02
119.882,12.346,411.5333333,5.34E-02
120.881,12.392,413.0666667,5.44E-02
121.88,12.417,413.9,5.52E-02
122.879,12.433,414.4333333,5.61E-02
123.877,12.434,414.4666667,5.69E-02
124.877,12.417,413.9,5.76E-02
125.875,12.411,413.7,5.84E-02
126.875,12.419,413.9666667,5.89E-02
127.874,12.409,413.6333333,5.95E-02
128.873,12.396,413.2,6.01E-02
129.872,12.384,412.8,6.02E-02
130.871,12.379,412.6333333,6.05E-02
131.869,12.362,412.0666667,6.06E-02
132.868,12.38,412.6666667,6.09E-02
133.868,12.395,413.1666667,6.11E-02
134.867,12.404,413.4666667,6.13E-02
135.866,12.383,412.7666667,6.15E-02
136.865,12.338,411.2666667,6.16E-02
137.864,12.313,410.4333333,6.16E-02
138.863,12.338,411.2666667,6.19E-02
139.862,12.381,412.7,6.20E-02
140.861,12.427,414.2333333,6.21E-02
141.86,12.447,414.9,6.22E-02
142.859,12.467,415.5666667,6.24E-02
143.857,12.488,416.2666667,6.27E-02
144.857,12.506,416.8666667,6.28E-02
145.856,12.507,416.9,6.31E-02
146.853,12.447,414.9,6.34E-02
147.854,12.367,412.2333333,6.36E-02
148.853,12.226,407.5333333,6.37E-02
149.853,12.181,406.0333333,6.37E-02
150.851,12.191,406.3666667,6.38E-02
151.85,12.232,407.7333333,6.39E-02
152.849,12.304,410.1333333,6.39E-02
153.849,12.36,412,6.40E-02
154.846,12.394,413.1333333,6.40E-02
155.847,12.416,413.8666667,6.41E-02
156.845,12.431,414.3666667,6.42E-02
157.842,12.431,414.3666667,6.43E-02
158.843,12.426,414.2,6.43E-02
159.84,12.434,414.4666667,6.43E-02
160.841,12.445,414.8333333,6.44E-02
161.84,12.45,415,6.45E-02
162.838,12.454,415.1333333,6.46E-02
163.837,12.449,414.9666667,6.46E-02
164.837,12.432,414.4,6.47E-02
165.836,12.436,414.5333333,6.47E-02
166.834,12.446,414.8666667,6.48E-02
167.834,12.452,415.0666667,6.50E-02
168.834,12.44,414.6666667,6.50E-02
169.832,12.419,413.9666667,6.50E-02
170.832,12.394,413.1333333,6.50E-02
171.831,12.375,412.5,6.50E-02
172.829,12.371,412.3666667,6.52E-02
173.829,12.409,413.6333333,6.52E-02
174.828,12.424,414.1333333,6.52E-02
175.826,12.444,414.8,6.53E-02
176.824,12.469,415.6333333,6.53E-02
177.825,12.492,416.4,6.54E-02
178.822,12.505,416.8333333,6.55E-02
179.823,12.513,417.1,6.55E-02
180.821,12.518,417.2666667,6.56E-02
181.82,12.512,417.0666667,6.56E-02
182.819,12.491,416.3666667,6.56E-02
183.819,12.453,415.1,6.58E-02
184.817,12.426,414.2,6.58E-02
185.816,12.428,414.2666667,6.57E-02
186.816,12.432,414.4,6.58E-02
187.815,12.44,414.6666667,6.59E-02
188.812,12.445,414.8333333,6.59E-02
189.81,12.442,414.7333333,6.59E-02
190.81,12.44,414.6666667,6.60E-02
191.809,12.433,414.4333333,6.61E-02
192.809,12.434,414.4666667,6.61E-02
193.808,12.431,414.3666667,6.62E-02
194.806,12.422,414.0666667,6.62E-02
195.806,12.407,413.5666667,6.62E-02
196.806,12.387,412.9,6.62E-02
197.804,12.373,412.4333333,6.63E-02
198.803,12.363,412.1,6.63E-02
199.802,12.353,411.7666667,6.63E-02
200.801,12.346,411.5333333,6.63E-02
201.801,12.338,411.2666667,6.64E-02
202.798,12.329,410.9666667,6.64E-02
203.798,12.321,410.7,6.64E-02
204.798,12.311,410.3666667,6.64E-02
205.797,12.301,410.0333333,6.67E-02
206.795,12.289,409.6333333,6.65E-02
207.795,12.274,409.1333333,6.65E-02
208.794,12.257,408.5666667,6.65E-02
209.793,12.233,407.7666667,6.65E-02
210.792,12.187,406.2333333,6.65E-02
211.791,12.319,410.6333333,6.66E-02
212.79,12.424,414.1333333,6.67E-02
213.788,12.48,416,6.69E-02
214.787,12.519,417.3,6.71E-02
215.785,12.554,418.4666667,6.72E-02
216.785,12.586,419.5333333,6.74E-02
217.785,12.615,420.5,6.76E-02
218.782,12.643,421.4333333,6.78E-02
219.783,12.668,422.2666667,6.80E-02
220.782,12.691,423.0333333,6.80E-02
221.78,12.712,423.7333333,6.84E-02
222.78,12.731,424.3666667,6.86E-02
223.778,12.749,424.9666667,6.89E-02
224.777,12.765,425.5,6.91E-02
225.776,12.779,425.9666667,6.93E-02
226.776,12.791,426.3666667,6.97E-02
227.773,12.802,426.7333333,6.99E-02
228.772,12.812,427.0666667,7.01E-02
229.774,12.823,427.4333333,7.05E-02
230.772,12.831,427.7,7.08E-02
231.771,12.839,427.9666667,7.11E-02
232.768,12.85,428.3333333,7.14E-02
233.767,12.859,428.6333333,7.17E-02
234.768,12.867,428.9,7.20E-02
235.766,12.876,429.2,7.23E-02
236.765,12.885,429.5,7.26E-02
237.765,12.892,429.7333333,7.30E-02
238.765,12.899,429.9666667,7.34E-02
239.762,12.907,430.2333333,7.38E-02
240.76,12.915,430.5,7.41E-02
241.76,12.923,430.7666667,7.45E-02
242.759,12.93,431,7.48E-02
243.759,12.937,431.2333333,7.51E-02
244.757,12.945,431.5,7.55E-02
245.756,12.952,431.7333333,7.58E-02
246.756,12.958,431.9333333,7.62E-02
247.753,12.965,432.1666667,7.65E-02
248.754,12.973,432.4333333,7.68E-02
249.754,12.98,432.6666667,7.73E-02
250.751,12.987,432.9,7.75E-02
251.751,12.993,433.1,7.79E-02
252.749,13,433.3333333,7.83E-02
253.749,13.008,433.6,7.86E-02
254.749,13.014,433.8,7.89E-02
255.747,13.021,434.0333333,7.93E-02
256.746,13.027,434.2333333,7.96E-02
257.743,13.034,434.4666667,7.99E-02
258.745,13.042,434.7333333,8.02E-02
259.743,13.048,434.9333333,8.06E-02
260.74,13.054,435.1333333,8.09E-02
261.74,13.061,435.3666667,8.13E-02
262.741,13.068,435.6,8.17E-02
263.738,13.073,435.7666667,8.20E-02
264.739,13.08,436,8.23E-02
265.736,13.087,436.2333333,8.26E-02
266.737,13.093,436.4333333,8.30E-02
267.736,13.1,436.6666667,8.33E-02
268.733,13.106,436.8666667,8.36E-02
269.733,13.112,437.0666667,8.40E-02
270.731,13.117,437.2333333,8.43E-02
271.73,13.123,437.4333333,8.47E-02
272.731,13.13,437.6666667,8.50E-02
273.73,13.136,437.8666667,8.55E-02
274.726,13.143,438.1,8.58E-02
275.727,13.149,438.3,8.61E-02
276.726,13.154,438.4666667,8.64E-02
277.726,13.16,438.6666667,8.67E-02
278.725,13.167,438.9,8.70E-02
279.724,13.173,439.1,8.74E-02
280.72,13.178,439.2666667,8.76E-02
281.722,13.184,439.4666667,8.80E-02
282.721,13.189,439.6333333,8.84E-02
283.718,13.195,439.8333333,8.87E-02
284.719,13.201,440.0333333,8.90E-02
285.718,13.206,440.2,8.94E-02
286.717,13.212,440.4,8.97E-02
287.714,13.217,440.5666667,9.01E-02
288.716,13.222,440.7333333,9.04E-02
289.714,13.227,440.9,9.06E-02
290.712,13.233,441.1,9.11E-02
291.711,13.239,441.3,9.13E-02
292.71,13.244,441.4666667,9.17E-02
293.71,13.249,441.6333333,9.20E-02
294.707,13.254,441.8,9.23E-02
295.708,13.259,441.9666667,9.28E-02
296.706,13.266,442.2,9.31E-02
297.705,13.27,442.3333333,9.34E-02
298.704,13.275,442.5,9.37E-02
299.704,13.281,442.7,9.41E-02
300.702,13.286,442.8666667,9.44E-02
301.701,13.291,443.0333333,9.48E-02
302.698,13.296,443.2,9.51E-02
303.7,13.301,443.3666667,9.55E-02
304.699,13.306,443.5333333,9.57E-02
305.695,13.312,443.7333333,9.61E-02
306.697,13.316,443.8666667,9.64E-02
307.694,13.321,444.0333333,9.68E-02
308.694,13.326,444.2,9.72E-02
309.692,13.331,444.3666667,9.75E-02
310.693,13.335,444.5,9.79E-02
311.691,13.34,444.6666667,9.82E-02
312.691,13.345,444.8333333,9.85E-02
313.69,13.35,445,9.89E-02
314.689,13.355,445.1666667,9.92E-02
315.689,13.359,445.3,9.95E-02
316.685,13.364,445.4666667,9.99E-02
317.686,13.369,445.6333333,1.00E-01
318.683,13.375,445.8333333,1.01E-01
319.683,13.379,445.9666667,1.01E-01
320.683,13.383,446.1,1.01E-01
321.682,13.387,446.2333333,1.02E-01
322.681,13.391,446.3666667,1.02E-01
323.678,13.396,446.5333333,1.02E-01
324.678,13.4,446.6666667,1.03E-01
325.677,13.405,446.8333333,1.03E-01
326.677,13.41,447,1.03E-01
327.675,13.414,447.1333333,1.04E-01
328.674,13.417,447.2333333,1.04E-01
329.675,13.421,447.3666667,1.04E-01
330.672,13.426,447.5333333,1.05E-01
331.672,13.43,447.6666667,1.05E-01
332.669,13.435,447.8333333,1.05E-01
333.669,13.439,447.9666667,1.06E-01
334.667,13.443,448.1,1.06E-01
335.668,13.447,448.2333333,1.06E-01
336.668,13.45,448.3333333,1.07E-01
337.665,13.455,448.5,1.07E-01
338.665,13.46,448.6666667,1.07E-01
339.665,13.464,448.8,1.08E-01
340.663,13.468,448.9333333,1.08E-01
341.662,13.472,449.0666667,1.08E-01
342.661,13.475,449.1666667,1.09E-01
343.66,13.48,449.3333333,1.09E-01
344.659,13.484,449.4666667,1.10E-01
345.657,13.489,449.6333333,1.10E-01
346.658,13.492,449.7333333,1.10E-01
347.656,13.496,449.8666667,1.11E-01
348.656,13.5,450,1.11E-01
349.655,13.505,450.1666667,1.11E-01
350.653,13.507,450.2333333,1.12E-01
351.653,13.512,450.4,1.12E-01
352.649,13.515,450.5,1.12E-01
353.65,13.52,450.6666667,1.13E-01
354.647,13.523,450.7666667,1.13E-01
355.647,13.526,450.8666667,1.13E-01
356.646,13.53,451,1.14E-01
357.645,13.535,451.1666667,1.14E-01
358.644,13.538,451.2666667,1.14E-01
359.643,13.541,451.3666667,1.15E-01
360.641,13.545,451.5,1.15E-01
361.642,13.55,451.6666667,1.15E-01
362.641,13.552,451.7333333,1.16E-01
363.64,13.555,451.8333333,1.16E-01
364.638,13.56,452,1.17E-01
365.637,13.564,452.1333333,1.17E-01
366.637,13.566,452.2,1.17E-01
367.636,13.57,452.3333333,1.18E-01
368.635,13.574,452.4666667,1.18E-01
369.633,13.577,452.5666667,1.18E-01
370.633,13.58,452.6666667,1.19E-01
371.632,13.584,452.8,1.19E-01
372.631,13.587,452.9,1.19E-01
373.63,13.59,453,1.20E-01
374.63,13.595,453.1666667,1.20E-01
375.627,13.597,453.2333333,1.20E-01
376.628,13.6,453.3333333,1.21E-01
377.625,13.604,453.4666667,1.21E-01
378.625,13.607,453.5666667,1.22E-01
379.625,13.61,453.6666667,1.22E-01
380.623,13.615,453.8333333,1.22E-01
381.621,13.616,453.8666667,1.23E-01
382.622,13.62,454,1.23E-01
383.621,13.622,454.0666667,1.23E-01
384.62,13.625,454.1666667,1.24E-01
385.617,13.628,454.2666667,1.24E-01
386.617,13.631,454.3666667,1.24E-01
387.616,13.635,454.5,1.25E-01
388.616,13.637,454.5666667,1.25E-01
389.615,13.64,454.6666667,1.25E-01
390.614,13.644,454.8,1.26E-01
391.612,13.647,454.9,1.26E-01
392.612,13.65,455,1.26E-01
393.611,13.653,455.1,1.27E-01
394.609,13.655,455.1666667,1.27E-01
395.608,13.66,455.3333333,1.28E-01
396.608,13.66,455.3333333,1.28E-01
397.607,13.665,455.5,1.28E-01
398.605,13.667,455.5666667,1.29E-01
399.605,13.67,455.6666667,1.29E-01
400.601,13.674,455.8,1.29E-01
401.601,13.675,455.8333333,1.30E-01
402.602,13.68,456,1.30E-01
403.6,13.681,456.0333333,1.30E-01
404.6,13.685,456.1666667,1.31E-01
405.597,13.686,456.2,1.31E-01
406.598,13.69,456.3333333,1.32E-01
407.598,13.692,456.4,1.32E-01
408.596,13.695,456.5,1.32E-01
409.593,13.697,456.5666667,1.33E-01
410.594,13.7,456.6666667,1.33E-01
411.593,13.703,456.7666667,1.33E-01
412.591,13.705,456.8333333,1.34E-01
413.589,13.706,456.8666667,1.34E-01
414.588,13.71,457,1.34E-01
415.589,13.711,457.0333333,1.35E-01
416.588,13.715,457.1666667,1.35E-01
417.586,13.717,457.2333333,1.36E-01
418.585,13.72,457.3333333,1.36E-01
419.583,13.721,457.3666667,1.36E-01
420.583,13.725,457.5,1.37E-01
421.583,13.726,457.5333333,1.37E-01
422.583,13.73,457.6666667,1.37E-01
423.581,13.731,457.7,1.38E-01
424.58,13.735,457.8333333,1.38E-01
425.579,13.735,457.8333333,1.38E-01
426.579,13.74,458,1.39E-01
427.575,13.74,458,1.39E-01
428.575,13.745,458.1666667,1.40E-01
429.575,13.745,458.1666667,1.40E-01
430.574,13.749,458.3,1.40E-01
431.572,13.75,458.3333333,1.41E-01
432.572,13.752,458.4,1.41E-01
433.569,13.755,458.5,1.41E-01
434.571,13.759,458.6333333,1.42E-01
435.568,13.76,458.6666667,1.42E-01
436.567,13.761,458.7,1.42E-01
437.567,13.765,458.8333333,1.43E-01
438.564,13.769,458.9666667,1.43E-01
439.566,13.77,459,1.44E-01
440.563,13.77,459,1.44E-01
441.564,13.774,459.1333333,1.45E-01
442.563,13.775,459.1666667,1.45E-01
443.561,13.777,459.2333333,1.45E-01
444.56,13.78,459.3333333,1.46E-01
445.56,13.78,459.3333333,1.46E-01
446.558,13.784,459.4666667,1.46E-01
447.557,13.785,459.5,1.47E-01
448.556,13.786,459.5333333,1.47E-01
449.555,13.79,459.6666667,1.47E-01
450.555,13.79,459.6666667,1.48E-01
451.552,13.794,459.8,1.48E-01
452.553,13.795,459.8333333,1.49E-01
453.551,13.798,459.9333333,1.49E-01
454.55,13.8,460,1.49E-01
455.548,13.8,460,1.50E-01
456.547,13.804,460.1333333,1.50E-01
457.547,13.805,460.1666667,1.50E-01
458.545,13.805,460.1666667,1.51E-01
459.546,13.809,460.3,1.51E-01
460.544,13.81,460.3333333,1.52E-01
461.543,13.812,460.4,1.52E-01
462.543,13.815,460.5,1.52E-01
463.541,13.815,460.5,1.53E-01
464.54,13.819,460.6333333,1.53E-01
465.539,13.82,460.6666667,1.53E-01
466.539,13.82,460.6666667,1.54E-01
467.538,13.825,460.8333333,1.54E-01
468.536,13.825,460.8333333,1.55E-01
469.536,13.828,460.9333333,1.55E-01
470.533,13.83,461,1.55E-01
471.533,13.83,461,1.56E-01
472.531,13.83,461,1.56E-01
473.531,13.834,461.1333333,1.57E-01
474.529,13.835,461.1666667,1.57E-01
475.53,13.835,461.1666667,1.57E-01
476.529,13.84,461.3333333,1.58E-01
477.527,13.84,461.3333333,1.58E-01
478.527,13.841,461.3666667,1.58E-01
479.525,13.845,461.5,1.59E-01
480.525,13.845,461.5,1.59E-01
481.524,13.846,461.5333333,1.60E-01
482.521,13.85,461.6666667,1.60E-01
483.521,13.85,461.6666667,1.60E-01
484.521,13.852,461.7333333,1.61E-01
485.519,13.855,461.8333333,1.61E-01
486.518,13.855,461.8333333,1.62E-01
487.518,13.855,461.8333333,1.62E-01
488.515,13.86,462,1.62E-01
489.514,13.86,462,1.63E-01
490.514,13.86,462,1.63E-01
491.512,13.86,462,1.64E-01
492.512,13.864,462.1333333,1.64E-01
493.509,13.865,462.1666667,1.64E-01
494.51,13.865,462.1666667,1.65E-01
495.51,13.869,462.3,1.65E-01
496.507,13.87,462.3333333,1.66E-01
497.508,13.87,462.3333333,1.66E-01
498.505,13.874,462.4666667,1.66E-01
499.506,13.875,462.5,1.67E-01
500.505,13.875,462.5,1.67E-01
501.503,13.875,462.5,1.67E-01
502.503,13.879,462.6333333,1.68E-01
503.502,13.88,462.6666667,1.68E-01
504.501,13.88,462.6666667,1.69E-01
505.499,13.88,462.6666667,1.69E-01
506.499,13.881,462.7,1.70E-01
507.497,13.885,462.8333333,1.70E-01
508.497,13.885,462.8333333,1.70E-01
509.495,13.885,462.8333333,1.71E-01
510.494,13.885,462.8333333,1.71E-01
511.494,13.89,463,1.72E-01
512.492,13.89,463,1.72E-01
513.491,13.89,463,1.72E-01
514.489,13.89,463,1.73E-01
515.489,13.895,463.1666667,1.73E-01
516.488,13.895,463.1666667,1.74E-01
517.487,13.895,463.1666667,1.74E-01
518.488,13.895,463.1666667,1.74E-01
519.485,13.9,463.3333333,1.75E-01
520.485,13.9,463.3333333,1.75E-01
521.483,13.9,463.3333333,1.76E-01
522.482,13.9,463.3333333,1.76E-01
523.482,13.902,463.4,1.77E-01
524.481,13.905,463.5,1.77E-01
525.479,13.905,463.5,1.77E-01
526.479,13.905,463.5,1.78E-01
527.478,13.905,463.5,1.78E-01
528.476,13.905,463.5,1.79E-01
529.475,13.91,463.6666667,1.79E-01
530.474,13.91,463.6666667,1.79E-01
531.474,13.91,463.6666667,1.80E-01
532.472,13.91,463.6666667,1.80E-01
533.472,13.911,463.7,1.81E-01
534.471,13.912,463.7333333,1.81E-01
535.469,13.915,463.8333333,1.81E-01
536.468,13.915,463.8333333,1.82E-01
537.469,13.915,463.8333333,1.82E-01
538.467,13.915,463.8333333,1.83E-01
539.466,13.915,463.8333333,1.83E-01
540.465,13.916,463.8666667,1.84E-01
541.465,13.92,464,1.84E-01
542.464,13.92,464,1.84E-01
543.462,13.92,464,1.85E-01
544.461,13.92,464,1.85E-01
545.461,13.923,464.1,1.86E-01
546.46,13.925,464.1666667,1.86E-01
547.459,13.925,464.1666667,1.86E-01
548.458,13.925,464.1666667,1.87E-01
549.457,13.925,464.1666667,1.87E-01
550.456,13.925,464.1666667,1.88E-01
551.455,13.925,464.1666667,1.88E-01
552.454,13.93,464.3333333,1.88E-01
553.452,13.93,464.3333333,1.89E-01
554.452,13.93,464.3333333,1.89E-01
555.451,13.93,464.3333333,1.90E-01
556.45,13.93,464.3333333,1.90E-01
557.449,13.931,464.3666667,1.91E-01
558.448,13.935,464.5,1.91E-01
559.446,13.935,464.5,1.92E-01
560.445,13.935,464.5,1.92E-01
561.445,13.935,464.5,1.92E-01
562.444,13.935,464.5,1.93E-01
563.443,13.935,464.5,1.93E-01
564.442,13.935,464.5,1.94E-01
565.44,13.935,464.5,1.94E-01
566.44,13.938,464.6,1.95E-01
567.438,13.94,464.6666667,1.95E-01
568.438,13.94,464.6666667,1.95E-01
569.437,13.94,464.6666667,1.96E-01
570.436,13.94,464.6666667,1.96E-01
571.434,13.94,464.6666667,1.97E-01
572.434,13.94,464.6666667,1.97E-01
573.433,13.94,464.6666667,1.98E-01
574.429,13.944,464.8,1.98E-01
575.43,13.945,464.8333333,1.99E-01
576.43,13.945,464.8333333,1.99E-01
577.429,13.945,464.8333333,1.99E-01
578.425,13.945,464.8333333,2.00E-01
579.425,13.945,464.8333333,2.00E-01
580.424,13.945,464.8333333,2.01E-01
581.425,13.945,464.8333333,2.01E-01
582.424,13.946,464.8666667,2.02E-01
583.422,13.95,465,2.02E-01
584.422,13.95,465,2.03E-01
585.421,13.95,465,2.03E-01
586.42,13.95,465,2.03E-01
587.419,13.95,465,2.04E-01
588.418,13.95,465,2.04E-01
589.417,13.95,465,2.05E-01
590.416,13.95,465,2.05E-01
591.414,13.95,465,2.06E-01
592.414,13.95,465,2.06E-01
593.412,13.952,465.0666667,2.07E-01
594.412,13.955,465.1666667,2.07E-01
595.411,13.955,465.1666667,2.08E-01
596.41,13.955,465.1666667,2.08E-01
597.409,13.955,465.1666667,2.08E-01
598.407,13.955,465.1666667,2.09E-01
599.407,13.955,465.1666667,2.09E-01
600.406,13.955,465.1666667,2.10E-01
601.405,13.955,465.1666667,2.10E-01
602.404,13.955,465.1666667,2.11E-01
603.403,13.955,465.1666667,2.11E-01
604.402,13.955,465.1666667,2.12E-01
605.401,13.955,465.1666667,2.12E-01
606.4,13.957,465.2333333,2.13E-01
607.4,13.955,465.1666667,2.13E-01
608.398,13.956,465.2,2.14E-01
609.397,13.96,465.3333333,2.14E-01
610.396,13.96,465.3333333,2.15E-01
611.394,13.958,465.2666667,2.15E-01
612.395,13.96,465.3333333,2.15E-01
613.393,13.96,465.3333333,2.16E-01
614.392,13.96,465.3333333,2.16E-01
615.391,13.96,465.3333333,2.17E-01
616.39,13.96,465.3333333,2.17E-01
617.389,13.96,465.3333333,2.18E-01
618.389,13.96,465.3333333,2.18E-01
619.387,13.96,465.3333333,2.19E-01
620.386,13.96,465.3333333,2.19E-01
621.386,13.96,465.3333333,2.20E-01
622.384,13.96,465.3333333,2.20E-01
623.383,13.96,465.3333333,2.21E-01
624.382,13.96,465.3333333,2.21E-01
625.381,13.96,465.3333333,2.22E-01
626.38,13.96,465.3333333,2.22E-01
627.379,13.96,465.3333333,2.23E-01
628.378,13.96,465.3333333,2.23E-01
629.378,13.96,465.3333333,2.24E-01
630.377,13.96,465.3333333,2.24E-01
631.374,13.96,465.3333333,2.25E-01
632.374,13.96,465.3333333,2.25E-01
633.374,13.96,465.3333333,2.26E-01
634.372,13.96,465.3333333,2.26E-01
635.371,13.96,465.3333333,2.27E-01
636.37,13.96,465.3333333,2.27E-01
637.37,13.96,465.3333333,2.28E-01
638.369,13.96,465.3333333,2.28E-01
639.365,13.96,465.3333333,2.29E-01
640.365,13.96,465.3333333,2.29E-01
641.366,13.96,465.3333333,2.30E-01
642.364,13.96,465.3333333,2.30E-01
643.363,13.96,465.3333333,2.31E-01
644.362,13.96,465.3333333,2.31E-01
645.362,13.96,465.3333333,2.32E-01
646.361,13.96,465.3333333,2.32E-01
647.36,13.96,465.3333333,2.33E-01
648.359,13.96,465.3333333,2.33E-01
649.357,13.96,465.3333333,2.34E-01
650.357,13.96,465.3333333,2.34E-01
651.355,13.96,465.3333333,2.35E-01
652.354,13.96,465.3333333,2.35E-01
653.354,13.96,465.3333333,2.36E-01
654.351,13.96,465.3333333,2.36E-01
655.352,13.96,465.3333333,2.37E-01
656.351,13.96,465.3333333,2.37E-01
657.35,13.96,465.3333333,2.38E-01
658.349,13.959,465.3,2.39E-01
659.347,13.955,465.1666667,2.39E-01
660.346,13.955,465.1666667,2.39E-01
661.346,13.955,465.1666667,2.40E-01
662.344,13.955,465.1666667,2.40E-01
663.344,13.955,465.1666667,2.41E-01
664.342,13.955,465.1666667,2.41E-01
665.341,13.955,465.1666667,2.42E-01
666.341,13.955,465.1666667,2.43E-01
667.34,13.955,465.1666667,2.43E-01
668.339,13.955,465.1666667,2.44E-01
669.338,13.955,465.1666667,2.44E-01
670.337,13.955,465.1666667,2.45E-01
671.336,13.955,465.1666667,2.45E-01
672.335,13.955,465.1666667,2.46E-01
673.334,13.955,465.1666667,2.46E-01
674.333,13.955,465.1666667,2.47E-01
675.332,13.955,465.1666667,2.48E-01
676.33,13.951,465.0333333,2.48E-01
677.33,13.95,465,2.49E-01
678.329,13.95,465,2.49E-01
679.328,13.95,465,2.50E-01
680.327,13.95,465,2.50E-01
681.326,13.95,465,2.51E-01
682.325,13.95,465,2.52E-01
683.324,13.95,465,2.52E-01
684.323,13.95,465,2.53E-01
685.322,13.95,465,2.53E-01
686.321,13.947,464.9,2.54E-01
687.32,13.945,464.8333333,2.54E-01
688.319,13.945,464.8333333,2.55E-01
689.318,13.945,464.8333333,2.55E-01
