Time,Load,Stress,Strain
65.933,10.679,355.9666667,1.28E-03
66.933,10.659,355.3,1.03E-03
67.933,10.634,354.4666667,1.09E-03
68.929,10.532,351.0666667,1.34E-03
69.931,10.474,349.1333333,1.13E-03
70.93,10.511,350.3666667,1.06E-03
71.927,10.547,351.5666667,1.18E-03
72.927,10.56,352,1.28E-03
73.926,10.535,351.1666667,9.95E-04
74.925,10.465,348.8333333,1.10E-03
75.925,10.441,348.0333333,1.24E-03
76.923,10.499,349.9666667,1.02E-03
77.922,10.533,351.1,9.51E-04
78.921,10.537,351.2333333,1.20E-03
79.92,10.563,352.1,1.14E-03
80.92,10.578,352.6,9.84E-04
81.918,10.564,352.1333333,9.81E-04
82.917,10.54,351.3333333,1.29E-03
83.915,10.545,351.5,9.65E-04
84.914,10.577,352.5666667,9.90E-04
85.914,10.561,352.0333333,1.18E-03
86.913,10.473,349.1,9.72E-04
87.912,10.472,349.0666667,9.64E-04
88.911,10.479,349.3,1.14E-03
89.91,10.489,349.6333333,1.17E-03
90.909,10.464,348.8,9.11E-04
91.908,10.497,349.9,1.00E-03
92.906,10.55,351.6666667,1.21E-03
93.907,10.576,352.5333333,1.02E-03
94.906,10.563,352.1,9.17E-04
95.904,10.56,352,1.17E-03
96.904,10.555,351.8333333,1.18E-03
97.902,10.551,351.7,9.32E-04
98.901,10.588,352.9333333,1.04E-03
99.9,10.639,354.6333333,1.22E-03
100.899,10.644,354.8,1.01E-03
101.898,10.648,354.9333333,9.60E-04
102.896,10.671,355.7,1.16E-03
103.897,10.645,354.8333333,1.03E-03
104.894,10.598,353.2666667,9.30E-04
105.895,10.622,354.0666667,1.10E-03
106.894,10.565,352.1666667,1.94E-03
107.892,10.42,347.3333333,2.35E-03
108.891,10.445,348.1666667,2.87E-03
109.889,10.442,348.0666667,3.62E-03
110.889,10.436,347.8666667,3.96E-03
111.888,10.438,347.9333333,4.30E-03
112.889,10.448,348.2666667,4.95E-03
113.886,10.471,349.0333333,5.51E-03
114.886,10.458,348.6,5.89E-03
115.886,10.397,346.5666667,6.87E-03
116.883,10.356,345.2,8.51E-03
117.884,10.389,346.3,9.53E-03
118.881,10.45,348.3333333,1.07E-02
119.881,10.473,349.1,1.26E-02
120.88,10.478,349.2666667,1.41E-02
121.878,10.476,349.2,1.56E-02
122.878,10.481,349.3666667,1.66E-02
123.878,10.512,350.4,1.85E-02
124.875,10.462,348.7333333,2.03E-02
125.874,10.399,346.6333333,2.21E-02
126.874,10.371,345.7,2.44E-02
127.874,10.377,345.9,2.59E-02
128.872,10.411,347.0333333,2.73E-02
129.87,10.443,348.1,2.94E-02
130.87,10.474,349.1333333,3.12E-02
131.869,10.491,349.7,3.28E-02
132.869,10.409,346.9666667,3.46E-02
133.867,10.375,345.8333333,3.63E-02
134.866,10.398,346.6,3.78E-02
135.864,10.424,347.4666667,3.93E-02
136.863,10.44,348,4.10E-02
137.862,10.447,348.2333333,4.25E-02
138.86,10.456,348.5333333,4.38E-02
139.86,10.462,348.7333333,4.51E-02
140.86,10.471,349.0333333,4.65E-02
141.859,10.47,349,4.78E-02
142.857,10.46,348.6666667,4.90E-02
143.857,10.434,347.8,5.03E-02
144.855,10.443,348.1,5.14E-02
145.855,10.414,347.1333333,5.20E-02
146.854,10.29,343,5.23E-02
147.853,10.254,341.8,5.27E-02
148.852,10.228,340.9333333,5.32E-02
149.851,10.214,340.4666667,5.36E-02
150.848,10.239,341.3,5.40E-02
151.849,10.27,342.3333333,5.43E-02
152.849,10.293,343.1,5.48E-02
153.847,10.312,343.7333333,5.50E-02
154.845,10.319,343.9666667,5.53E-02
155.846,10.259,341.9666667,5.55E-02
156.844,10.221,340.7,5.58E-02
157.841,10.206,340.2,5.62E-02
158.842,10.224,340.8,5.66E-02
159.841,10.29,343,5.70E-02
160.841,10.335,344.5,5.75E-02
161.84,10.33,344.3333333,5.80E-02
162.839,10.312,343.7333333,5.85E-02
163.837,10.286,342.8666667,5.89E-02
164.836,10.315,343.8333333,5.92E-02
165.835,10.353,345.1,5.95E-02
166.834,10.365,345.5,5.98E-02
167.833,10.406,346.8666667,6.00E-02
168.832,10.444,348.1333333,6.03E-02
169.832,10.475,349.1666667,6.07E-02
170.829,10.502,350.0666667,6.09E-02
171.829,10.519,350.6333333,6.12E-02
172.829,10.529,350.9666667,6.15E-02
173.827,10.535,351.1666667,6.17E-02
174.826,10.539,351.3,6.20E-02
175.826,10.494,349.8,6.21E-02
176.824,10.414,347.1333333,6.23E-02
177.823,10.414,347.1333333,6.24E-02
178.823,10.458,348.6,6.25E-02
179.821,10.394,346.4666667,6.26E-02
180.819,10.409,346.9666667,6.27E-02
181.819,10.428,347.6,6.29E-02
182.818,10.441,348.0333333,6.31E-02
183.817,10.432,347.7333333,6.32E-02
184.817,10.442,348.0666667,6.35E-02
185.816,10.458,348.6,6.36E-02
186.814,10.468,348.9333333,6.38E-02
187.813,10.477,349.2333333,6.40E-02
188.812,10.485,349.5,6.43E-02
189.81,10.47,349,6.45E-02
190.809,10.354,345.1333333,6.45E-02
191.81,10.337,344.5666667,6.46E-02
192.808,10.412,347.0666667,6.47E-02
193.807,10.46,348.6666667,6.49E-02
194.806,10.516,350.5333333,6.51E-02
195.804,10.573,352.4333333,6.55E-02
196.805,10.621,354.0333333,6.58E-02
197.803,10.654,355.1333333,6.61E-02
198.802,10.676,355.8666667,6.64E-02
199.802,10.64,354.6666667,6.66E-02
200.801,10.566,352.2,6.66E-02
201.797,10.549,351.6333333,6.67E-02
202.798,10.539,351.3,6.67E-02
203.798,10.535,351.1666667,6.67E-02
204.797,10.572,352.4,6.68E-02
205.796,10.59,353,6.69E-02
206.796,10.57,352.3333333,6.70E-02
207.795,10.56,352,6.71E-02
208.793,10.538,351.2666667,6.71E-02
209.793,10.533,351.1,6.71E-02
210.79,10.553,351.7666667,6.72E-02
211.791,10.597,353.2333333,6.73E-02
212.789,10.612,353.7333333,6.74E-02
213.788,10.643,354.7666667,6.75E-02
214.786,10.665,355.5,6.76E-02
215.785,10.686,356.2,6.77E-02
216.785,10.707,356.9,6.78E-02
217.785,10.712,357.0666667,6.80E-02
218.784,10.723,357.4333333,6.82E-02
219.781,10.759,358.6333333,6.84E-02
220.782,10.777,359.2333333,6.85E-02
221.779,10.799,359.9666667,6.87E-02
222.78,10.807,360.2333333,6.90E-02
223.778,10.835,361.1666667,6.92E-02
224.778,10.857,361.9,6.94E-02
225.776,10.874,362.4666667,6.97E-02
226.775,10.889,362.9666667,6.99E-02
227.775,10.903,363.4333333,7.02E-02
228.774,10.912,363.7333333,7.06E-02
229.773,10.921,364.0333333,7.09E-02
230.771,10.933,364.4333333,7.10E-02
231.77,10.941,364.7,7.13E-02
232.77,10.95,365,7.16E-02
233.769,10.96,365.3333333,7.19E-02
234.768,10.968,365.6,7.22E-02
235.767,10.976,365.8666667,7.25E-02
236.766,10.985,366.1666667,7.28E-02
237.764,10.992,366.4,7.31E-02
238.763,11.001,366.7,7.34E-02
239.762,11.008,366.9333333,7.36E-02
240.761,11.016,367.2,7.39E-02
241.76,11.023,367.4333333,7.42E-02
242.759,11.03,367.6666667,7.45E-02
243.759,11.037,367.9,7.49E-02
244.758,11.044,368.1333333,7.51E-02
245.756,11.051,368.3666667,7.55E-02
246.756,11.057,368.5666667,7.58E-02
247.754,11.064,368.8,7.61E-02
248.754,11.072,369.0666667,7.63E-02
249.753,11.078,369.2666667,7.66E-02
250.752,11.084,369.4666667,7.69E-02
251.75,11.092,369.7333333,7.73E-02
252.75,11.099,369.9666667,7.76E-02
253.748,11.106,370.2,7.79E-02
254.748,11.112,370.4,7.82E-02
255.747,11.118,370.6,7.85E-02
256.745,11.125,370.8333333,7.88E-02
257.744,11.132,371.0666667,7.91E-02
258.743,11.138,371.2666667,7.94E-02
259.74,11.145,371.5,7.97E-02
260.742,11.152,371.7333333,8.01E-02
261.741,11.157,371.9,8.04E-02
262.739,11.164,372.1333333,8.07E-02
263.736,11.17,372.3333333,8.10E-02
264.738,11.177,372.5666667,8.12E-02
265.737,11.183,372.7666667,8.16E-02
266.736,11.189,372.9666667,8.19E-02
267.734,11.195,373.1666667,8.22E-02
268.734,11.202,373.4,8.25E-02
269.731,11.208,373.6,8.28E-02
270.733,11.214,373.8,8.31E-02
271.731,11.22,374,8.34E-02
272.73,11.227,374.2333333,8.37E-02
273.73,11.233,374.4333333,8.41E-02
274.728,11.239,374.6333333,8.43E-02
275.727,11.245,374.8333333,8.46E-02
276.726,11.25,375,8.50E-02
277.725,11.256,375.2,8.52E-02
278.724,11.262,375.4,8.56E-02
279.723,11.266,375.5333333,8.59E-02
280.722,11.273,375.7666667,8.62E-02
281.719,11.279,375.9666667,8.65E-02
282.721,11.285,376.1666667,8.68E-02
283.719,11.291,376.3666667,8.71E-02
284.719,11.296,376.5333333,8.75E-02
285.717,11.302,376.7333333,8.78E-02
286.715,11.307,376.9,8.81E-02
287.715,11.313,377.1,8.84E-02
288.713,11.318,377.2666667,8.87E-02
289.711,11.324,377.4666667,8.90E-02
290.712,11.329,377.6333333,8.93E-02
291.711,11.334,377.8,8.97E-02
292.71,11.34,378,9.00E-02
293.708,11.344,378.1333333,9.03E-02
294.707,11.351,378.3666667,9.06E-02
295.707,11.357,378.5666667,9.09E-02
296.707,11.362,378.7333333,9.13E-02
297.706,11.366,378.8666667,9.15E-02
298.705,11.372,379.0666667,9.19E-02
299.704,11.378,379.2666667,9.21E-02
300.703,11.383,379.4333333,9.25E-02
301.702,11.387,379.5666667,9.29E-02
302.699,11.392,379.7333333,9.32E-02
303.7,11.397,379.9,9.35E-02
304.699,11.402,380.0666667,9.38E-02
305.697,11.407,380.2333333,9.41E-02
306.697,11.412,380.4,9.44E-02
307.695,11.417,380.5666667,9.48E-02
308.694,11.421,380.7,9.50E-02
309.693,11.427,380.9,9.52E-02
310.692,11.431,381.0333333,9.57E-02
311.691,11.436,381.2,9.60E-02
312.69,11.441,381.3666667,9.63E-02
313.689,11.445,381.5,9.67E-02
314.689,11.45,381.6666667,9.70E-02
315.688,11.455,381.8333333,9.73E-02
316.686,11.46,382,9.76E-02
317.685,11.465,382.1666667,9.79E-02
318.684,11.468,382.2666667,9.82E-02
319.684,11.473,382.4333333,9.85E-02
320.683,11.477,382.5666667,9.88E-02
321.682,11.482,382.7333333,9.92E-02
322.681,11.487,382.9,9.95E-02
323.679,11.491,383.0333333,9.99E-02
324.678,11.495,383.1666667,1.00E-01
325.678,11.5,383.3333333,1.00E-01
326.677,11.505,383.5,1.01E-01
327.676,11.509,383.6333333,1.01E-01
328.675,11.513,383.7666667,1.01E-01
329.673,11.518,383.9333333,1.02E-01
330.673,11.522,384.0666667,1.02E-01
331.672,11.526,384.2,1.02E-01
332.671,11.53,384.3333333,1.03E-01
333.67,11.535,384.5,1.03E-01
334.668,11.54,384.6666667,1.04E-01
335.668,11.545,384.8333333,1.04E-01
336.667,11.548,384.9333333,1.04E-01
337.666,11.552,385.0666667,1.04E-01
338.665,11.556,385.2,1.05E-01
339.664,11.56,385.3333333,1.05E-01
340.663,11.564,385.4666667,1.05E-01
341.662,11.568,385.6,1.06E-01
342.661,11.573,385.7666667,1.06E-01
343.66,11.576,385.8666667,1.06E-01
344.658,11.58,386,1.07E-01
345.658,11.585,386.1666667,1.07E-01
346.657,11.589,386.3,1.07E-01
347.656,11.592,386.4,1.08E-01
348.655,11.596,386.5333333,1.08E-01
349.653,11.6,386.6666667,1.08E-01
350.653,11.605,386.8333333,1.09E-01
351.652,11.608,386.9333333,1.09E-01
352.651,11.611,387.0333333,1.09E-01
353.651,11.615,387.1666667,1.10E-01
354.649,11.619,387.3,1.10E-01
355.648,11.624,387.4666667,1.10E-01
356.647,11.626,387.5333333,1.11E-01
357.646,11.63,387.6666667,1.11E-01
358.645,11.635,387.8333333,1.11E-01
359.644,11.638,387.9333333,1.11E-01
360.644,11.641,388.0333333,1.12E-01
361.642,11.645,388.1666667,1.12E-01
362.641,11.649,388.3,1.13E-01
363.64,11.653,388.4333333,1.13E-01
364.639,11.656,388.5333333,1.13E-01
365.639,11.66,388.6666667,1.14E-01
366.635,11.663,388.7666667,1.14E-01
367.636,11.666,388.8666667,1.14E-01
368.635,11.67,389,1.15E-01
369.634,11.674,389.1333333,1.15E-01
370.633,11.676,389.2,1.15E-01
371.632,11.68,389.3333333,1.16E-01
372.63,11.684,389.4666667,1.16E-01
373.631,11.687,389.5666667,1.16E-01
374.629,11.69,389.6666667,1.16E-01
375.629,11.695,389.8333333,1.17E-01
376.627,11.699,389.9666667,1.17E-01
377.625,11.701,390.0333333,1.18E-01
378.626,11.705,390.1666667,1.18E-01
379.624,11.707,390.2333333,1.18E-01
380.623,11.71,390.3333333,1.18E-01
381.623,11.711,390.3666667,1.19E-01
382.621,11.715,390.5,1.19E-01
383.62,11.72,390.6666667,1.20E-01
384.62,11.724,390.8,1.20E-01
385.618,11.727,390.9,1.20E-01
386.618,11.73,391,1.20E-01
387.615,11.733,391.1,1.21E-01
388.615,11.735,391.1666667,1.21E-01
389.614,11.74,391.3333333,1.21E-01
390.613,11.742,391.4,1.22E-01
391.612,11.745,391.5,1.22E-01
392.611,11.749,391.6333333,1.23E-01
393.609,11.752,391.7333333,1.23E-01
394.61,11.755,391.8333333,1.23E-01
395.608,11.76,392,1.23E-01
396.607,11.76,392,1.24E-01
397.606,11.765,392.1666667,1.24E-01
398.606,11.766,392.2,1.25E-01
399.603,11.77,392.3333333,1.25E-01
400.603,11.77,392.3333333,1.25E-01
401.603,11.775,392.5,1.26E-01
402.601,11.778,392.6,1.26E-01
403.599,11.78,392.6666667,1.26E-01
404.6,11.784,392.8,1.27E-01
405.597,11.785,392.8333333,1.27E-01
406.598,11.79,393,1.27E-01
407.595,11.79,393,1.28E-01
408.595,11.795,393.1666667,1.28E-01
409.593,11.796,393.2,1.28E-01
410.594,11.8,393.3333333,1.29E-01
411.593,11.803,393.4333333,1.29E-01
412.591,11.805,393.5,1.29E-01
413.59,11.807,393.5666667,1.30E-01
414.589,11.81,393.6666667,1.30E-01
415.589,11.814,393.8,1.30E-01
416.587,11.815,393.8333333,1.31E-01
417.586,11.819,393.9666667,1.31E-01
418.585,11.821,394.0333333,1.31E-01
419.582,11.825,394.1666667,1.32E-01
420.582,11.826,394.2,1.32E-01
421.582,11.83,394.3333333,1.32E-01
422.582,11.833,394.4333333,1.33E-01
423.58,11.835,394.5,1.33E-01
424.58,11.838,394.6,1.33E-01
425.579,11.84,394.6666667,1.34E-01
426.577,11.841,394.7,1.34E-01
427.576,11.845,394.8333333,1.34E-01
428.574,11.845,394.8333333,1.35E-01
429.574,11.85,395,1.35E-01
430.574,11.85,395,1.36E-01
431.571,11.855,395.1666667,1.36E-01
432.572,11.856,395.2,1.36E-01
433.57,11.86,395.3333333,1.37E-01
434.569,11.86,395.3333333,1.37E-01
435.569,11.864,395.4666667,1.37E-01
436.568,11.865,395.5,1.38E-01
437.566,11.869,395.6333333,1.38E-01
438.565,11.87,395.6666667,1.38E-01
439.564,11.872,395.7333333,1.39E-01
440.564,11.875,395.8333333,1.39E-01
441.562,11.876,395.8666667,1.39E-01
442.562,11.88,396,1.40E-01
443.56,11.88,396,1.40E-01
444.56,11.885,396.1666667,1.40E-01
445.558,11.885,396.1666667,1.41E-01
446.556,11.889,396.3,1.41E-01
447.556,11.89,396.3333333,1.42E-01
448.557,11.892,396.4,1.42E-01
449.554,11.895,396.5,1.42E-01
450.553,11.895,396.5,1.42E-01
451.551,11.899,396.6333333,1.43E-01
452.553,11.9,396.6666667,1.43E-01
453.551,11.904,396.8,1.44E-01
454.549,11.905,396.8333333,1.44E-01
455.548,11.908,396.9333333,1.44E-01
456.547,11.91,397,1.45E-01
457.547,11.91,397,1.45E-01
458.544,11.914,397.1333333,1.45E-01
459.545,11.915,397.1666667,1.46E-01
460.543,11.915,397.1666667,1.46E-01
461.542,11.919,397.3,1.46E-01
462.543,11.92,397.3333333,1.47E-01
463.54,11.923,397.4333333,1.47E-01
464.54,11.925,397.5,1.47E-01
465.539,11.926,397.5333333,1.48E-01
466.539,11.93,397.6666667,1.48E-01
467.536,11.93,397.6666667,1.48E-01
468.536,11.933,397.7666667,1.49E-01
469.534,11.935,397.8333333,1.49E-01
470.534,11.936,397.8666667,1.50E-01
471.534,11.94,398,1.50E-01
472.53,11.94,398,1.50E-01
473.532,11.94,398,1.51E-01
474.528,11.942,398.0666667,1.51E-01
475.529,11.945,398.1666667,1.51E-01
476.527,11.946,398.2,1.51E-01
477.525,11.95,398.3333333,1.52E-01
478.524,11.95,398.3333333,1.52E-01
479.524,11.953,398.4333333,1.53E-01
480.525,11.955,398.5,1.53E-01
481.524,11.955,398.5,1.53E-01
482.521,11.96,398.6666667,1.54E-01
483.519,11.96,398.6666667,1.54E-01
484.519,11.962,398.7333333,1.54E-01
485.517,11.965,398.8333333,1.55E-01
486.519,11.965,398.8333333,1.55E-01
487.518,11.965,398.8333333,1.55E-01
488.515,11.969,398.9666667,1.56E-01
489.513,11.97,399,1.56E-01
490.513,11.97,399,1.57E-01
491.511,11.973,399.1,1.57E-01
492.511,11.975,399.1666667,1.57E-01
493.51,11.975,399.1666667,1.58E-01
494.511,11.978,399.2666667,1.58E-01
495.508,11.98,399.3333333,1.58E-01
496.507,11.98,399.3333333,1.59E-01
497.506,11.983,399.4333333,1.59E-01
498.505,11.985,399.5,1.59E-01
499.505,11.985,399.5,1.60E-01
500.503,11.987,399.5666667,1.60E-01
501.502,11.99,399.6666667,1.61E-01
502.501,11.99,399.6666667,1.61E-01
503.5,11.99,399.6666667,1.61E-01
504.499,11.993,399.7666667,1.62E-01
505.5,11.995,399.8333333,1.62E-01
506.497,11.995,399.8333333,1.62E-01
507.498,11.995,399.8333333,1.63E-01
508.495,12,400,1.63E-01
509.496,12,400,1.63E-01
510.495,12.003,400.1,1.64E-01
511.492,12.005,400.1666667,1.64E-01
512.491,12.005,400.1666667,1.64E-01
513.491,12.006,400.2,1.65E-01
514.491,12.01,400.3333333,1.65E-01
515.49,12.01,400.3333333,1.66E-01
516.487,12.01,400.3333333,1.66E-01
517.489,12.014,400.4666667,1.66E-01
518.486,12.015,400.5,1.67E-01
519.485,12.015,400.5,1.67E-01
520.483,12.015,400.5,1.67E-01
521.483,12.015,400.5,1.68E-01
522.484,12.02,400.6666667,1.68E-01
523.482,12.02,400.6666667,1.69E-01
524.48,12.02,400.6666667,1.69E-01
525.48,12.02,400.6666667,1.69E-01
526.478,12.024,400.8,1.69E-01
527.478,12.025,400.8333333,1.70E-01
528.477,12.025,400.8333333,1.70E-01
529.476,12.025,400.8333333,1.71E-01
530.475,12.028,400.9333333,1.71E-01
531.473,12.03,401,1.71E-01
532.472,12.03,401,1.72E-01
533.472,12.03,401,1.72E-01
534.471,12.032,401.0666667,1.72E-01
535.468,12.035,401.1666667,1.73E-01
536.467,12.035,401.1666667,1.73E-01
537.466,12.035,401.1666667,1.74E-01
538.467,12.036,401.2,1.74E-01
539.465,12.04,401.3333333,1.74E-01
540.465,12.04,401.3333333,1.75E-01
541.462,12.04,401.3333333,1.75E-01
542.462,12.04,401.3333333,1.75E-01
543.462,12.043,401.4333333,1.76E-01
544.461,12.045,401.5,1.76E-01
545.46,12.045,401.5,1.77E-01
546.459,12.045,401.5,1.77E-01
547.458,12.045,401.5,1.77E-01
548.457,12.045,401.5,1.78E-01
549.455,12.049,401.6333333,1.78E-01
550.455,12.05,401.6666667,1.79E-01
551.454,12.05,401.6666667,1.79E-01
552.452,12.05,401.6666667,1.79E-01
553.453,12.05,401.6666667,1.79E-01
554.451,12.05,401.6666667,1.80E-01
555.451,12.055,401.8333333,1.80E-01
556.449,12.055,401.8333333,1.81E-01
557.448,12.055,401.8333333,1.81E-01
558.447,12.055,401.8333333,1.81E-01
559.446,12.056,401.8666667,1.82E-01
560.446,12.06,402,1.82E-01
561.444,12.06,402,1.83E-01
562.443,12.06,402,1.83E-01
563.441,12.06,402,1.83E-01
564.441,12.06,402,1.84E-01
565.44,12.064,402.1333333,1.84E-01
566.439,12.065,402.1666667,1.84E-01
567.438,12.065,402.1666667,1.85E-01
568.437,12.065,402.1666667,1.85E-01
569.437,12.065,402.1666667,1.85E-01
570.434,12.065,402.1666667,1.86E-01
571.434,12.065,402.1666667,1.86E-01
572.432,12.066,402.2,1.87E-01
573.433,12.07,402.3333333,1.87E-01
574.432,12.07,402.3333333,1.87E-01
575.431,12.07,402.3333333,1.88E-01
576.428,12.07,402.3333333,1.88E-01
577.428,12.07,402.3333333,1.89E-01
578.427,12.07,402.3333333,1.89E-01
579.428,12.075,402.5,1.89E-01
580.427,12.075,402.5,1.90E-01
581.425,12.075,402.5,1.90E-01
582.424,12.075,402.5,1.90E-01
583.42,12.075,402.5,1.91E-01
584.422,12.075,402.5,1.91E-01
585.42,12.078,402.6,1.92E-01
586.419,12.08,402.6666667,1.92E-01
587.418,12.08,402.6666667,1.92E-01
588.417,12.08,402.6666667,1.93E-01
589.414,12.08,402.6666667,1.93E-01
590.415,12.08,402.6666667,1.93E-01
591.415,12.08,402.6666667,1.94E-01
592.412,12.082,402.7333333,1.94E-01
593.413,12.085,402.8333333,1.95E-01
594.41,12.085,402.8333333,1.95E-01
595.41,12.085,402.8333333,1.95E-01
596.409,12.085,402.8333333,1.96E-01
597.409,12.085,402.8333333,1.96E-01
598.407,12.085,402.8333333,1.97E-01
599.406,12.085,402.8333333,1.97E-01
600.405,12.085,402.8333333,1.97E-01
601.404,12.089,402.9666667,1.98E-01
602.403,12.09,403,1.98E-01
603.403,12.09,403,1.98E-01
604.401,12.09,403,1.99E-01
605.4,12.09,403,1.99E-01
606.398,12.09,403,2.00E-01
607.398,12.09,403,2.00E-01
608.398,12.09,403,2.00E-01
609.395,12.09,403,2.01E-01
610.396,12.09,403,2.01E-01
611.395,12.095,403.1666667,2.02E-01
612.393,12.095,403.1666667,2.02E-01
613.393,12.095,403.1666667,2.02E-01
614.391,12.095,403.1666667,2.03E-01
615.39,12.095,403.1666667,2.03E-01
616.389,12.095,403.1666667,2.04E-01
617.388,12.095,403.1666667,2.04E-01
618.387,12.095,403.1666667,2.04E-01
619.387,12.095,403.1666667,2.05E-01
620.387,12.095,403.1666667,2.05E-01
621.385,12.097,403.2333333,2.05E-01
622.384,12.1,403.3333333,2.06E-01
623.384,12.1,403.3333333,2.06E-01
624.381,12.1,403.3333333,2.07E-01
625.381,12.1,403.3333333,2.07E-01
626.379,12.1,403.3333333,2.07E-01
627.379,12.1,403.3333333,2.08E-01
628.378,12.1,403.3333333,2.08E-01
629.377,12.1,403.3333333,2.09E-01
630.376,12.1,403.3333333,2.09E-01
631.375,12.1,403.3333333,2.09E-01
632.374,12.1,403.3333333,2.10E-01
633.374,12.1,403.3333333,2.10E-01
634.372,12.102,403.4,2.11E-01
635.369,12.103,403.4333333,2.11E-01
636.37,12.105,403.5,2.11E-01
637.369,12.105,403.5,2.12E-01
638.369,12.105,403.5,2.12E-01
639.366,12.105,403.5,2.13E-01
640.366,12.105,403.5,2.13E-01
641.364,12.105,403.5,2.13E-01
642.362,12.105,403.5,2.14E-01
643.364,12.105,403.5,2.14E-01
644.361,12.105,403.5,2.15E-01
645.36,12.105,403.5,2.15E-01
646.361,12.105,403.5,2.15E-01
647.359,12.105,403.5,2.16E-01
648.357,12.105,403.5,2.16E-01
649.358,12.105,403.5,2.17E-01
650.355,12.105,403.5,2.17E-01
651.355,12.105,403.5,2.18E-01
652.353,12.105,403.5,2.18E-01
653.352,12.105,403.5,2.18E-01
654.35,12.105,403.5,2.19E-01
655.351,12.105,403.5,2.19E-01
656.35,12.105,403.5,2.19E-01
657.35,12.105,403.5,2.20E-01
658.348,12.105,403.5,2.20E-01
659.348,12.107,403.5666667,2.21E-01
660.346,12.11,403.6666667,2.21E-01
661.345,12.105,403.5,2.22E-01
662.344,12.105,403.5,2.22E-01
663.344,12.109,403.6333333,2.22E-01
664.342,12.11,403.6666667,2.23E-01
665.342,12.109,403.6333333,2.23E-01
666.341,12.107,403.5666667,2.24E-01
667.34,12.105,403.5,2.24E-01
668.34,12.105,403.5,2.24E-01
669.337,12.105,403.5,2.25E-01
670.335,12.105,403.5,2.25E-01
671.336,12.105,403.5,2.26E-01
672.333,12.105,403.5,2.26E-01
673.333,12.106,403.5333333,2.26E-01
674.332,12.11,403.6666667,2.27E-01
675.332,12.11,403.6666667,2.27E-01
676.33,12.105,403.5,2.28E-01
677.329,12.105,403.5,2.28E-01
678.329,12.106,403.5333333,2.28E-01
679.328,12.107,403.5666667,2.29E-01
680.325,12.105,403.5,2.29E-01
681.325,12.105,403.5,2.30E-01
682.325,12.105,403.5,2.30E-01
683.324,12.105,403.5,2.31E-01
684.324,12.105,403.5,2.31E-01
685.321,12.105,403.5,2.31E-01
686.319,12.105,403.5,2.32E-01
687.318,12.105,403.5,2.32E-01
688.318,12.105,403.5,2.33E-01
689.317,12.105,403.5,2.33E-01
690.315,12.105,403.5,2.33E-01
691.314,12.105,403.5,2.34E-01
692.313,12.105,403.5,2.34E-01
693.313,12.105,403.5,2.35E-01
