Time,Load,Stress,Strain
169.832,10.992,366.4,7.25E-02
170.83,10.986,366.2,7.25E-02
171.83,10.983,366.1,7.26E-02
172.83,10.98,366,7.26E-02
173.827,10.976,365.8666667,7.26E-02
174.827,10.97,365.6666667,7.27E-02
175.826,10.966,365.5333333,7.27E-02
176.824,10.959,365.3,7.28E-02
177.824,10.954,365.1333333,7.29E-02
178.823,10.949,364.9666667,7.28E-02
179.823,10.945,364.8333333,7.29E-02
180.821,10.945,364.8333333,7.28E-02
181.82,10.941,364.7,7.29E-02
182.818,10.937,364.5666667,7.29E-02
183.817,10.931,364.3666667,7.31E-02
184.817,10.93,364.3333333,7.30E-02
185.817,10.93,364.3333333,7.31E-02
186.814,10.925,364.1666667,7.31E-02
187.812,10.916,363.8666667,7.31E-02
188.814,10.91,363.6666667,7.32E-02
189.812,10.906,363.5333333,7.32E-02
190.809,10.9,363.3333333,7.33E-02
191.809,10.894,363.1333333,7.32E-02
192.809,10.89,363,7.34E-02
193.809,10.885,362.8333333,7.34E-02
194.808,10.88,362.6666667,7.34E-02
195.806,10.873,362.4333333,7.35E-02
196.805,10.866,362.2,7.36E-02
197.804,10.863,362.1,7.37E-02
198.803,10.858,361.9333333,7.36E-02
199.803,10.855,361.8333333,7.37E-02
200.801,10.844,361.4666667,7.38E-02
201.801,10.83,361,7.38E-02
202.799,10.945,364.8333333,7.38E-02
203.798,11.02,367.3333333,7.38E-02
204.796,11.058,368.6,7.40E-02
205.796,11.093,369.7666667,7.40E-02
206.794,11.129,370.9666667,7.41E-02
207.794,11.164,372.1333333,7.41E-02
208.794,11.197,373.2333333,7.43E-02
209.791,11.228,374.2666667,7.43E-02
210.792,11.258,375.2666667,7.44E-02
211.789,11.285,376.1666667,7.45E-02
212.788,11.31,377,7.46E-02
213.787,11.334,377.8,7.45E-02
214.788,11.355,378.5,7.48E-02
215.787,11.375,379.1666667,7.48E-02
216.784,11.394,379.8,7.49E-02
217.784,11.411,380.3666667,7.50E-02
218.783,11.426,380.8666667,7.50E-02
219.782,11.441,381.3666667,7.52E-02
220.781,11.455,381.8333333,7.52E-02
221.78,11.466,382.2,7.53E-02
222.779,11.478,382.6,7.55E-02
223.777,11.489,382.9666667,7.57E-02
224.778,11.499,383.3,7.59E-02
225.775,11.509,383.6333333,7.60E-02
226.776,11.519,383.9666667,7.63E-02
227.774,11.529,384.3,7.65E-02
228.774,11.538,384.6,7.66E-02
229.77,11.547,384.9,7.69E-02
230.771,11.555,385.1666667,7.72E-02
231.771,11.564,385.4666667,7.75E-02
232.768,11.573,385.7666667,7.77E-02
233.768,11.582,386.0666667,7.80E-02
234.768,11.59,386.3333333,7.83E-02
235.767,11.598,386.6,7.85E-02
236.765,11.607,386.9,7.88E-02
237.765,11.615,387.1666667,7.90E-02
238.763,11.623,387.4333333,7.93E-02
239.762,11.631,387.7,7.95E-02
240.76,11.639,387.9666667,7.98E-02
241.76,11.647,388.2333333,8.01E-02
242.76,11.655,388.5,8.04E-02
243.759,11.663,388.7666667,8.06E-02
244.757,11.671,389.0333333,8.09E-02
245.756,11.679,389.3,8.12E-02
246.756,11.687,389.5666667,8.16E-02
247.754,11.694,389.8,8.18E-02
248.753,11.702,390.0666667,8.22E-02
249.752,11.709,390.3,8.24E-02
250.751,11.716,390.5333333,8.27E-02
251.752,11.723,390.7666667,8.30E-02
252.75,11.73,391,8.33E-02
253.747,11.737,391.2333333,8.36E-02
254.749,11.744,391.4666667,8.39E-02
255.747,11.75,391.6666667,8.41E-02
256.745,11.757,391.9,8.43E-02
257.744,11.765,392.1666667,8.46E-02
258.744,11.771,392.3666667,8.50E-02
259.742,11.777,392.5666667,8.52E-02
260.742,11.784,392.8,8.55E-02
261.742,11.791,393.0333333,8.58E-02
262.739,11.797,393.2333333,8.61E-02
263.738,11.803,393.4333333,8.64E-02
264.737,11.809,393.6333333,8.68E-02
265.737,11.817,393.9,8.71E-02
266.737,11.823,394.1,8.73E-02
267.734,11.829,394.3,8.77E-02
268.735,11.835,394.5,8.80E-02
269.731,11.841,394.7,8.83E-02
270.733,11.847,394.9,8.86E-02
271.731,11.853,395.1,8.90E-02
272.729,11.859,395.3,8.93E-02
273.729,11.865,395.5,8.96E-02
274.727,11.871,395.7,8.99E-02
275.727,11.877,395.9,9.03E-02
276.727,11.883,396.1,9.06E-02
277.724,11.888,396.2666667,9.09E-02
278.723,11.894,396.4666667,9.12E-02
279.723,11.9,396.6666667,9.15E-02
280.721,11.906,396.8666667,9.19E-02
281.72,11.911,397.0333333,9.22E-02
282.718,11.917,397.2333333,9.25E-02
283.719,11.924,397.4666667,9.28E-02
284.718,11.929,397.6333333,9.32E-02
285.718,11.934,397.8,9.35E-02
286.717,11.94,398,9.38E-02
287.716,11.946,398.2,9.41E-02
288.715,11.952,398.4,9.44E-02
289.713,11.957,398.5666667,9.47E-02
290.713,11.962,398.7333333,9.51E-02
291.711,11.968,398.9333333,9.53E-02
292.711,11.973,399.1,9.56E-02
293.71,11.979,399.3,9.60E-02
294.707,11.984,399.4666667,9.63E-02
295.706,11.99,399.6666667,9.66E-02
296.707,11.996,399.8666667,9.69E-02
297.705,12.001,400.0333333,9.73E-02
298.705,12.007,400.2333333,9.77E-02
299.702,12.012,400.4,9.81E-02
300.702,12.018,400.6,9.84E-02
301.7,12.023,400.7666667,9.88E-02
302.7,12.028,400.9333333,9.91E-02
303.699,12.033,401.1,9.94E-02
304.698,12.038,401.2666667,9.97E-02
305.697,12.044,401.4666667,1.00E-01
306.696,12.05,401.6666667,1.00E-01
307.696,12.054,401.8,1.01E-01
308.694,12.059,401.9666667,1.01E-01
309.693,12.065,402.1666667,1.01E-01
310.692,12.069,402.3,1.02E-01
311.691,12.074,402.4666667,1.02E-01
312.69,12.078,402.6,1.02E-01
313.69,12.084,402.8,1.03E-01
314.686,12.089,402.9666667,1.03E-01
315.687,12.094,403.1333333,1.03E-01
316.686,12.098,403.2666667,1.04E-01
317.685,12.103,403.4333333,1.04E-01
318.684,12.107,403.5666667,1.04E-01
319.684,12.112,403.7333333,1.05E-01
320.682,12.117,403.9,1.05E-01
321.681,12.122,404.0666667,1.05E-01
322.681,12.128,404.2666667,1.06E-01
323.678,12.132,404.4,1.06E-01
324.677,12.136,404.5333333,1.06E-01
325.678,12.141,404.7,1.07E-01
326.676,12.146,404.8666667,1.07E-01
327.673,12.15,405,1.07E-01
328.675,12.155,405.1666667,1.08E-01
329.673,12.159,405.3,1.08E-01
330.672,12.165,405.5,1.08E-01
331.672,12.169,405.6333333,1.09E-01
332.67,12.173,405.7666667,1.09E-01
333.669,12.177,405.9,1.09E-01
334.669,12.182,406.0666667,1.10E-01
335.668,12.185,406.1666667,1.10E-01
336.668,12.19,406.3333333,1.10E-01
337.663,12.195,406.5,1.11E-01
338.663,12.198,406.6,1.11E-01
339.663,12.202,406.7333333,1.11E-01
340.662,12.207,406.9,1.12E-01
341.662,12.211,407.0333333,1.12E-01
342.66,12.215,407.1666667,1.12E-01
343.66,12.22,407.3333333,1.13E-01
344.658,12.224,407.4666667,1.13E-01
345.658,12.229,407.6333333,1.13E-01
346.657,12.233,407.7666667,1.14E-01
347.656,12.237,407.9,1.14E-01
348.655,12.24,408,1.14E-01
349.654,12.245,408.1666667,1.15E-01
350.653,12.249,408.3,1.15E-01
351.652,12.253,408.4333333,1.15E-01
352.65,12.257,408.5666667,1.16E-01
353.649,12.26,408.6666667,1.16E-01
354.648,12.265,408.8333333,1.16E-01
355.649,12.269,408.9666667,1.17E-01
356.646,12.273,409.1,1.17E-01
357.645,12.276,409.2,1.17E-01
358.643,12.28,409.3333333,1.18E-01
359.643,12.284,409.4666667,1.18E-01
360.642,12.288,409.6,1.18E-01
361.642,12.292,409.7333333,1.19E-01
362.641,12.295,409.8333333,1.19E-01
363.639,12.3,410,1.19E-01
364.638,12.303,410.1,1.20E-01
365.638,12.308,410.2666667,1.20E-01
366.636,12.312,410.4,1.20E-01
367.637,12.315,410.5,1.21E-01
368.635,12.319,410.6333333,1.21E-01
369.634,12.323,410.7666667,1.22E-01
370.634,12.325,410.8333333,1.22E-01
371.632,12.33,411,1.22E-01
372.632,12.333,411.1,1.23E-01
373.631,12.337,411.2333333,1.23E-01
374.63,12.34,411.3333333,1.23E-01
375.629,12.344,411.4666667,1.24E-01
376.627,12.347,411.5666667,1.24E-01
377.627,12.35,411.6666667,1.24E-01
378.626,12.355,411.8333333,1.25E-01
379.624,12.357,411.9,1.25E-01
380.623,12.361,412.0333333,1.25E-01
381.622,12.365,412.1666667,1.26E-01
382.622,12.369,412.3,1.26E-01
383.62,12.37,412.3333333,1.26E-01
384.62,12.375,412.5,1.27E-01
385.618,12.379,412.6333333,1.27E-01
386.617,12.381,412.7,1.27E-01
387.616,12.385,412.8333333,1.28E-01
388.615,12.389,412.9666667,1.28E-01
389.614,12.392,413.0666667,1.28E-01
390.613,12.395,413.1666667,1.29E-01
391.611,12.399,413.3,1.29E-01
392.611,12.401,413.3666667,1.30E-01
393.609,12.405,413.5,1.30E-01
394.61,12.409,413.6333333,1.30E-01
395.608,12.412,413.7333333,1.31E-01
396.608,12.415,413.8333333,1.31E-01
397.606,12.417,413.9,1.31E-01
398.606,12.42,414,1.32E-01
399.605,12.425,414.1666667,1.32E-01
400.604,12.427,414.2333333,1.32E-01
401.602,12.43,414.3333333,1.33E-01
402.602,12.434,414.4666667,1.33E-01
403.601,12.436,414.5333333,1.33E-01
404.6,12.44,414.6666667,1.34E-01
405.599,12.443,414.7666667,1.34E-01
406.597,12.445,414.8333333,1.34E-01
407.596,12.45,415,1.35E-01
408.596,12.451,415.0333333,1.35E-01
409.595,12.455,415.1666667,1.36E-01
410.594,12.458,415.2666667,1.36E-01
411.593,12.461,415.3666667,1.36E-01
412.592,12.465,415.5,1.37E-01
413.59,12.467,415.5666667,1.37E-01
414.59,12.47,415.6666667,1.37E-01
415.589,12.473,415.7666667,1.38E-01
416.588,12.475,415.8333333,1.38E-01
417.587,12.48,416,1.38E-01
418.586,12.48,416,1.39E-01
419.585,12.485,416.1666667,1.39E-01
420.583,12.487,416.2333333,1.39E-01
421.583,12.49,416.3333333,1.40E-01
422.582,12.492,416.4,1.40E-01
423.581,12.495,416.5,1.40E-01
424.58,12.498,416.6,1.41E-01
425.579,12.501,416.7,1.41E-01
426.578,12.505,416.8333333,1.42E-01
427.577,12.505,416.8333333,1.42E-01
428.576,12.51,417,1.42E-01
429.575,12.511,417.0333333,1.43E-01
430.573,12.515,417.1666667,1.43E-01
431.573,12.515,417.1666667,1.43E-01
432.572,12.52,417.3333333,1.44E-01
433.57,12.522,417.4,1.44E-01
434.57,12.525,417.5,1.44E-01
435.569,12.527,417.5666667,1.45E-01
436.568,12.53,417.6666667,1.45E-01
437.567,12.533,417.7666667,1.45E-01
438.563,12.535,417.8333333,1.46E-01
439.565,12.537,417.9,1.46E-01
440.564,12.54,418,1.46E-01
441.563,12.543,418.1,1.47E-01
442.562,12.545,418.1666667,1.47E-01
443.561,12.548,418.2666667,1.48E-01
444.56,12.55,418.3333333,1.48E-01
445.558,12.552,418.4,1.48E-01
446.558,12.555,418.5,1.49E-01
447.557,12.556,418.5333333,1.49E-01
448.555,12.56,418.6666667,1.49E-01
449.554,12.562,418.7333333,1.50E-01
450.554,12.565,418.8333333,1.50E-01
451.553,12.567,418.9,1.50E-01
452.553,12.57,419,1.51E-01
453.55,12.57,419,1.51E-01
454.549,12.575,419.1666667,1.52E-01
455.549,12.576,419.2,1.52E-01
456.547,12.58,419.3333333,1.52E-01
457.546,12.58,419.3333333,1.53E-01
458.546,12.583,419.4333333,1.53E-01
459.544,12.585,419.5,1.53E-01
460.544,12.585,419.5,1.54E-01
461.542,12.59,419.6666667,1.54E-01
462.543,12.59,419.6666667,1.54E-01
463.541,12.594,419.8,1.55E-01
464.54,12.595,419.8333333,1.55E-01
465.54,12.6,420,1.56E-01
466.539,12.6,420,1.56E-01
467.537,12.601,420.0333333,1.56E-01
468.537,12.605,420.1666667,1.57E-01
469.534,12.605,420.1666667,1.57E-01
470.534,12.608,420.2666667,1.57E-01
471.533,12.61,420.3333333,1.58E-01
472.533,12.613,420.4333333,1.58E-01
473.531,12.615,420.5,1.58E-01
474.53,12.615,420.5,1.59E-01
475.529,12.619,420.6333333,1.59E-01
476.528,12.62,420.6666667,1.60E-01
477.528,12.623,420.7666667,1.60E-01
478.527,12.625,420.8333333,1.60E-01
479.524,12.625,420.8333333,1.61E-01
480.525,12.628,420.9333333,1.61E-01
481.521,12.63,421,1.62E-01
482.522,12.63,421,1.62E-01
483.52,12.635,421.1666667,1.62E-01
484.521,12.635,421.1666667,1.63E-01
485.52,12.639,421.3,1.63E-01
486.519,12.64,421.3333333,1.63E-01
487.517,12.64,421.3333333,1.64E-01
488.517,12.645,421.5,1.64E-01
489.515,12.645,421.5,1.64E-01
490.515,12.647,421.5666667,1.65E-01
491.514,12.65,421.6666667,1.65E-01
492.513,12.65,421.6666667,1.65E-01
493.511,12.652,421.7333333,1.66E-01
494.509,12.655,421.8333333,1.66E-01
495.51,12.655,421.8333333,1.66E-01
496.509,12.659,421.9666667,1.67E-01
497.505,12.66,422,1.67E-01
498.507,12.66,422,1.68E-01
499.506,12.663,422.1,1.68E-01
500.505,12.665,422.1666667,1.68E-01
501.502,12.665,422.1666667,1.69E-01
502.503,12.67,422.3333333,1.69E-01
503.501,12.67,422.3333333,1.70E-01
504.5,12.67,422.3333333,1.70E-01
505.5,12.673,422.4333333,1.70E-01
506.499,12.675,422.5,1.71E-01
507.498,12.675,422.5,1.71E-01
508.494,12.679,422.6333333,1.71E-01
509.495,12.68,422.6666667,1.72E-01
510.494,12.68,422.6666667,1.72E-01
511.494,12.683,422.7666667,1.73E-01
512.493,12.685,422.8333333,1.73E-01
513.492,12.685,422.8333333,1.73E-01
514.491,12.688,422.9333333,1.74E-01
515.489,12.69,423,1.74E-01
516.487,12.69,423,1.74E-01
517.488,12.69,423,1.75E-01
518.487,12.692,423.0666667,1.75E-01
519.485,12.695,423.1666667,1.76E-01
520.485,12.695,423.1666667,1.76E-01
521.482,12.695,423.1666667,1.76E-01
522.483,12.698,423.2666667,1.77E-01
523.482,12.7,423.3333333,1.77E-01
524.481,12.7,423.3333333,1.77E-01
525.48,12.705,423.5,1.78E-01
526.479,12.705,423.5,1.78E-01
527.478,12.705,423.5,1.78E-01
528.477,12.707,423.5666667,1.79E-01
529.476,12.71,423.6666667,1.79E-01
530.476,12.71,423.6666667,1.80E-01
531.474,12.71,423.6666667,1.80E-01
532.473,12.713,423.7666667,1.80E-01
533.472,12.715,423.8333333,1.81E-01
534.471,12.715,423.8333333,1.81E-01
535.471,12.718,423.9333333,1.82E-01
536.469,12.72,424,1.82E-01
537.468,12.72,424,1.82E-01
538.467,12.722,424.0666667,1.83E-01
539.465,12.725,424.1666667,1.83E-01
540.465,12.725,424.1666667,1.83E-01
541.464,12.725,424.1666667,1.84E-01
542.463,12.727,424.2333333,1.84E-01
543.462,12.73,424.3333333,1.85E-01
544.461,12.73,424.3333333,1.85E-01
545.46,12.731,424.3666667,1.85E-01
546.46,12.735,424.5,1.86E-01
547.457,12.735,424.5,1.86E-01
548.455,12.735,424.5,1.87E-01
549.456,12.735,424.5,1.87E-01
550.454,12.735,424.5,1.87E-01
551.454,12.74,424.6666667,1.88E-01
552.451,12.74,424.6666667,1.88E-01
553.452,12.74,424.6666667,1.88E-01
554.45,12.74,424.6666667,1.89E-01
555.45,12.743,424.7666667,1.89E-01
556.449,12.745,424.8333333,1.90E-01
557.448,12.745,424.8333333,1.90E-01
558.447,12.745,424.8333333,1.90E-01
559.446,12.745,424.8333333,1.91E-01
560.445,12.747,424.9,1.91E-01
561.444,12.75,425,1.91E-01
562.444,12.75,425,1.92E-01
563.442,12.75,425,1.92E-01
564.44,12.75,425,1.93E-01
565.441,12.755,425.1666667,1.93E-01
566.439,12.755,425.1666667,1.93E-01
567.438,12.755,425.1666667,1.94E-01
568.438,12.755,425.1666667,1.94E-01
569.436,12.756,425.2,1.94E-01
570.435,12.76,425.3333333,1.95E-01
571.435,12.76,425.3333333,1.95E-01
572.433,12.76,425.3333333,1.96E-01
573.432,12.76,425.3333333,1.96E-01
574.432,12.76,425.3333333,1.96E-01
575.43,12.763,425.4333333,1.97E-01
576.43,12.765,425.5,1.97E-01
577.428,12.765,425.5,1.97E-01
578.426,12.765,425.5,1.98E-01
579.427,12.765,425.5,1.98E-01
580.425,12.765,425.5,1.99E-01
581.425,12.768,425.6,1.99E-01
582.423,12.77,425.6666667,2.00E-01
583.42,12.77,425.6666667,2.00E-01
584.422,12.77,425.6666667,2.00E-01
585.421,12.77,425.6666667,2.01E-01
586.419,12.77,425.6666667,2.01E-01
587.418,12.772,425.7333333,2.01E-01
588.418,12.775,425.8333333,2.02E-01
589.416,12.775,425.8333333,2.02E-01
590.416,12.775,425.8333333,2.03E-01
591.415,12.775,425.8333333,2.03E-01
592.413,12.775,425.8333333,2.04E-01
593.41,12.779,425.9666667,2.04E-01
594.41,12.78,426,2.04E-01
595.412,12.78,426,2.05E-01
596.409,12.78,426,2.05E-01
597.408,12.78,426,2.05E-01
598.407,12.78,426,2.06E-01
599.407,12.78,426,2.06E-01
600.406,12.782,426.0666667,2.07E-01
601.405,12.785,426.1666667,2.07E-01
602.401,12.785,426.1666667,2.07E-01
603.403,12.785,426.1666667,2.08E-01
604.402,12.785,426.1666667,2.08E-01
605.402,12.785,426.1666667,2.09E-01
606.4,12.785,426.1666667,2.09E-01
607.398,12.787,426.2333333,2.09E-01
608.397,12.79,426.3333333,2.10E-01
609.397,12.79,426.3333333,2.10E-01
610.395,12.79,426.3333333,2.10E-01
611.392,12.79,426.3333333,2.11E-01
612.393,12.79,426.3333333,2.11E-01
613.391,12.79,426.3333333,2.12E-01
614.393,12.79,426.3333333,2.12E-01
615.391,12.79,426.3333333,2.12E-01
616.389,12.793,426.4333333,2.13E-01
617.39,12.793,426.4333333,2.13E-01
618.385,12.795,426.5,2.13E-01
619.386,12.795,426.5,2.14E-01
620.385,12.795,426.5,2.14E-01
621.382,12.795,426.5,2.15E-01
622.383,12.795,426.5,2.15E-01
623.381,12.8,426.6666667,2.15E-01
624.38,12.8,426.6666667,2.16E-01
625.381,12.8,426.6666667,2.16E-01
626.38,12.8,426.6666667,2.17E-01
627.378,12.8,426.6666667,2.17E-01
628.377,12.8,426.6666667,2.17E-01
629.377,12.8,426.6666667,2.18E-01
630.376,12.8,426.6666667,2.18E-01
631.375,12.8,426.6666667,2.18E-01
632.373,12.803,426.7666667,2.19E-01
633.373,12.805,426.8333333,2.19E-01
634.373,12.805,426.8333333,2.20E-01
635.37,12.805,426.8333333,2.20E-01
636.369,12.805,426.8333333,2.21E-01
637.369,12.805,426.8333333,2.21E-01
638.368,12.805,426.8333333,2.21E-01
639.367,12.805,426.8333333,2.22E-01
640.366,12.805,426.8333333,2.22E-01
641.366,12.805,426.8333333,2.22E-01
642.363,12.805,426.8333333,2.23E-01
643.363,12.805,426.8333333,2.23E-01
644.36,12.805,426.8333333,2.24E-01
645.361,12.806,426.8666667,2.24E-01
646.361,12.806,426.8666667,2.24E-01
647.359,12.809,426.9666667,2.25E-01
648.358,12.81,427,2.25E-01
649.356,12.81,427,2.26E-01
650.355,12.81,427,2.26E-01
651.354,12.81,427,2.26E-01
652.353,12.81,427,2.27E-01
653.354,12.81,427,2.27E-01
654.353,12.81,427,2.28E-01
655.351,12.81,427,2.28E-01
656.35,12.81,427,2.29E-01
657.349,12.81,427,2.29E-01
658.348,12.81,427,2.29E-01
659.347,12.81,427,2.30E-01
660.347,12.81,427,2.30E-01
661.344,12.814,427.1333333,2.30E-01
662.343,12.815,427.1666667,2.31E-01
663.344,12.811,427.0333333,2.31E-01
664.34,12.815,427.1666667,2.32E-01
665.341,12.815,427.1666667,2.32E-01
666.341,12.815,427.1666667,2.32E-01
667.338,12.815,427.1666667,2.33E-01
668.337,12.815,427.1666667,2.33E-01
669.337,12.815,427.1666667,2.34E-01
670.334,12.815,427.1666667,2.34E-01
671.336,12.815,427.1666667,2.35E-01
672.335,12.815,427.1666667,2.35E-01
673.334,12.815,427.1666667,2.35E-01
674.332,12.815,427.1666667,2.36E-01
675.332,12.815,427.1666667,2.36E-01
676.331,12.815,427.1666667,2.37E-01
677.327,12.815,427.1666667,2.37E-01
678.329,12.815,427.1666667,2.37E-01
679.327,12.815,427.1666667,2.38E-01
680.327,12.815,427.1666667,2.38E-01
681.325,12.815,427.1666667,2.39E-01
682.324,12.815,427.1666667,2.39E-01
683.324,12.815,427.1666667,2.39E-01
684.322,12.815,427.1666667,2.40E-01
685.321,12.815,427.1666667,2.40E-01
686.32,12.816,427.2,2.41E-01
687.32,12.82,427.3333333,2.41E-01
688.318,12.82,427.3333333,2.41E-01
689.316,12.82,427.3333333,2.42E-01
690.317,12.82,427.3333333,2.42E-01
691.314,12.82,427.3333333,2.43E-01
