Time,Load,Stress,Strain
689.32,9.2,306.6666667,2.45E-01
690.319,9.202,306.7333333,2.45E-01
691.318,9.203,306.7666667,2.46E-01
692.317,9.2,306.6666667,2.46E-01
693.315,9.2,306.6666667,2.46E-01
694.315,9.2,306.6666667,2.47E-01
695.314,9.2,306.6666667,2.47E-01
696.313,9.2,306.6666667,2.48E-01
697.312,9.2,306.6666667,2.48E-01
698.311,9.2,306.6666667,2.49E-01
699.309,9.2,306.6666667,2.49E-01
700.308,9.2,306.6666667,2.50E-01
701.306,9.2,306.6666667,2.50E-01
702.305,9.2,306.6666667,2.51E-01
703.306,9.2,306.6666667,2.51E-01
704.305,9.2,306.6666667,2.52E-01
705.301,9.2,306.6666667,2.52E-01
706.302,9.2,306.6666667,2.52E-01
707.301,9.196,306.5333333,2.53E-01
708.3,9.195,306.5,2.54E-01
709.299,9.195,306.5,2.54E-01
710.297,9.195,306.5,2.54E-01
711.296,9.195,306.5,2.55E-01
712.296,9.195,306.5,2.55E-01
713.294,9.195,306.5,2.56E-01
714.294,9.195,306.5,2.56E-01
715.294,9.195,306.5,2.57E-01
716.293,9.195,306.5,2.57E-01
717.291,9.195,306.5,2.58E-01
718.289,9.195,306.5,2.58E-01
719.288,9.195,306.5,2.59E-01
720.288,9.195,306.5,2.59E-01
721.287,9.19,306.3333333,2.60E-01
722.285,9.19,306.3333333,2.60E-01
723.285,9.19,306.3333333,2.61E-01
724.284,9.19,306.3333333,2.61E-01
725.283,9.19,306.3333333,2.61E-01
726.282,9.19,306.3333333,2.62E-01
727.281,9.19,306.3333333,2.62E-01
728.281,9.19,306.3333333,2.63E-01
729.279,9.187,306.2333333,2.63E-01
730.279,9.185,306.1666667,2.64E-01
731.277,9.185,306.1666667,2.64E-01
732.277,9.185,306.1666667,2.65E-01
733.275,9.185,306.1666667,2.65E-01
734.274,9.185,306.1666667,2.66E-01
735.274,9.185,306.1666667,2.66E-01
736.273,9.185,306.1666667,2.67E-01
737.272,9.185,306.1666667,2.67E-01
738.271,9.183,306.1,2.68E-01
739.268,9.181,306.0333333,2.68E-01
740.267,9.18,306,2.69E-01
741.269,9.18,306,2.69E-01
742.267,9.18,306,2.70E-01
743.266,9.18,306,2.70E-01
744.264,9.18,306,2.71E-01
745.264,9.176,305.8666667,2.71E-01
746.262,9.175,305.8333333,2.71E-01
747.262,9.175,305.8333333,2.72E-01
748.261,9.175,305.8333333,2.72E-01
749.26,9.175,305.8333333,2.73E-01
750.257,9.175,305.8333333,2.73E-01
751.258,9.172,305.7333333,2.74E-01
752.256,9.17,305.6666667,2.74E-01
753.254,9.17,305.6666667,2.75E-01
754.254,9.17,305.6666667,2.75E-01
755.255,9.17,305.6666667,2.76E-01
756.252,9.17,305.6666667,2.76E-01
757.251,9.168,305.6,2.77E-01
758.25,9.165,305.5,2.77E-01
759.251,9.165,305.5,2.77E-01
760.247,9.165,305.5,2.78E-01
761.248,9.165,305.5,2.78E-01
762.248,9.164,305.4666667,2.79E-01
763.246,9.16,305.3333333,2.79E-01
764.245,9.16,305.3333333,2.80E-01
765.242,9.16,305.3333333,2.80E-01
766.244,9.16,305.3333333,2.81E-01
767.242,9.157,305.2333333,2.81E-01
768.24,9.155,305.1666667,2.81E-01
769.239,9.155,305.1666667,2.82E-01
770.238,9.155,305.1666667,2.82E-01
771.238,9.155,305.1666667,2.83E-01
772.236,9.151,305.0333333,2.83E-01
773.235,9.15,305,2.84E-01
774.233,9.15,305,2.84E-01
775.234,9.15,305,2.84E-01
776.233,9.15,305,2.85E-01
777.233,9.149,304.9666667,2.85E-01
778.23,9.145,304.8333333,2.86E-01
779.23,9.145,304.8333333,2.86E-01
780.228,9.145,304.8333333,2.87E-01
781.227,9.145,304.8333333,2.87E-01
782.228,9.14,304.6666667,2.88E-01
783.224,9.14,304.6666667,2.88E-01
784.226,9.14,304.6666667,2.88E-01
785.223,9.136,304.5333333,2.89E-01
786.223,9.135,304.5,2.89E-01
787.22,9.135,304.5,2.90E-01
788.221,9.135,304.5,2.90E-01
789.221,9.13,304.3333333,2.90E-01
790.218,9.13,304.3333333,2.91E-01
791.219,9.13,304.3333333,2.91E-01
792.216,9.127,304.2333333,2.91E-01
793.217,9.125,304.1666667,2.92E-01
794.213,9.125,304.1666667,2.92E-01
795.215,9.125,304.1666667,2.93E-01
796.214,9.122,304.0666667,2.93E-01
797.213,9.12,304,2.93E-01
798.212,9.12,304,2.94E-01
799.21,9.116,303.8666667,2.94E-01
800.21,9.115,303.8333333,2.94E-01
801.208,9.113,303.7666667,2.95E-01
802.207,9.11,303.6666667,2.95E-01
803.206,9.11,303.6666667,2.95E-01
804.205,9.109,303.6333333,2.96E-01
805.205,9.105,303.5,2.96E-01
806.203,9.105,303.5,2.96E-01
807.201,9.102,303.4,2.97E-01
808.202,9.1,303.3333333,2.97E-01
809.201,9.1,303.3333333,2.97E-01
810.2,9.095,303.1666667,2.98E-01
811.199,9.095,303.1666667,2.98E-01
812.198,9.094,303.1333333,2.98E-01
813.195,9.09,303,2.99E-01
814.195,9.09,303,2.99E-01
815.195,9.085,302.8333333,2.99E-01
816.192,9.085,302.8333333,2.99E-01
817.193,9.082,302.7333333,3.00E-01
818.19,9.08,302.6666667,3.00E-01
819.189,9.077,302.5666667,3.00E-01
820.19,9.075,302.5,3.00E-01
821.189,9.074,302.4666667,3.01E-01
822.189,9.07,302.3333333,3.01E-01
823.185,9.069,302.3,3.01E-01
824.186,9.065,302.1666667,3.01E-01
825.183,9.062,302.0666667,3.02E-01
826.184,9.06,302,3.02E-01
827.181,9.056,301.8666667,3.02E-01
828.181,9.055,301.8333333,3.02E-01
829.18,9.051,301.7,3.02E-01
830.18,9.05,301.6666667,3.03E-01
831.178,9.045,301.5,3.03E-01
832.178,9.042,301.4,3.03E-01
833.177,9.04,301.3333333,3.03E-01
834.174,9.036,301.2,3.03E-01
835.174,9.033,301.1,3.03E-01
836.174,9.03,301,3.04E-01
837.172,9.026,300.8666667,3.04E-01
838.171,9.024,300.8,3.04E-01
839.171,9.02,300.6666667,3.04E-01
840.171,9.016,300.5333333,3.04E-01
841.168,9.013,300.4333333,3.04E-01
842.169,9.01,300.3333333,3.04E-01
843.166,9.005,300.1666667,3.04E-01
844.165,9.001,300.0333333,3.05E-01
845.166,8.997,299.9,3.05E-01
846.164,8.994,299.8,3.05E-01
847.162,8.99,299.6666667,3.05E-01
848.163,8.985,299.5,3.05E-01
849.161,8.981,299.3666667,3.05E-01
850.161,8.977,299.2333333,3.05E-01
851.159,8.972,299.0666667,3.05E-01
852.158,8.968,298.9333333,3.05E-01
853.157,8.963,298.7666667,3.05E-01
854.156,8.958,298.6,3.05E-01
855.154,8.954,298.4666667,3.05E-01
856.153,8.949,298.3,3.05E-01
857.153,8.943,298.1,3.05E-01
858.15,8.938,297.9333333,3.06E-01
859.152,8.933,297.7666667,3.06E-01
860.151,8.928,297.6,3.06E-01
861.15,8.923,297.4333333,3.06E-01
862.149,8.917,297.2333333,3.06E-01
863.146,8.912,297.0666667,3.06E-01
864.147,8.906,296.8666667,3.06E-01
865.146,8.9,296.6666667,3.06E-01
866.144,8.894,296.4666667,3.06E-01
867.144,8.888,296.2666667,3.06E-01
868.143,8.882,296.0666667,3.06E-01
869.142,8.876,295.8666667,3.06E-01
870.141,8.869,295.6333333,3.06E-01
871.138,8.863,295.4333333,3.06E-01
872.139,8.857,295.2333333,3.06E-01
873.136,8.85,295,3.06E-01
874.136,8.842,294.7333333,3.06E-01
875.135,8.836,294.5333333,3.06E-01
876.133,8.829,294.3,3.06E-01
877.133,8.822,294.0666667,3.06E-01
878.131,8.814,293.8,3.06E-01
879.132,8.807,293.5666667,3.06E-01
880.131,8.799,293.3,3.06E-01
881.128,8.792,293.0666667,3.06E-01
882.129,8.783,292.7666667,3.06E-01
883.128,8.775,292.5,3.06E-01
884.127,8.767,292.2333333,3.06E-01
885.126,8.758,291.9333333,3.06E-01
886.125,8.749,291.6333333,3.06E-01
887.123,8.74,291.3333333,3.06E-01
888.121,8.732,291.0666667,3.06E-01
889.122,8.722,290.7333333,3.06E-01
890.121,8.713,290.4333333,3.06E-01
891.119,8.704,290.1333333,3.06E-01
892.118,8.694,289.8,3.06E-01
893.117,8.684,289.4666667,3.06E-01
894.116,8.674,289.1333333,3.06E-01
895.116,8.664,288.8,3.06E-01
896.112,8.654,288.4666667,3.06E-01
897.113,8.643,288.1,3.06E-01
898.112,8.632,287.7333333,3.06E-01
899.112,8.62,287.3333333,3.06E-01
900.111,8.609,286.9666667,3.06E-01
901.109,8.596,286.5333333,3.06E-01
902.109,8.584,286.1333333,3.06E-01
903.106,8.572,285.7333333,3.06E-01
904.106,8.559,285.3,3.06E-01
905.105,8.545,284.8333333,3.06E-01
906.103,8.531,284.3666667,3.06E-01
907.102,8.517,283.9,3.06E-01
908.102,8.502,283.4,3.06E-01
909.101,8.487,282.9,3.06E-01
910.102,8.47,282.3333333,3.06E-01
911.1,8.453,281.7666667,3.06E-01
912.099,8.436,281.2,3.06E-01
913.098,8.417,280.5666667,3.06E-01
914.098,8.398,279.9333333,3.06E-01
915.096,8.378,279.2666667,3.06E-01
916.094,8.356,278.5333333,3.06E-01
917.094,8.333,277.7666667,3.06E-01
918.093,8.308,276.9333333,3.06E-01
919.091,8.281,276.0333333,3.06E-01
920.092,8.252,275.0666667,3.06E-01
921.091,8.221,274.0333333,3.06E-01
922.088,8.187,272.9,3.06E-01
923.089,8.15,271.6666667,3.06E-01
924.087,8.109,270.3,3.06E-01
925.085,8.062,268.7333333,3.06E-01
926.084,8.011,267.0333333,3.06E-01
927.084,7.955,265.1666667,3.06E-01
928.084,7.893,263.1,3.06E-01
929.083,7.823,260.7666667,3.06E-01
930.08,7.746,258.2,3.06E-01
931.08,7.661,255.3666667,3.05E-01
932.079,7.566,252.2,3.05E-01
933.079,7.459,248.6333333,3.05E-01
934.078,7.34,244.6666667,3.05E-01
