Time,Load,Stress,Strain
813.195,8.967,298.9,3.04E-01
814.193,8.958,298.6,3.04E-01
815.192,8.95,298.3333333,3.04E-01
816.189,8.942,298.0666667,3.04E-01
817.19,8.933,297.7666667,3.04E-01
818.189,8.923,297.4333333,3.04E-01
819.188,8.914,297.1333333,3.04E-01
820.187,8.905,296.8333333,3.04E-01
821.186,8.897,296.5666667,3.05E-01
822.184,8.887,296.2333333,3.05E-01
823.184,8.877,295.9,3.05E-01
824.182,8.867,295.5666667,3.05E-01
825.183,8.857,295.2333333,3.05E-01
826.182,8.846,294.8666667,3.05E-01
827.181,8.835,294.5,3.05E-01
828.179,8.824,294.1333333,3.05E-01
829.179,8.812,293.7333333,3.05E-01
830.178,8.8,293.3333333,3.05E-01
831.176,8.788,292.9333333,3.05E-01
832.176,8.775,292.5,3.05E-01
833.174,8.762,292.0666667,3.05E-01
834.173,8.749,291.6333333,3.05E-01
835.172,8.735,291.1666667,3.05E-01
836.171,8.72,290.6666667,3.05E-01
837.169,8.705,290.1666667,3.05E-01
838.169,8.69,289.6666667,3.05E-01
839.169,8.674,289.1333333,3.05E-01
840.167,8.658,288.6,3.05E-01
841.164,8.641,288.0333333,3.05E-01
842.165,8.622,287.4,3.05E-01
843.164,8.604,286.8,3.05E-01
844.165,8.584,286.1333333,3.05E-01
845.161,8.562,285.4,3.05E-01
846.161,8.539,284.6333333,3.05E-01
847.162,8.515,283.8333333,3.05E-01
848.159,8.489,282.9666667,3.05E-01
849.159,8.461,282.0333333,3.05E-01
850.157,8.43,281,3.05E-01
851.156,8.397,279.9,3.05E-01
852.155,8.36,278.6666667,3.05E-01
853.155,8.318,277.2666667,3.05E-01
854.152,8.272,275.7333333,3.05E-01
855.153,8.222,274.0666667,3.05E-01
856.15,8.166,272.2,3.05E-01
857.151,8.104,270.1333333,3.05E-01
858.15,8.034,267.8,3.05E-01
859.148,7.959,265.3,3.05E-01
860.148,7.875,262.5,3.05E-01
861.147,7.782,259.4,3.05E-01
862.146,7.679,255.9666667,3.05E-01
863.144,7.565,252.1666667,3.05E-01
