Time,Load,Stress,Strain
102.898,10.329,344.3,5.15E-02
103.898,10.345,344.8333333,5.29E-02
104.896,10.359,345.3,5.40E-02
105.896,10.36,345.3333333,5.47E-02
106.895,10.36,345.3333333,5.54E-02
107.894,10.367,345.5666667,5.58E-02
108.893,10.374,345.8,5.61E-02
109.892,10.365,345.5,5.64E-02
110.888,10.353,345.1,5.64E-02
111.89,10.345,344.8333333,5.64E-02
112.889,10.336,344.5333333,5.64E-02
113.887,10.311,343.7,5.64E-02
114.887,10.249,341.6333333,5.63E-02
115.885,10.231,341.0333333,5.63E-02
116.885,10.241,341.3666667,5.64E-02
117.883,10.268,342.2666667,5.64E-02
118.882,10.3,343.3333333,5.65E-02
119.881,10.309,343.6333333,5.66E-02
120.881,10.273,342.4333333,5.68E-02
121.879,10.229,340.9666667,5.67E-02
122.877,10.197,339.9,5.67E-02
123.878,10.196,339.8666667,5.68E-02
124.877,10.206,340.2,5.68E-02
125.875,10.208,340.2666667,5.69E-02
126.874,10.204,340.1333333,5.69E-02
127.874,10.185,339.5,5.69E-02
128.873,10.172,339.0666667,5.69E-02
129.872,10.203,340.1,5.71E-02
130.871,10.238,341.2666667,5.70E-02
131.87,10.259,341.9666667,5.71E-02
132.867,10.282,342.7333333,5.70E-02
133.868,10.283,342.7666667,5.71E-02
134.866,10.271,342.3666667,5.72E-02
135.865,10.265,342.1666667,5.72E-02
136.865,10.265,342.1666667,5.72E-02
137.864,10.264,342.1333333,5.74E-02
138.862,10.233,341.1,5.74E-02
139.863,10.222,340.7333333,5.74E-02
140.861,10.225,340.8333333,5.74E-02
141.86,10.229,340.9666667,5.75E-02
142.859,10.233,341.1,5.75E-02
143.858,10.241,341.3666667,5.75E-02
144.858,10.265,342.1666667,5.75E-02
145.855,10.288,342.9333333,5.76E-02
146.855,10.308,343.6,5.76E-02
147.852,10.313,343.7666667,5.76E-02
148.853,10.32,344,5.78E-02
149.852,10.317,343.9,5.77E-02
150.851,10.298,343.2666667,5.78E-02
151.849,10.273,342.4333333,5.77E-02
152.848,10.26,342,5.78E-02
153.848,10.245,341.5,5.78E-02
154.846,10.231,341.0333333,5.78E-02
155.846,10.212,340.4,5.79E-02
156.845,10.194,339.8,5.78E-02
157.844,10.178,339.2666667,5.78E-02
158.843,10.178,339.2666667,5.78E-02
159.842,10.206,340.2,5.79E-02
160.841,10.235,341.1666667,5.79E-02
161.84,10.246,341.5333333,5.80E-02
162.838,10.254,341.8,5.80E-02
163.838,10.249,341.6333333,5.80E-02
164.837,10.239,341.3,5.80E-02
165.835,10.232,341.0666667,5.79E-02
166.835,10.234,341.1333333,5.81E-02
167.834,10.236,341.2,5.80E-02
168.833,10.244,341.4666667,5.79E-02
169.833,10.257,341.9,5.80E-02
170.831,10.246,341.5333333,5.80E-02
171.83,10.169,338.9666667,5.79E-02
172.829,10.148,338.2666667,5.80E-02
173.829,10.199,339.9666667,5.80E-02
174.827,10.241,341.3666667,5.80E-02
175.825,10.259,341.9666667,5.81E-02
176.826,10.268,342.2666667,5.81E-02
177.824,10.272,342.4,5.81E-02
178.824,10.244,341.4666667,5.81E-02
179.82,10.229,340.9666667,5.80E-02
180.822,10.211,340.3666667,5.81E-02
181.819,10.156,338.5333333,5.81E-02
182.82,10.145,338.1666667,5.81E-02
183.819,10.133,337.7666667,5.81E-02
184.817,10.127,337.5666667,5.81E-02
185.816,10.126,337.5333333,5.82E-02
186.816,10.136,337.8666667,5.81E-02
187.815,10.145,338.1666667,5.82E-02
188.813,10.154,338.4666667,5.82E-02
189.812,10.161,338.7,5.82E-02
190.811,10.174,339.1333333,5.82E-02
191.811,10.195,339.8333333,5.82E-02
192.81,10.21,340.3333333,5.83E-02
193.809,10.223,340.7666667,5.83E-02
194.807,10.239,341.3,5.84E-02
195.807,10.266,342.2,5.84E-02
196.806,10.294,343.1333333,5.84E-02
197.804,10.32,344,5.84E-02
198.804,10.351,345.0333333,5.85E-02
199.803,10.389,346.3,5.85E-02
200.802,10.428,347.6,5.86E-02
201.801,10.464,348.8,5.86E-02
202.797,10.495,349.8333333,5.88E-02
203.799,10.523,350.7666667,5.89E-02
204.798,10.547,351.5666667,5.90E-02
205.797,10.57,352.3333333,5.90E-02
206.796,10.59,353,5.92E-02
207.795,10.608,353.6,5.94E-02
208.793,10.625,354.1666667,5.95E-02
209.793,10.64,354.6666667,5.98E-02
210.792,10.654,355.1333333,6.00E-02
211.791,10.668,355.6,6.03E-02
212.79,10.68,356,6.06E-02
213.789,10.691,356.3666667,6.08E-02
214.785,10.702,356.7333333,6.11E-02
215.786,10.713,357.1,6.14E-02
216.786,10.724,357.4666667,6.18E-02
217.785,10.734,357.8,6.21E-02
218.783,10.744,358.1333333,6.24E-02
219.782,10.754,358.4666667,6.27E-02
220.781,10.765,358.8333333,6.32E-02
221.781,10.774,359.1333333,6.34E-02
222.78,10.784,359.4666667,6.39E-02
223.78,10.793,359.7666667,6.42E-02
224.778,10.803,360.1,6.46E-02
225.777,10.812,360.4,6.50E-02
226.776,10.822,360.7333333,6.52E-02
227.775,10.831,361.0333333,6.56E-02
228.774,10.841,361.3666667,6.60E-02
229.771,10.849,361.6333333,6.64E-02
230.771,10.858,361.9333333,6.68E-02
231.77,10.867,362.2333333,6.71E-02
232.769,10.876,362.5333333,6.74E-02
233.769,10.884,362.8,6.78E-02
234.767,10.893,363.1,6.81E-02
235.767,10.902,363.4,6.85E-02
236.766,10.91,363.6666667,6.88E-02
237.765,10.918,363.9333333,6.90E-02
238.763,10.927,364.2333333,6.94E-02
239.762,10.934,364.4666667,6.96E-02
240.761,10.942,364.7333333,7.00E-02
241.76,10.95,365,7.04E-02
242.76,10.958,365.2666667,7.08E-02
243.76,10.966,365.5333333,7.11E-02
244.758,10.973,365.7666667,7.15E-02
245.758,10.982,366.0666667,7.18E-02
246.756,10.989,366.3,7.21E-02
247.755,10.997,366.5666667,7.24E-02
248.754,11.003,366.7666667,7.27E-02
249.751,11.011,367.0333333,7.32E-02
250.753,11.019,367.3,7.35E-02
251.751,11.027,367.5666667,7.37E-02
252.751,11.032,367.7333333,7.40E-02
253.749,11.039,367.9666667,7.44E-02
254.748,11.048,368.2666667,7.48E-02
255.747,11.056,368.5333333,7.51E-02
256.747,11.063,368.7666667,7.54E-02
257.745,11.07,369,7.57E-02
258.744,11.078,369.2666667,7.60E-02
259.744,11.085,369.5,7.62E-02
260.743,11.092,369.7333333,7.66E-02
261.742,11.098,369.9333333,7.70E-02
262.739,11.106,370.2,7.73E-02
263.738,11.113,370.4333333,7.76E-02
264.738,11.119,370.6333333,7.80E-02
265.735,11.127,370.9,7.83E-02
266.736,11.133,371.1,7.86E-02
267.735,11.141,371.3666667,7.90E-02
268.734,11.147,371.5666667,7.94E-02
269.733,11.153,371.7666667,7.97E-02
270.733,11.161,372.0333333,8.01E-02
271.731,11.168,372.2666667,8.04E-02
272.731,11.175,372.5,8.08E-02
273.728,11.182,372.7333333,8.11E-02
274.729,11.187,372.9,8.14E-02
275.727,11.194,373.1333333,8.17E-02
276.724,11.2,373.3333333,8.20E-02
277.725,11.206,373.5333333,8.23E-02
278.725,11.212,373.7333333,8.26E-02
279.723,11.218,373.9333333,8.29E-02
280.723,11.225,374.1666667,8.32E-02
281.721,11.231,374.3666667,8.36E-02
282.72,11.237,374.5666667,8.41E-02
283.72,11.244,374.8,8.43E-02
284.718,11.25,375,8.48E-02
285.716,11.256,375.2,8.50E-02
286.717,11.262,375.4,8.54E-02
287.716,11.268,375.6,8.57E-02
288.714,11.274,375.8,8.60E-02
289.714,11.28,376,8.63E-02
290.712,11.286,376.2,8.67E-02
291.712,11.292,376.4,8.70E-02
292.71,11.298,376.6,8.73E-02
293.709,11.303,376.7666667,8.76E-02
294.709,11.309,376.9666667,8.80E-02
295.708,11.315,377.1666667,8.83E-02
296.706,11.321,377.3666667,8.87E-02
297.706,11.327,377.5666667,8.90E-02
298.704,11.332,377.7333333,8.93E-02
299.703,11.338,377.9333333,8.96E-02
300.702,11.344,378.1333333,8.99E-02
301.701,11.349,378.3,9.03E-02
302.7,11.354,378.4666667,9.06E-02
303.698,11.36,378.6666667,9.10E-02
304.698,11.365,378.8333333,9.14E-02
305.697,11.37,379,9.18E-02
306.697,11.376,379.2,9.21E-02
307.695,11.382,379.4,9.24E-02
308.694,11.386,379.5333333,9.28E-02
309.694,11.391,379.7,9.31E-02
310.691,11.398,379.9333333,9.33E-02
311.693,11.403,380.1,9.38E-02
312.691,11.408,380.2666667,9.42E-02
313.69,11.413,380.4333333,9.46E-02
314.689,11.418,380.6,9.49E-02
315.689,11.423,380.7666667,9.51E-02
316.687,11.428,380.9333333,9.54E-02
317.686,11.433,381.1,9.56E-02
318.685,11.438,381.2666667,9.60E-02
319.682,11.444,381.4666667,9.64E-02
320.682,11.449,381.6333333,9.68E-02
321.682,11.453,381.7666667,9.73E-02
322.681,11.458,381.9333333,9.77E-02
323.678,11.463,382.1,9.81E-02
324.679,11.468,382.2666667,9.84E-02
325.678,11.473,382.4333333,9.87E-02
326.676,11.477,382.5666667,9.90E-02
327.674,11.483,382.7666667,9.92E-02
328.674,11.487,382.9,9.95E-02
329.675,11.492,383.0666667,9.98E-02
330.671,11.497,383.2333333,1.00E-01
331.673,11.502,383.4,1.01E-01
332.672,11.506,383.5333333,1.01E-01
333.669,11.511,383.7,1.01E-01
334.669,11.515,383.8333333,1.02E-01
335.667,11.52,384,1.02E-01
336.667,11.524,384.1333333,1.02E-01
337.666,11.528,384.2666667,1.03E-01
338.664,11.532,384.4,1.03E-01
339.664,11.537,384.5666667,1.03E-01
340.662,11.542,384.7333333,1.04E-01
341.663,11.546,384.8666667,1.04E-01
342.66,11.55,385,1.05E-01
343.66,11.555,385.1666667,1.05E-01
344.66,11.559,385.3,1.05E-01
345.658,11.562,385.4,1.06E-01
346.657,11.567,385.5666667,1.06E-01
347.655,11.572,385.7333333,1.06E-01
348.655,11.575,385.8333333,1.07E-01
349.655,11.58,386,1.07E-01
350.652,11.585,386.1666667,1.07E-01
351.653,11.589,386.3,1.08E-01
352.65,11.593,386.4333333,1.08E-01
353.651,11.599,386.6333333,1.08E-01
354.648,11.602,386.7333333,1.09E-01
355.648,11.606,386.8666667,1.09E-01
356.648,11.61,387,1.09E-01
357.646,11.615,387.1666667,1.10E-01
358.644,11.618,387.2666667,1.10E-01
359.645,11.622,387.4,1.11E-01
360.642,11.625,387.5,1.11E-01
361.642,11.63,387.6666667,1.11E-01
362.642,11.634,387.8,1.12E-01
363.64,11.637,387.9,1.12E-01
364.638,11.64,388,1.12E-01
365.639,11.645,388.1666667,1.13E-01
366.637,11.648,388.2666667,1.13E-01
367.635,11.651,388.3666667,1.13E-01
368.635,11.655,388.5,1.14E-01
369.634,11.659,388.6333333,1.14E-01
370.634,11.663,388.7666667,1.14E-01
371.632,11.667,388.9,1.15E-01
372.632,11.67,389,1.15E-01
373.629,11.674,389.1333333,1.16E-01
374.63,11.677,389.2333333,1.16E-01
375.629,11.681,389.3666667,1.16E-01
376.628,11.685,389.5,1.17E-01
377.626,11.688,389.6,1.17E-01
378.624,11.691,389.7,1.17E-01
379.625,11.695,389.8333333,1.17E-01
380.624,11.699,389.9666667,1.18E-01
381.622,11.702,390.0666667,1.18E-01
382.62,11.705,390.1666667,1.19E-01
383.621,11.71,390.3333333,1.19E-01
384.619,11.713,390.4333333,1.19E-01
385.618,11.715,390.5,1.20E-01
386.617,11.72,390.6666667,1.20E-01
387.615,11.722,390.7333333,1.21E-01
388.615,11.725,390.8333333,1.21E-01
389.614,11.73,391,1.21E-01
390.614,11.732,391.0666667,1.22E-01
391.613,11.735,391.1666667,1.22E-01
392.612,11.74,391.3333333,1.22E-01
393.611,11.743,391.4333333,1.23E-01
394.609,11.745,391.5,1.23E-01
395.609,11.75,391.6666667,1.23E-01
396.608,11.751,391.7,1.24E-01
397.608,11.755,391.8333333,1.24E-01
398.605,11.758,391.9333333,1.24E-01
399.603,11.76,392,1.25E-01
400.604,11.765,392.1666667,1.25E-01
401.601,11.766,392.2,1.26E-01
402.601,11.77,392.3333333,1.26E-01
403.601,11.773,392.4333333,1.26E-01
404.6,11.775,392.5,1.27E-01
405.597,11.779,392.6333333,1.27E-01
406.597,11.78,392.6666667,1.27E-01
407.597,11.785,392.8333333,1.28E-01
408.595,11.787,392.9,1.28E-01
409.595,11.79,393,1.29E-01
410.594,11.795,393.1666667,1.29E-01
411.593,11.795,393.1666667,1.29E-01
412.591,11.8,393.3333333,1.30E-01
413.592,11.803,393.4333333,1.30E-01
414.59,11.805,393.5,1.31E-01
415.589,11.808,393.6,1.31E-01
416.589,11.81,393.6666667,1.31E-01
417.587,11.814,393.8,1.31E-01
418.584,11.815,393.8333333,1.32E-01
419.585,11.82,394,1.32E-01
420.585,11.821,394.0333333,1.33E-01
421.584,11.825,394.1666667,1.33E-01
422.583,11.826,394.2,1.33E-01
423.58,11.83,394.3333333,1.34E-01
424.58,11.83,394.3333333,1.34E-01
425.58,11.835,394.5,1.35E-01
426.578,11.836,394.5333333,1.35E-01
427.578,11.84,394.6666667,1.35E-01
428.577,11.842,394.7333333,1.36E-01
429.574,11.845,394.8333333,1.36E-01
430.573,11.848,394.9333333,1.36E-01
431.573,11.85,395,1.37E-01
432.572,11.852,395.0666667,1.37E-01
433.571,11.855,395.1666667,1.38E-01
434.571,11.857,395.2333333,1.38E-01
435.57,11.86,395.3333333,1.38E-01
436.569,11.861,395.3666667,1.39E-01
437.567,11.865,395.5,1.39E-01
438.564,11.867,395.5666667,1.39E-01
439.566,11.87,395.6666667,1.40E-01
440.564,11.87,395.6666667,1.40E-01
441.564,11.875,395.8333333,1.41E-01
442.561,11.876,395.8666667,1.41E-01
443.562,11.88,396,1.41E-01
444.561,11.88,396,1.42E-01
445.56,11.885,396.1666667,1.42E-01
446.559,11.885,396.1666667,1.42E-01
447.558,11.888,396.2666667,1.43E-01
448.556,11.89,396.3333333,1.43E-01
449.556,11.892,396.4,1.44E-01
450.554,11.895,396.5,1.44E-01
451.553,11.898,396.6,1.44E-01
452.552,11.9,396.6666667,1.45E-01
453.551,11.9,396.6666667,1.45E-01
454.548,11.904,396.8,1.46E-01
455.55,11.905,396.8333333,1.46E-01
456.549,11.907,396.9,1.46E-01
457.548,11.91,397,1.47E-01
458.547,11.91,397,1.47E-01
459.546,11.913,397.1,1.47E-01
460.545,11.915,397.1666667,1.48E-01
461.544,11.918,397.2666667,1.48E-01
462.542,11.92,397.3333333,1.49E-01
463.542,11.92,397.3333333,1.49E-01
464.54,11.924,397.4666667,1.49E-01
465.54,11.925,397.5,1.50E-01
466.539,11.927,397.5666667,1.50E-01
467.537,11.93,397.6666667,1.51E-01
468.535,11.93,397.6666667,1.51E-01
469.534,11.935,397.8333333,1.51E-01
470.533,11.935,397.8333333,1.52E-01
471.533,11.937,397.9,1.52E-01
472.533,11.94,398,1.53E-01
473.532,11.94,398,1.53E-01
474.532,11.944,398.1333333,1.53E-01
475.531,11.945,398.1666667,1.54E-01
476.529,11.946,398.2,1.54E-01
477.527,11.95,398.3333333,1.54E-01
478.527,11.95,398.3333333,1.55E-01
479.526,11.953,398.4333333,1.55E-01
480.525,11.955,398.5,1.56E-01
481.524,11.955,398.5,1.56E-01
482.524,11.958,398.6,1.56E-01
483.522,11.96,398.6666667,1.57E-01
484.519,11.96,398.6666667,1.57E-01
485.52,11.96,398.6666667,1.58E-01
486.52,11.965,398.8333333,1.58E-01
487.518,11.965,398.8333333,1.58E-01
488.517,11.966,398.8666667,1.59E-01
489.516,11.97,399,1.59E-01
490.516,11.97,399,1.60E-01
491.513,11.972,399.0666667,1.60E-01
492.513,11.975,399.1666667,1.60E-01
493.512,11.975,399.1666667,1.61E-01
494.511,11.975,399.1666667,1.61E-01
495.511,11.98,399.3333333,1.62E-01
496.509,11.98,399.3333333,1.62E-01
497.509,11.98,399.3333333,1.63E-01
498.508,11.984,399.4666667,1.63E-01
499.507,11.985,399.5,1.63E-01
500.506,11.985,399.5,1.64E-01
501.504,11.989,399.6333333,1.64E-01
502.503,11.99,399.6666667,1.64E-01
503.503,11.99,399.6666667,1.65E-01
504.502,11.99,399.6666667,1.65E-01
505.501,11.995,399.8333333,1.66E-01
506.5,11.995,399.8333333,1.66E-01
507.499,11.995,399.8333333,1.66E-01
508.497,12,400,1.67E-01
509.497,12,400,1.67E-01
510.496,12,400,1.68E-01
511.494,12.002,400.0666667,1.68E-01
512.493,12.005,400.1666667,1.69E-01
513.49,12.005,400.1666667,1.69E-01
514.491,12.005,400.1666667,1.69E-01
515.49,12.005,400.1666667,1.70E-01
516.489,12.01,400.3333333,1.70E-01
517.488,12.01,400.3333333,1.70E-01
518.487,12.01,400.3333333,1.71E-01
519.486,12.015,400.5,1.71E-01
520.486,12.015,400.5,1.72E-01
521.484,12.015,400.5,1.72E-01
522.484,12.02,400.6666667,1.73E-01
523.483,12.02,400.6666667,1.73E-01
524.482,12.02,400.6666667,1.73E-01
525.481,12.02,400.6666667,1.74E-01
526.48,12.02,400.6666667,1.74E-01
527.478,12.023,400.7666667,1.75E-01
528.477,12.025,400.8333333,1.75E-01
529.477,12.025,400.8333333,1.75E-01
530.476,12.025,400.8333333,1.76E-01
531.475,12.03,401,1.76E-01
532.474,12.03,401,1.77E-01
533.473,12.03,401,1.77E-01
534.472,12.031,401.0333333,1.78E-01
535.471,12.035,401.1666667,1.78E-01
536.47,12.035,401.1666667,1.78E-01
537.469,12.035,401.1666667,1.79E-01
538.468,12.035,401.1666667,1.79E-01
539.467,12.035,401.1666667,1.80E-01
540.466,12.039,401.3,1.80E-01
541.464,12.04,401.3333333,1.81E-01
542.464,12.04,401.3333333,1.81E-01
543.463,12.04,401.3333333,1.82E-01
544.462,12.04,401.3333333,1.82E-01
545.461,12.04,401.3333333,1.82E-01
546.46,12.044,401.4666667,1.83E-01
547.459,12.045,401.5,1.83E-01
548.458,12.045,401.5,1.84E-01
549.455,12.045,401.5,1.84E-01
550.455,12.045,401.5,1.84E-01
551.454,12.049,401.6333333,1.85E-01
552.454,12.05,401.6666667,1.85E-01
553.453,12.05,401.6666667,1.86E-01
554.449,12.05,401.6666667,1.86E-01
555.451,12.05,401.6666667,1.87E-01
556.451,12.05,401.6666667,1.87E-01
557.45,12.051,401.7,1.87E-01
558.448,12.055,401.8333333,1.88E-01
559.447,12.055,401.8333333,1.88E-01
560.446,12.055,401.8333333,1.89E-01
561.445,12.055,401.8333333,1.89E-01
562.445,12.055,401.8333333,1.90E-01
563.443,12.056,401.8666667,1.90E-01
564.44,12.06,402,1.91E-01
565.442,12.06,402,1.91E-01
566.44,12.06,402,1.92E-01
567.438,12.06,402,1.92E-01
568.437,12.06,402,1.92E-01
569.437,12.063,402.1,1.93E-01
570.435,12.065,402.1666667,1.93E-01
571.435,12.065,402.1666667,1.94E-01
572.434,12.065,402.1666667,1.94E-01
573.433,12.065,402.1666667,1.95E-01
574.431,12.065,402.1666667,1.95E-01
575.431,12.065,402.1666667,1.96E-01
576.428,12.068,402.2666667,1.96E-01
577.43,12.07,402.3333333,1.96E-01
578.428,12.07,402.3333333,1.97E-01
579.426,12.07,402.3333333,1.97E-01
580.425,12.07,402.3333333,1.98E-01
581.424,12.07,402.3333333,1.98E-01
582.424,12.07,402.3333333,1.99E-01
583.424,12.07,402.3333333,1.99E-01
584.42,12.073,402.4333333,2.00E-01
585.421,12.075,402.5,2.00E-01
586.421,12.075,402.5,2.00E-01
587.418,12.075,402.5,2.01E-01
588.418,12.075,402.5,2.01E-01
589.418,12.075,402.5,2.02E-01
590.416,12.075,402.5,2.02E-01
591.415,12.075,402.5,2.03E-01
592.414,12.075,402.5,2.03E-01
593.413,12.077,402.5666667,2.04E-01
594.413,12.08,402.6666667,2.04E-01
595.411,12.08,402.6666667,2.05E-01
596.41,12.08,402.6666667,2.05E-01
597.409,12.08,402.6666667,2.06E-01
598.408,12.08,402.6666667,2.06E-01
599.408,12.08,402.6666667,2.06E-01
600.407,12.08,402.6666667,2.07E-01
601.403,12.08,402.6666667,2.07E-01
602.405,12.08,402.6666667,2.08E-01
603.404,12.082,402.7333333,2.08E-01
604.403,12.085,402.8333333,2.09E-01
605.402,12.085,402.8333333,2.09E-01
606.4,12.085,402.8333333,2.10E-01
607.399,12.085,402.8333333,2.10E-01
608.398,12.085,402.8333333,2.10E-01
609.396,12.085,402.8333333,2.11E-01
610.395,12.085,402.8333333,2.12E-01
611.394,12.085,402.8333333,2.12E-01
612.396,12.085,402.8333333,2.13E-01
613.393,12.085,402.8333333,2.13E-01
614.393,12.085,402.8333333,2.14E-01
615.393,12.085,402.8333333,2.14E-01
616.391,12.085,402.8333333,2.15E-01
617.39,12.087,402.9,2.15E-01
618.389,12.09,403,2.16E-01
619.386,12.09,403,2.16E-01
620.386,12.09,403,2.16E-01
621.385,12.09,403,2.17E-01
622.383,12.09,403,2.17E-01
623.384,12.09,403,2.18E-01
624.382,12.09,403,2.19E-01
625.382,12.09,403,2.19E-01
626.38,12.09,403,2.20E-01
627.379,12.09,403,2.20E-01
628.377,12.09,403,2.20E-01
629.378,12.09,403,2.21E-01
630.377,12.09,403,2.21E-01
631.376,12.09,403,2.22E-01
632.373,12.09,403,2.22E-01
633.374,12.094,403.1333333,2.23E-01
634.373,12.092,403.0666667,2.23E-01
635.372,12.09,403,2.24E-01
636.369,12.09,403,2.25E-01
637.37,12.09,403,2.25E-01
638.368,12.09,403,2.26E-01
639.367,12.09,403,2.26E-01
640.368,12.09,403,2.27E-01
641.366,12.09,403,2.27E-01
642.365,12.09,403,2.28E-01
643.363,12.09,403,2.28E-01
644.363,12.09,403,2.29E-01
645.362,12.093,403.1,2.29E-01
646.36,12.09,403,2.30E-01
647.359,12.09,403,2.30E-01
648.358,12.09,403,2.31E-01
649.359,12.09,403,2.31E-01
650.358,12.09,403,2.32E-01
651.357,12.09,403,2.32E-01
652.355,12.09,403,2.33E-01
653.354,12.09,403,2.33E-01
654.353,12.09,403,2.34E-01
655.351,12.09,403,2.34E-01
656.35,12.09,403,2.35E-01
657.349,12.09,403,2.36E-01
658.349,12.09,403,2.36E-01
659.349,12.09,403,2.37E-01
660.347,12.09,403,2.37E-01
661.345,12.09,403,2.38E-01
662.343,12.09,403,2.38E-01
663.344,12.09,403,2.39E-01
664.343,12.09,403,2.39E-01
665.342,12.09,403,2.40E-01
666.341,12.09,403,2.40E-01
667.34,12.09,403,2.41E-01
668.339,12.09,403,2.42E-01
669.337,12.09,403,2.42E-01
670.337,12.09,403,2.43E-01
671.335,12.09,403,2.43E-01
672.334,12.089,402.9666667,2.44E-01
673.334,12.085,402.8333333,2.45E-01
674.333,12.085,402.8333333,2.45E-01
675.332,12.085,402.8333333,2.46E-01
676.331,12.085,402.8333333,2.46E-01
677.331,12.085,402.8333333,2.47E-01
678.33,12.085,402.8333333,2.47E-01
679.329,12.085,402.8333333,2.48E-01
680.327,12.085,402.8333333,2.48E-01
681.325,12.085,402.8333333,2.49E-01
682.325,12.085,402.8333333,2.50E-01
683.322,12.085,402.8333333,2.50E-01
684.324,12.085,402.8333333,2.51E-01
685.321,12.085,402.8333333,2.51E-01
686.32,12.084,402.8,2.52E-01
687.319,12.08,402.6666667,2.53E-01
688.32,12.08,402.6666667,2.53E-01
689.317,12.08,402.6666667,2.54E-01
690.316,12.08,402.6666667,2.54E-01
691.316,12.08,402.6666667,2.55E-01
692.315,12.08,402.6666667,2.56E-01
693.314,12.08,402.6666667,2.56E-01
694.313,12.08,402.6666667,2.57E-01
695.312,12.08,402.6666667,2.57E-01
696.31,12.08,402.6666667,2.58E-01
697.31,12.076,402.5333333,2.58E-01
