Time,Load,Stress,Strain
52.947,10.934,364.4666667,0.0018223333335000002
53.945,10.915,363.8333333,0.0018191666665
54.945,10.851,361.7,0.0018085
55.943,10.789,359.6333333,0.0017981666665
56.942,10.82,360.6666667,0.0018033333335
57.94,10.868,362.2666667,0.0018113333334999998
58.94,10.916,363.8666667,0.0018193333335
59.94,10.932,364.4,0.0018219999999999998
60.939,10.939,364.6333333,0.0018231666665
61.937,10.912,363.7333333,0.0018186666665000002
62.936,10.843,361.4333333,0.0018071666665000002
63.935,10.877,362.5666667,0.0018128333335
64.935,10.942,364.7333333,0.0018236666665000002
65.933,10.986,366.2,0.001831
66.932,11.019,367.3,0.0018365000000000013
67.932,11.03,367.6666667,0.0048365000000000005
68.93,10.978,365.9333333,0.007016500000000002
69.93,10.966,365.5333333,0.009876500000000003
70.929,10.983,366.1,0.012996500000000001
71.925,10.991,366.3666667,0.015536500000000002
72.927,11.008,366.9333333,0.0181565
73.927,11.02,367.3333333,0.0207865
74.925,11.029,367.6333333,0.0231465
75.924,11.027,367.5666667,0.0247365
76.923,11.023,367.4333333,0.0261765
77.922,11.021,367.3666667,0.027306499999999997
78.922,11.022,367.4,0.028256500000000004
79.921,10.98,366.0,0.0292865
80.919,10.878,362.6,0.0301065
81.919,10.838,361.2666667,0.030996500000000003
82.916,10.838,361.2666667,0.0313765
83.916,10.717,357.2333333,0.0314365
84.913,10.643,354.7666667,0.0315265
85.913,10.683,356.1,0.0316065
86.912,10.746,358.2,0.0318765
87.912,10.76,358.6666667,0.0319165
88.912,10.742,358.0666667,0.0319365
89.91,10.672,355.7333333,0.0320065
90.909,10.664,355.4666667,0.0320765
91.907,10.741,358.0333333,0.0321565
92.906,10.79,359.6666667,0.0322465
93.905,10.81,360.3333333,0.0323665
94.904,10.83,361.0,0.0324665
95.904,10.839,361.3,0.0325865
96.902,10.789,359.6333333,0.0326365
97.901,10.74,358.0,0.0326965
98.901,10.744,358.1333333,0.0327965
99.901,10.751,358.3666667,0.0328665
100.898,10.714,357.1333333,0.0329565
101.897,10.668,355.6,0.0329265
102.897,10.688,356.2666667,0.032946500000000004
103.895,10.721,357.3666667,0.0329865
104.894,10.768,358.9333333,0.0331065
105.895,10.824,360.8,0.0331665
106.892,10.839,361.3,0.0332565
107.892,10.835,361.1666667,0.0333765
108.89,10.88,362.6666667,0.0334365
109.889,10.871,362.3666667,0.0334665
110.888,10.803,360.1,0.0335565
111.888,10.768,358.9333333,0.0336065
112.887,10.763,358.7666667,0.0336765
113.885,10.805,360.1666667,0.0338065
114.884,10.842,361.4,0.0338165
115.885,10.868,362.2666667,0.0339565
116.882,10.891,363.0333333,0.0340265
117.882,10.909,363.6333333,0.0341365
118.881,10.922,364.0666667,0.0342265
119.878,10.93,364.3333333,0.0342065
120.88,10.936,364.5333333,0.0344365
121.877,10.94,364.6666667,0.0345065
122.877,10.945,364.8333333,0.0345465
123.875,10.885,362.8333333,0.034736500000000003
124.874,10.848,361.6,0.0348165
125.873,10.891,363.0333333,0.0349665
126.874,10.924,364.1333333,0.0351165
127.872,10.933,364.4333333,0.0352165
128.871,10.932,364.4,0.0353965
129.868,10.935,364.5,0.0353865
130.868,10.934,364.4666667,0.035666500000000004
131.867,10.908,363.6,0.0357165
132.868,10.885,362.8333333,0.0358265
133.866,10.867,362.2333333,0.0359565
134.865,10.857,361.9,0.0360465
135.865,10.887,362.9,0.0361465
136.863,10.916,363.8666667,0.0362465
137.863,10.948,364.9333333,0.0364465
138.862,10.911,363.7,0.0364565
139.861,10.87,362.3333333,0.0364965
140.858,10.792,359.7333333,0.0365765
141.858,10.788,359.6,0.0366265
142.858,10.818,360.6,0.0366765
143.857,10.843,361.4333333,0.0367365
144.855,10.861,362.0333333,0.0367865
145.852,10.872,362.4,0.0368965
146.852,10.888,362.9333333,0.0369665
147.852,10.9,363.3333333,0.0371065
148.85,10.905,363.5,0.0371465
149.85,10.896,363.2,0.037086499999999994
150.848,10.824,360.8,0.0371065
151.848,10.764,358.8,0.0371065
152.847,10.796,359.8666667,0.0372065
153.847,10.834,361.1333333,0.0372065
154.844,10.863,362.1,0.037236500000000006
155.843,10.894,363.1333333,0.0373165
156.843,10.92,364.0,0.037446499999999994
157.842,10.941,364.7,0.03755650000000001
158.842,10.957,365.2333333,0.03755650000000001
159.84,10.966,365.5333333,0.037706500000000004
160.84,10.969,365.6333333,0.037706500000000004
161.838,10.963,365.4333333,0.0377865
162.836,10.875,362.5,0.037846500000000005
163.836,10.708,356.9333333,0.0379265
164.835,10.663,355.4333333,0.0379365
165.835,10.638,354.6,0.0379265
166.833,10.61,353.6666667,0.0379665
167.833,10.602,353.4,0.038086499999999995
168.832,10.618,353.9333333,0.038026500000000005
169.832,10.635,354.5,0.0381465
170.83,10.647,354.9,0.0381165
171.829,10.619,353.9666667,0.0382265
172.828,10.637,354.5666667,0.038196499999999994
173.827,10.684,356.1333333,0.0382565
174.826,10.723,357.4333333,0.03830650000000001
175.825,10.749,358.3,0.0382965
176.824,10.753,358.4333333,0.038336499999999996
177.822,10.746,358.2,0.038276500000000005
178.823,10.708,356.9333333,0.038266499999999995
179.821,10.61,353.6666667,0.03830650000000001
180.821,10.586,352.8666667,0.03823650000000001
181.819,10.593,353.1,0.03830650000000001
182.818,10.601,353.3666667,0.0382465
183.817,10.598,353.2666667,0.0383265
184.817,10.592,353.0666667,0.0383165
185.816,10.619,353.9666667,0.038376499999999994
186.814,10.64,354.6666667,0.0383165
187.814,10.664,355.4666667,0.038346500000000006
188.811,10.627,354.2333333,0.038406499999999996
189.811,10.581,352.7,0.0384265
190.811,10.536,351.2,0.038406499999999996
191.81,10.524,350.8,0.0384365
192.808,10.526,350.8666667,0.0385065
193.807,10.545,351.5,0.038456500000000005
194.807,10.57,352.3333333,0.0384765
195.806,10.594,353.1333333,0.0385465
196.804,10.623,354.1,0.0385465
197.804,10.66,355.3333333,0.0384965
198.803,10.695,356.5,0.0386065
199.802,10.727,357.5666667,0.038696499999999995
200.8,10.761,358.7,0.0386865
201.8,10.781,359.3666667,0.038656499999999996
202.797,10.797,359.9,0.038626499999999994
203.797,10.839,361.3,0.0386165
204.796,10.881,362.7,0.038626499999999994
205.796,10.912,363.7333333,0.0386765
206.795,10.947,364.9,0.038666500000000006
207.794,10.981,366.0333333,0.0386865
208.793,11.009,366.9666667,0.0386865
209.791,11.037,367.9,0.0387165
210.791,11.062,368.7333333,0.0388965
211.789,11.086,369.5333333,0.038846500000000006
212.789,11.109,370.3,0.038886500000000004
213.788,11.13,371.0,0.038956500000000005
214.787,11.151,371.7,0.0390765
215.786,11.171,372.3666667,0.039206500000000005
216.784,11.19,373.0,0.0392565
217.784,11.207,373.5666667,0.0393965
218.782,11.223,374.1,0.039566500000000004
219.782,11.239,374.6333333,0.0396465
220.78,11.251,375.0333333,0.039816500000000005
221.777,11.265,375.5,0.040026500000000007
222.779,11.278,375.9333333,0.0402865
223.778,11.291,376.3666667,0.0406165
224.777,11.302,376.7333333,0.0409465
225.775,11.312,377.0666667,0.041276499999999994
226.773,11.323,377.4333333,0.041786500000000004
227.774,11.332,377.7333333,0.0420765
228.773,11.342,378.0666667,0.042536500000000005
229.77,11.351,378.3666667,0.042716500000000004
230.769,11.36,378.6666667,0.0430165
231.768,11.369,378.9666667,0.043286500000000006
232.767,11.378,379.2666667,0.043606500000000006
233.767,11.387,379.5666667,0.0439065
234.765,11.396,379.8666667,0.0442365
235.765,11.403,380.1,0.0446265
236.765,11.412,380.4,0.0450565
237.764,11.419,380.6333333,0.0453365
238.762,11.424,380.8,0.045676499999999995
239.761,11.436,381.2,0.0460265
240.76,11.444,381.4666667,0.0465265
241.76,11.453,381.7666667,0.0467765
242.759,11.461,382.0333333,0.047186500000000006
243.758,11.468,382.2666667,0.047366500000000006
244.757,11.476,382.5333333,0.0478065
245.755,11.483,382.7666667,0.0480965
246.754,11.491,383.0333333,0.0483565
247.754,11.499,383.3,0.048656500000000005
248.752,11.507,383.5666667,0.0490265
249.751,11.514,383.8,0.049376500000000004
250.748,11.522,384.0666667,0.049686499999999995
251.75,11.53,384.3333333,0.050116499999999994
252.749,11.537,384.5666667,0.0504265
253.747,11.544,384.8,0.050736500000000004
254.746,11.552,385.0666667,0.0510365
255.745,11.559,385.3,0.0513965
256.746,11.567,385.5666667,0.05176650000000001
257.743,11.573,385.7666667,0.052116499999999996
258.743,11.579,385.9666667,0.052406499999999995
259.742,11.587,386.2333333,0.0527065
260.741,11.594,386.4666667,0.053016499999999994
261.74,11.601,386.7,0.0533265
262.738,11.608,386.9333333,0.053666500000000006
263.738,11.615,387.1666667,0.0539665
264.737,11.622,387.4,0.0542965
265.735,11.628,387.6,0.0545765
266.734,11.634,387.8,0.0549265
267.733,11.642,388.0666667,0.0551765
268.733,11.649,388.3,0.055516499999999996
269.731,11.656,388.5333333,0.05584650000000001
270.729,11.662,388.7333333,0.056106500000000004
271.731,11.669,388.9666667,0.056486499999999995
272.729,11.676,389.2,0.056856500000000004
273.726,11.682,389.4,0.0571865
274.727,11.688,389.6,0.057466500000000004
275.725,11.694,389.8,0.057776499999999995
276.724,11.701,390.0333333,0.05806650000000001
277.725,11.707,390.2333333,0.058416499999999996
278.722,11.713,390.4333333,0.0587665
279.722,11.719,390.6333333,0.0591265
280.719,11.727,390.9,0.0595465
281.719,11.732,391.0666667,0.059926499999999994
282.719,11.738,391.2666667,0.0602765
283.717,11.744,391.4666667,0.060636499999999996
284.717,11.751,391.7,0.060996499999999995
285.715,11.758,391.9333333,0.061356499999999994
286.715,11.763,392.1,0.0616965
287.712,11.769,392.3,0.0620565
288.712,11.775,392.5,0.062356499999999995
289.711,11.781,392.7,0.0626565
290.712,11.787,392.9,0.0628765
291.711,11.793,393.1,0.0631965
292.707,11.798,393.2666667,0.0634565
293.708,11.805,393.5,0.0637665
294.706,11.811,393.7,0.0640265
295.706,11.816,393.8666667,0.06436650000000001
296.704,11.822,394.0666667,0.0646765
297.705,11.828,394.2666667,0.0649765
298.703,11.833,394.4333333,0.0653565
299.701,11.839,394.6333333,0.0657365
300.7,11.845,394.8333333,0.0661165
301.7,11.85,395.0,0.0665165
302.697,11.856,395.2,0.0669265
303.698,11.862,395.4,0.0672965
304.697,11.867,395.5666667,0.0676365
305.695,11.872,395.7333333,0.0679265
306.693,11.878,395.9333333,0.0682365
307.694,11.884,396.1333333,0.0685965
308.692,11.889,396.3,0.0688865
309.692,11.894,396.4666667,0.0692065
310.692,11.9,396.6666667,0.0695365
311.69,11.905,396.8333333,0.0699465
312.688,11.909,396.9666667,0.0703365
313.689,11.915,397.1666667,0.0706065
314.688,11.92,397.3333333,0.0708765
315.686,11.926,397.5333333,0.0712265
316.684,11.931,397.7,0.0715665
317.685,11.936,397.8666667,0.0718665
318.683,11.941,398.0333333,0.0721265
319.683,11.946,398.2,0.07245650000000001
320.681,11.951,398.3666667,0.0727765
321.68,11.956,398.5333333,0.0731065
322.677,11.961,398.7,0.07338650000000001
323.678,11.966,398.8666667,0.0736965
324.676,11.971,399.0333333,0.0740565
325.676,11.975,399.1666667,0.0743565
326.673,11.98,399.3333333,0.0747565
327.675,11.985,399.5,0.0751565
328.674,11.99,399.6666667,0.0754565
329.672,11.995,399.8333333,0.0757565
330.671,12.0,400.0,0.0761565
331.669,12.005,400.1666667,0.0765565
332.669,12.01,400.3333333,0.0769565
333.668,12.015,400.5,0.0772565
334.666,12.02,400.6666667,0.0776565
335.665,12.024,400.8,0.0779565
336.664,12.028,400.9333333,0.0783565
337.663,12.033,401.1,0.0786565
338.663,12.037,401.2333333,0.0789565
339.663,12.042,401.4,0.0792565
340.661,12.047,401.5666667,0.0796565
341.66,12.051,401.7,0.0798565
342.659,12.055,401.8333333,0.0801565
343.659,12.06,402.0,0.0805565
344.656,12.065,402.1666667,0.0810565
345.656,12.07,402.3333333,0.0812565
346.657,12.074,402.4666667,0.0816565
347.653,12.077,402.5666667,0.0820565
348.652,12.082,402.7333333,0.0824565
349.652,12.086,402.8666667,0.0827565
350.651,12.09,403.0,0.0830565
351.651,12.095,403.1666667,0.0833565
352.65,12.098,403.2666667,0.0837565
353.65,12.103,403.4333333,0.0840565
354.648,12.108,403.6,0.0842565
355.647,12.111,403.7,0.0846565
356.646,12.115,403.8333333,0.0849565
357.646,12.12,404.0,0.0853565
358.644,12.123,404.1,0.0858565
359.642,12.128,404.2666667,0.0861565
360.642,12.131,404.3666667,0.0864565
361.639,12.135,404.5,0.0868565
362.639,12.14,404.6666667,0.0872565
363.638,12.144,404.8,0.0875565
364.637,12.147,404.9,0.0878565
365.637,12.151,405.0333333,0.0882565
366.634,12.155,405.1666667,0.0886565
367.636,12.16,405.3333333,0.0889565
368.634,12.164,405.4666667,0.0892565
369.632,12.167,405.5666667,0.0894565
370.632,12.171,405.7,0.0898565
371.63,12.175,405.8333333,0.0902565
372.63,12.179,405.9666667,0.0904565
373.63,12.182,406.0666667,0.0908565
374.626,12.185,406.1666667,0.0912565
375.626,12.19,406.3333333,0.0916565
376.625,12.193,406.4333333,0.0918565
377.625,12.196,406.5333333,0.0922565
378.624,12.2,406.6666667,0.0926565
379.621,12.204,406.8,0.0930565
380.621,12.209,406.9666667,0.0933565
381.62,12.21,407.0,0.0936565
382.62,12.215,407.1666667,0.0940565
383.62,12.22,407.3333333,0.0944565
384.617,12.223,407.4333333,0.0948565
385.618,12.225,407.5,0.0951565
386.615,12.23,407.6666667,0.0955565
387.614,12.234,407.8,0.0958565
388.614,12.236,407.8666667,0.0962565
389.611,12.24,408.0,0.0966565
390.612,12.243,408.1,0.0969565
391.61,12.246,408.2,0.0972565
392.611,12.25,408.3333333,0.09765650000000001
393.609,12.255,408.5,0.0979565
394.607,12.256,408.5333333,0.0983565
395.607,12.26,408.6666667,0.0986565
396.606,12.264,408.8,0.0990565
397.606,12.266,408.8666667,0.0993565
398.603,12.27,409.0,0.0995565
399.603,12.273,409.1,0.09995649999999999
400.602,12.276,409.2,0.10045649999999999
401.601,12.28,409.3333333,0.10075650000000001
402.6,12.284,409.4666667,0.10105650000000001
403.599,12.286,409.5333333,0.1013565
404.598,12.29,409.6666667,0.1016565
405.597,12.295,409.8333333,0.10205650000000001
406.595,12.297,409.9,0.10255650000000001
407.596,12.3,410.0,0.1028565
408.593,12.303,410.1,0.10325649999999999
409.593,12.305,410.1666667,0.1036565
410.591,12.309,410.3,0.10405650000000001
411.591,12.311,410.3666667,0.1043565
412.589,12.315,410.5,0.10475649999999999
413.588,12.318,410.6,0.10505650000000001
414.586,12.32,410.6666667,0.1054565
415.587,12.325,410.8333333,0.1058565
416.585,12.327,410.9,0.10625649999999999
417.584,12.33,411.0,0.10655650000000001
418.584,12.333,411.1,0.1069565
419.582,12.335,411.1666667,0.10735650000000001
420.581,12.34,411.3333333,0.1076565
421.58,12.341,411.3666667,0.1079565
422.58,12.345,411.5,0.10825649999999999
423.579,12.348,411.6,0.1086565
424.579,12.35,411.6666667,0.1089565
425.577,12.353,411.7666667,0.10935650000000001
426.576,12.355,411.8333333,0.10975649999999999
427.573,12.36,412.0,0.11005649999999999
428.574,12.36,412.0,0.1104565
429.572,12.365,412.1666667,0.1107565
430.572,12.367,412.2333333,0.1112565
431.572,12.37,412.3333333,0.11155649999999999
432.571,12.372,412.4,0.1119565
433.568,12.375,412.5,0.1121565
434.568,12.378,412.6,0.11255649999999999
435.566,12.38,412.6666667,0.1129565
436.566,12.384,412.8,0.1132565
437.566,12.385,412.8333333,0.11365650000000001
438.563,12.386,412.8666667,0.1139565
439.562,12.39,413.0,0.11435650000000001
440.561,12.395,413.1666667,0.1147565
441.559,12.395,413.1666667,0.11515650000000001
442.561,12.399,413.3,0.1154565
443.56,12.4,413.3333333,0.11585649999999999
444.558,12.405,413.5,0.11615650000000001
445.556,12.405,413.5,0.1165565
446.554,12.409,413.6333333,0.1169565
447.556,12.41,413.6666667,0.1172565
448.555,12.415,413.8333333,0.11765650000000001
449.552,12.415,413.8333333,0.1180565
450.552,12.419,413.9666667,0.1182565
451.552,12.42,414.0,0.11865650000000001
452.551,12.423,414.1,0.11915650000000001
453.549,12.425,414.1666667,0.11945650000000001
454.549,12.43,414.3333333,0.11985649999999999
455.547,12.43,414.3333333,0.1202565
456.547,12.433,414.4333333,0.12065650000000001
457.544,12.435,414.5,0.12095650000000001
458.543,12.438,414.6,0.1212565
459.543,12.44,414.6666667,0.12165649999999999
460.543,12.442,414.7333333,0.1220565
461.542,12.445,414.8333333,0.12245650000000001
462.541,12.446,414.8666667,0.1228565
463.541,12.45,415.0,0.12315649999999999
464.539,12.451,415.0333333,0.1235565
465.536,12.455,415.1666667,0.12395650000000001
466.536,12.455,415.1666667,0.1243565
467.535,12.459,415.3,0.12465649999999999
468.535,12.46,415.3333333,0.12495650000000001
469.534,12.463,415.4333333,0.12535649999999998
470.532,12.465,415.5,0.1256565
471.531,12.465,415.5,0.12585649999999998
472.531,12.469,415.6333333,0.1262565
473.531,12.47,415.6666667,0.1267565
474.528,12.475,415.8333333,0.12705650000000002
475.526,12.475,415.8333333,0.12745650000000003
476.526,12.477,415.9,0.12785649999999998
477.525,12.48,416.0,0.1282565
478.525,12.481,416.0333333,0.1287565
479.525,12.485,416.1666667,0.1291565
480.523,12.485,416.1666667,0.12935649999999999
481.522,12.489,416.3,0.1296565
482.522,12.49,416.3333333,0.13005650000000002
483.52,12.49,416.3333333,0.13055650000000002
484.519,12.494,416.4666667,0.1308565
485.519,12.495,416.5,0.1311565
486.517,12.496,416.5333333,0.1316565
487.515,12.5,416.6666667,0.13195649999999998
488.514,12.5,416.6666667,0.1322565
489.512,12.504,416.8,0.1326565
490.513,12.505,416.8333333,0.1331565
491.512,12.505,416.8333333,0.1336565
492.51,12.51,417.0,0.1338565
493.511,12.51,417.0,0.1342565
494.51,12.511,417.0333333,0.13455650000000002
495.508,12.515,417.1666667,0.13495649999999998
496.508,12.515,417.1666667,0.1352565
497.505,12.515,417.1666667,0.1356565
498.504,12.52,417.3333333,0.13595649999999998
499.504,12.521,417.3666667,0.1363565
500.504,12.525,417.5,0.13665650000000001
501.503,12.525,417.5,0.13705650000000003
502.501,12.525,417.5,0.1373565
503.501,12.529,417.6333333,0.1378565
504.499,12.53,417.6666667,0.13815650000000002
505.497,12.53,417.6666667,0.13855650000000003
506.496,12.535,417.8333333,0.13895649999999998
507.495,12.535,417.8333333,0.1393565
508.494,12.537,417.9,0.1397565
509.493,12.54,418.0,0.14005649999999997
510.492,12.54,418.0,0.14045649999999998
511.493,12.541,418.0333333,0.1408565
512.489,12.545,418.1666667,0.14115650000000002
513.491,12.545,418.1666667,0.14155649999999997
514.488,12.545,418.1666667,0.1418565
515.486,12.549,418.3,0.1422565
516.487,12.55,418.3333333,0.14255649999999997
517.486,12.55,418.3333333,0.1429565
518.486,12.552,418.4,0.1433565
519.483,12.555,418.5,0.1437565
520.483,12.555,418.5,0.1442565
521.483,12.558,418.6,0.14455649999999998
522.48,12.56,418.6666667,0.1448565
523.48,12.56,418.6666667,0.1452565
524.479,12.561,418.7,0.14565650000000002
525.477,12.565,418.8333333,0.1459565
526.478,12.565,418.8333333,0.1463565
527.476,12.567,418.9,0.14665650000000002
528.475,12.57,419.0,0.14715650000000002
529.474,12.57,419.0,0.1474565
530.473,12.57,419.0,0.1478565
531.471,12.572,419.0666667,0.1482565
532.47,12.575,419.1666667,0.1487565
533.469,12.575,419.1666667,0.14915650000000003
534.469,12.576,419.2,0.14955649999999998
535.469,12.58,419.3333333,0.1499565
536.468,12.58,419.3333333,0.1503565
537.464,12.58,419.3333333,0.15065650000000003
538.463,12.583,419.4333333,0.1509565
539.464,12.585,419.5,0.1513565
540.462,12.585,419.5,0.15175650000000002
541.463,12.585,419.5,0.15205649999999998
542.461,12.588,419.6,0.1524565
543.461,12.59,419.6666667,0.15275650000000002
544.458,12.59,419.6666667,0.15315649999999997
545.458,12.592,419.7333333,0.15355649999999998
546.457,12.595,419.8333333,0.1538565
547.456,12.595,419.8333333,0.15425650000000002
548.456,12.595,419.8333333,0.15455649999999999
549.454,12.598,419.9333333,0.1548565
550.453,12.6,420.0,0.15525650000000002
551.451,12.6,420.0,0.15575650000000002
552.451,12.6,420.0,0.15615649999999998
553.449,12.604,420.1333333,0.1564565
554.449,12.605,420.1666667,0.1568565
555.447,12.605,420.1666667,0.15725650000000002
556.447,12.605,420.1666667,0.15765649999999998
557.447,12.606,420.2,0.1579565
558.444,12.61,420.3333333,0.1583565
559.446,12.61,420.3333333,0.1588565
560.443,12.61,420.3333333,0.15915649999999998
561.444,12.61,420.3333333,0.15965649999999998
562.441,12.61,420.3333333,0.1600565
563.439,12.615,420.5,0.1604565
564.44,12.615,420.5,0.1608565
565.438,12.615,420.5,0.1613565
566.437,12.618,420.6,0.16175650000000003
567.436,12.62,420.6666667,0.1620565
568.436,12.62,420.6666667,0.1624565
569.434,12.62,420.6666667,0.1629565
570.434,12.62,420.6666667,0.16325650000000003
571.432,12.624,420.8,0.1635565
572.431,12.625,420.8333333,0.1639565
573.431,12.625,420.8333333,0.16435650000000002
574.429,12.625,420.8333333,0.16475650000000003
575.429,12.625,420.8333333,0.16515649999999998
576.428,12.628,420.9333333,0.16565649999999998
577.427,12.63,421.0,0.1659565
578.425,12.63,421.0,0.16635650000000002
579.425,12.63,421.0,0.16665649999999999
580.424,12.63,421.0,0.1669565
581.423,12.631,421.0333333,0.16725649999999997
582.422,12.635,421.1666667,0.16765649999999999
583.421,12.635,421.1666667,0.1680565
584.42,12.635,421.1666667,0.1684565
585.419,12.635,421.1666667,0.16875649999999998
586.417,12.639,421.3,0.1691565
587.417,12.64,421.3333333,0.1694565
588.416,12.64,421.3333333,0.1699565
589.415,12.64,421.3333333,0.17035650000000002
590.415,12.64,421.3333333,0.17085650000000002
591.413,12.64,421.3333333,0.1711565
592.411,12.64,421.3333333,0.1715565
593.411,12.644,421.4666667,0.1719565
594.411,12.645,421.5,0.17235650000000002
595.409,12.645,421.5,0.1726565
596.408,12.645,421.5,0.1731565
597.407,12.645,421.5,0.1734565
598.407,12.645,421.5,0.17395650000000001
599.405,12.646,421.5333333,0.17435650000000003
600.404,12.65,421.6666667,0.1746565
601.403,12.65,421.6666667,0.1750565
602.403,12.65,421.6666667,0.1755565
603.401,12.65,421.6666667,0.17595650000000002
604.401,12.65,421.6666667,0.17635650000000003
605.399,12.65,421.6666667,0.17685650000000003
606.399,12.652,421.7333333,0.1771565
607.397,12.655,421.8333333,0.1775565
608.396,12.655,421.8333333,0.17795650000000002
609.394,12.655,421.8333333,0.17845650000000002
610.394,12.655,421.8333333,0.17875649999999998
611.393,12.655,421.8333333,0.1791565
612.392,12.655,421.8333333,0.17945650000000002
613.391,12.656,421.8666667,0.17975649999999999
614.39,12.66,422.0,0.1802565
615.388,12.66,422.0,0.1806565
616.389,12.66,422.0,0.1810565
617.388,12.66,422.0,0.18145650000000002
618.385,12.66,422.0,0.18185649999999998
619.383,12.66,422.0,0.1821565
620.385,12.66,422.0,0.1826565
621.384,12.665,422.1666667,0.1830565
622.383,12.661,422.0333333,0.18335649999999998
623.379,12.665,422.1666667,0.1836565
624.38,12.665,422.1666667,0.1840565
625.38,12.665,422.1666667,0.18445650000000002
626.379,12.665,422.1666667,0.18495650000000002
627.378,12.665,422.1666667,0.1852565
628.376,12.665,422.1666667,0.1856565
629.374,12.669,422.3,0.1860565
630.373,12.67,422.3333333,0.18645650000000002
631.374,12.67,422.3333333,0.18685649999999998
632.373,12.67,422.3333333,0.1872565
633.37,12.67,422.3333333,0.1876565
634.37,12.67,422.3333333,0.18805650000000002
635.37,12.67,422.3333333,0.18845650000000003
636.369,12.67,422.3333333,0.18905650000000002
637.368,12.671,422.3666667,0.18935649999999998
638.366,12.675,422.5,0.1896565
639.365,12.673,422.4333333,0.1901565
640.365,12.675,422.5,0.19055650000000002
641.364,12.675,422.5,0.19095649999999997
642.363,12.675,422.5,0.1912565
643.362,12.675,422.5,0.19155650000000002
644.361,12.675,422.5,0.19205650000000002
645.36,12.675,422.5,0.19245649999999997
646.358,12.678,422.6,0.1928565
647.357,12.678,422.6,0.1932565
648.357,12.678,422.6,0.19355650000000002
649.356,12.677,422.5666667,0.19395649999999998
650.355,12.68,422.6666667,0.1943565
651.354,12.68,422.6666667,0.1947565
652.351,12.68,422.6666667,0.1951565
653.351,12.68,422.6666667,0.1956565
654.351,12.68,422.6666667,0.19605650000000002
655.35,12.68,422.6666667,0.19645649999999998
656.348,12.68,422.6666667,0.1968565
657.348,12.68,422.6666667,0.1972565
658.346,12.68,422.6666667,0.1976565
659.346,12.68,422.6666667,0.19805650000000002
660.344,12.68,422.6666667,0.19845649999999998
661.343,12.68,422.6666667,0.1988565
662.341,12.681,422.7,0.1992565
663.342,12.684,422.8,0.1997565
664.34,12.685,422.8333333,0.20015650000000001
665.339,12.685,422.8333333,0.20055650000000003
666.338,12.685,422.8333333,0.20105650000000003
667.337,12.685,422.8333333,0.2012565
668.337,12.685,422.8333333,0.2017565
669.336,12.685,422.8333333,0.20215650000000002
670.334,12.685,422.8333333,0.20255649999999997
671.334,12.685,422.8333333,0.2028565
672.333,12.685,422.8333333,0.2032565
673.332,12.685,422.8333333,0.20365650000000002
674.331,12.685,422.8333333,0.20395649999999999
675.33,12.685,422.8333333,0.20445649999999999
676.329,12.685,422.8333333,0.2048565
677.328,12.685,422.8333333,0.2052565
678.327,12.685,422.8333333,0.20565650000000002
679.326,12.685,422.8333333,0.2059565
680.325,12.685,422.8333333,0.2063565
681.324,12.685,422.8333333,0.2068565
682.323,12.685,422.8333333,0.2072565
