Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	00-01
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1326.3
Rm(MPa)	395
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	1.646
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
21.979	6.295	0.0000	0.714	205.722	0.000	205.722	0.000
22.977	6.534	0.0000	0.748	213.536	0.000	213.536	0.000
23.977	6.775	0.0000	0.781	221.395	0.000	221.395	0.000
24.975	7.017	0.0000	0.814	229.297	0.000	229.297	0.000
25.974	7.263	0.0000	0.848	237.337	0.000	237.337	0.000
26.973	7.512	0.0000	0.881	245.484	0.000	245.484	0.000
27.973	7.761	0.0000	0.914	253.631	0.000	253.631	0.000
28.972	8.013	0.0000	0.948	261.853	0.000	261.853	0.000
29.971	8.270	0.0000	0.981	270.248	0.000	270.248	0.000
30.97	8.529	0.0000	1.014	278.722	0.000	278.722	0.000
31.968	8.790	0.0000	1.047	287.265	0.000	287.265	0.000
32.968	9.044	0.0000	1.081	295.559	0.000	295.559	0.000
33.966	9.293	0.0000	1.114	303.680	0.000	303.680	0.000
34.965	9.540	0.0000	1.147	311.758	0.000	311.758	0.000
35.965	9.780	0.0000	1.181	319.614	0.000	319.614	0.000
36.964	10.002	0.0000	1.214	326.876	0.000	326.876	0.000
37.962	10.199	0.0000	1.247	333.297	0.000	333.297	0.000
38.962	10.387	0.0000	1.281	339.454	0.000	339.454	0.000
39.96	10.535	0.0000	1.314	344.288	0.000	344.288	0.000
40.959	10.627	0.0000	1.347	347.281	0.000	347.281	0.000
41.959	10.672	0.0000	1.380	348.752	0.000	348.752	0.000
42.957	10.680	0.0000	1.414	349.013	0.000	349.013	0.000
43.957	10.653	0.0000	1.447	348.147	0.000	348.147	0.000
44.955	10.516	0.0000	1.480	343.667	0.000	343.667	0.000
45.955	10.428	0.0000	1.514	340.791	0.000	340.791	0.000
46.954	10.459	0.0000	1.547	341.781	0.000	341.781	0.000
47.953	10.492	0.0000	1.580	342.876	0.000	342.876	0.000
48.952	10.512	0.0000	1.614	343.533	0.000	343.533	0.000
49.951	10.523	0.0000	1.647	343.895	0.000	343.895	0.000
50.95	10.533	0.0000	1.680	344.225	0.000	344.225	0.000
51.949	10.532	0.0000	1.713	344.196	0.000	344.196	0.000
52.948	10.542	0.0000	1.747	344.520	0.000	344.520	0.000
53.947	10.494	0.0000	1.780	342.935	0.000	342.935	0.000
54.946	10.383	0.0000	1.813	339.307	0.000	339.307	0.000
55.944	10.304	0.0000	1.847	336.735	0.000	336.735	0.000
56.945	10.277	0.0000	1.880	335.850	0.000	335.850	0.000
57.943	10.262	0.0000	1.913	335.359	0.000	335.359	0.000
58.941	10.243	0.0000	1.947	334.745	0.000	334.745	0.000
59.94	10.246	0.0000	1.980	334.833	0.000	334.833	0.000
60.94	10.254	0.0000	2.013	335.082	0.000	335.082	0.000
61.939	10.268	0.0000	2.046	335.549	0.000	335.549	0.000
62.937	10.285	0.0000	2.080	336.114	0.000	336.114	0.000
63.936	10.312	0.0000	2.113	336.980	0.000	336.980	0.000
64.934	10.338	0.0000	2.146	337.837	0.000	337.837	0.000
65.934	10.346	0.0000	2.180	338.095	0.000	338.095	0.000
66.933	10.319	0.0000	2.213	337.219	0.000	337.219	0.000
67.933	10.296	0.0000	2.246	336.464	0.000	336.464	0.000
68.931	10.275	0.0000	2.280	335.771	0.000	335.771	0.000
69.931	10.244	0.0000	2.313	334.768	0.000	334.768	0.000
70.93	10.240	0.0000	2.346	334.641	0.000	334.641	0.000
71.929	10.231	0.0000	2.379	334.340	0.000	334.340	0.000
72.927	10.226	0.0000	2.413	334.173	0.000	334.173	0.000
73.927	10.252	0.0000	2.446	335.023	0.000	335.023	0.000
74.926	10.284	0.0000	2.479	336.088	0.000	336.088	0.000
75.924	10.304	0.0000	2.513	336.722	0.000	336.722	0.000
76.924	10.274	0.0000	2.546	335.745	0.000	335.745	0.000
77.922	10.248	0.0000	2.579	334.889	0.000	334.889	0.000
78.923	10.231	0.0000	2.613	334.333	0.000	334.333	0.000
79.921	10.227	0.0000	2.646	334.222	0.000	334.222	0.000
80.92	10.239	0.0000	2.679	334.608	0.000	334.608	0.000
81.92	10.270	0.0000	2.712	335.608	0.000	335.608	0.000
82.918	10.295	0.0000	2.746	336.438	0.000	336.438	0.000
83.917	10.305	0.0000	2.779	336.748	0.000	336.748	0.000
84.914	10.319	0.0000	2.812	337.235	0.000	337.235	0.000
85.915	10.329	0.0000	2.846	337.562	0.000	337.562	0.000
86.914	10.339	0.0000	2.879	337.869	0.000	337.869	0.000
87.913	10.347	0.0000	2.912	338.124	0.000	338.124	0.000
88.913	10.361	0.0000	2.946	338.598	0.000	338.598	0.000
89.911	10.373	0.0000	2.979	338.977	0.000	338.977	0.000
90.911	10.375	0.0000	3.012	339.052	0.000	339.052	0.000
91.909	10.375	0.0000	3.045	339.052	0.000	339.052	0.000
92.908	10.360	0.0000	3.079	338.562	0.000	338.562	0.000
93.907	10.345	0.0000	3.112	338.082	0.000	338.082	0.000
94.906	10.343	0.0000	3.145	337.993	0.000	337.993	0.000
95.904	10.321	0.0000	3.179	337.294	0.000	337.294	0.000
96.905	10.285	0.0000	3.212	336.111	0.000	336.111	0.000
97.904	10.270	0.0000	3.245	335.621	0.000	335.621	0.000
98.903	10.288	0.0000	3.279	336.196	0.000	336.196	0.000
99.902	10.301	0.0000	3.312	336.631	0.000	336.631	0.000
100.901	10.314	0.0000	3.345	337.052	0.000	337.052	0.000
101.899	10.322	0.0000	3.378	337.314	0.000	337.314	0.000
102.898	10.329	0.0000	3.412	337.556	0.000	337.556	0.000
103.898	10.345	0.0000	3.445	338.056	0.000	338.056	0.000
104.896	10.359	0.0000	3.478	338.533	0.000	338.533	0.000
105.896	10.360	0.0000	3.512	338.556	0.000	338.556	0.000
106.895	10.360	0.0000	3.545	338.565	0.000	338.565	0.000
107.894	10.367	0.0000	3.578	338.801	0.000	338.801	0.000
108.893	10.374	0.0000	3.612	339.020	0.000	339.020	0.000
109.892	10.365	0.0000	3.645	338.739	0.000	338.739	0.000
110.888	10.353	0.0000	3.678	338.333	0.000	338.333	0.000
111.89	10.345	0.0000	3.711	338.075	0.000	338.075	0.000
112.889	10.336	0.0000	3.745	337.778	0.000	337.778	0.000
113.887	10.311	0.0000	3.778	336.971	0.000	336.971	0.000
114.887	10.249	0.0000	3.811	334.948	0.000	334.948	0.000
115.885	10.231	0.0000	3.845	334.337	0.000	334.337	0.000
116.885	10.241	0.0000	3.878	334.660	0.000	334.660	0.000
117.883	10.268	0.0000	3.911	335.546	0.000	335.546	0.000
118.882	10.300	0.0000	3.945	336.608	0.000	336.608	0.000
119.881	10.309	0.0000	3.978	336.879	0.000	336.879	0.000
120.881	10.273	0.0000	4.011	335.722	0.000	335.722	0.000
121.879	10.229	0.0000	4.044	334.268	0.000	334.268	0.000
122.877	10.197	0.0000	4.078	333.232	0.000	333.232	0.000
123.878	10.196	0.0000	4.111	333.203	0.000	333.203	0.000
124.877	10.206	0.0000	4.144	333.520	0.000	333.520	0.000
125.875	10.208	0.0000	4.178	333.608	0.000	333.608	0.000
126.874	10.204	0.0000	4.211	333.464	0.000	333.464	0.000
127.874	10.185	0.0000	4.244	332.840	0.000	332.840	0.000
128.873	10.172	0.0000	4.278	332.412	0.000	332.412	0.000
129.872	10.203	0.0000	4.311	333.438	0.000	333.438	0.000
130.871	10.238	0.0000	4.344	334.575	0.000	334.575	0.000
131.87	10.259	0.0000	4.378	335.255	0.000	335.255	0.000
132.867	10.282	0.0000	4.411	336.000	0.000	336.000	0.000
133.868	10.283	0.0000	4.444	336.033	0.000	336.033	0.000
134.866	10.271	0.0000	4.477	335.641	0.000	335.641	0.000
135.865	10.265	0.0000	4.511	335.458	0.000	335.458	0.000
136.865	10.265	0.0000	4.544	335.458	0.000	335.458	0.000
137.864	10.264	0.0000	4.577	335.431	0.000	335.431	0.000
138.862	10.233	0.0000	4.611	334.408	0.000	334.408	0.000
139.863	10.222	0.0000	4.644	334.062	0.000	334.062	0.000
140.861	10.225	0.0000	4.677	334.150	0.000	334.150	0.000
141.86	10.229	0.0000	4.711	334.284	0.000	334.284	0.000
142.859	10.233	0.0000	4.744	334.402	0.000	334.402	0.000
143.858	10.241	0.0000	4.777	334.683	0.000	334.683	0.000
144.858	10.265	0.0000	4.810	335.448	0.000	335.448	0.000
145.855	10.288	0.0000	4.844	336.209	0.000	336.209	0.000
146.855	10.308	0.0000	4.877	336.850	0.000	336.850	0.000
147.852	10.313	0.0000	4.910	337.029	0.000	337.029	0.000
148.853	10.320	0.0000	4.944	337.261	0.000	337.261	0.000
149.852	10.317	0.0000	4.977	337.141	0.000	337.141	0.000
150.851	10.298	0.0000	5.010	336.529	0.000	336.529	0.000
151.849	10.273	0.0000	5.044	335.719	0.000	335.719	0.000
152.848	10.260	0.0000	5.077	335.291	0.000	335.291	0.000
153.848	10.245	0.0000	5.110	334.804	0.000	334.804	0.000
154.846	10.231	0.0000	5.143	334.333	0.000	334.333	0.000
155.846	10.212	0.0000	5.177	333.729	0.000	333.729	0.000
156.845	10.194	0.0000	5.210	333.144	0.000	333.144	0.000
157.844	10.178	0.0000	5.243	332.611	0.000	332.611	0.000
158.843	10.178	0.0000	5.277	332.621	0.000	332.621	0.000
159.842	10.206	0.0000	5.310	333.539	0.000	333.539	0.000
160.841	10.235	0.0000	5.343	334.471	0.000	334.471	0.000
161.84	10.246	0.0000	5.377	334.840	0.000	334.840	0.000
162.838	10.254	0.0000	5.410	335.095	0.000	335.095	0.000
163.838	10.249	0.0000	5.443	334.928	0.000	334.928	0.000
164.837	10.239	0.0000	5.476	334.591	0.000	334.591	0.000
165.835	10.232	0.0000	5.510	334.373	0.000	334.373	0.000
166.835	10.234	0.0000	5.543	334.428	0.000	334.428	0.000
167.834	10.236	0.0000	5.576	334.493	0.000	334.493	0.000
168.833	10.244	0.0000	5.610	334.755	0.000	334.755	0.000
169.833	10.257	0.0000	5.643	335.180	0.000	335.180	0.000
170.831	10.246	0.0000	5.676	334.830	0.000	334.830	0.000
171.83	10.169	0.0000	5.710	332.314	0.000	332.314	0.000
172.829	10.148	0.0000	5.743	331.627	0.000	331.627	0.000
173.829	10.199	0.0000	5.776	333.307	0.000	333.307	0.000
174.827	10.241	0.0000	5.809	334.670	0.000	334.670	0.000
175.825	10.259	0.0000	5.843	335.275	0.000	335.275	0.000
176.826	10.268	0.0000	5.876	335.565	0.000	335.565	0.000
177.824	10.272	0.0000	5.909	335.693	0.000	335.693	0.000
178.824	10.244	0.0000	5.943	334.758	0.000	334.758	0.000
179.82	10.229	0.0000	5.976	334.278	0.000	334.278	0.000
180.822	10.211	0.0000	6.009	333.690	0.000	333.690	0.000
181.819	10.156	0.0000	6.043	331.895	0.000	331.895	0.000
182.82	10.145	0.0000	6.076	331.529	0.000	331.529	0.000
183.819	10.133	0.0000	6.109	331.141	0.000	331.141	0.000
184.817	10.127	0.0000	6.142	330.958	0.000	330.958	0.000
185.816	10.126	0.0000	6.176	330.925	0.000	330.925	0.000
186.816	10.136	0.0000	6.209	331.248	0.000	331.248	0.000
187.815	10.145	0.0000	6.242	331.536	0.000	331.536	0.000
188.813	10.154	0.0000	6.276	331.830	0.000	331.830	0.000
189.812	10.161	0.0000	6.309	332.042	0.000	332.042	0.000
190.811	10.174	0.0000	6.342	332.467	0.000	332.467	0.000
191.811	10.195	0.0000	6.376	333.170	0.000	333.170	0.000
192.81	10.210	0.0000	6.409	333.650	0.000	333.650	0.000
193.809	10.223	0.0000	6.442	334.088	0.000	334.088	0.000
194.807	10.239	0.0000	6.475	334.598	0.000	334.598	0.000
195.807	10.266	0.0000	6.509	335.484	0.000	335.484	0.000
196.806	10.294	0.0000	6.542	336.389	0.000	336.389	0.000
197.804	10.320	0.0000	6.575	337.255	0.000	337.255	0.000
198.804	10.351	0.0000	6.609	338.281	0.000	338.281	0.000
199.803	10.389	0.0000	6.642	339.516	0.000	339.516	0.000
200.802	10.428	0.0000	6.675	340.797	0.000	340.797	0.000
201.801	10.464	0.0000	6.709	341.944	0.000	341.944	0.000
202.797	10.495	0.0000	6.742	342.974	0.000	342.974	0.000
203.799	10.523	0.0000	6.775	343.879	0.000	343.879	0.000
204.798	10.547	0.0000	6.808	344.686	0.000	344.686	0.000
205.797	10.570	0.0000	6.842	345.412	0.000	345.412	0.000
206.796	10.590	0.0000	6.875	346.069	0.000	346.069	0.000
207.795	10.608	0.0000	6.908	346.673	0.000	346.673	0.000
208.793	10.625	0.0000	6.942	347.209	0.000	347.209	0.000
209.793	10.640	0.0000	6.975	347.712	0.000	347.712	0.000
210.792	10.654	0.0000	7.008	348.180	0.000	348.180	0.000
211.791	10.668	0.0000	7.042	348.621	0.000	348.621	0.000
212.79	10.680	0.0000	7.075	349.023	0.000	349.023	0.000
213.789	10.691	0.0000	7.108	349.386	0.000	349.386	0.000
214.785	10.702	0.0000	7.141	349.735	0.000	349.735	0.000
215.786	10.713	0.0000	7.175	350.108	0.000	350.108	0.000
216.786	10.724	0.0000	7.208	350.451	0.000	350.451	0.000
217.785	10.734	0.0000	7.241	350.797	0.000	350.797	0.000
218.783	10.744	0.0000	7.275	351.124	0.000	351.124	0.000
219.782	10.754	0.0000	7.308	351.441	0.000	351.441	0.000
220.781	10.765	0.0000	7.341	351.784	0.000	351.784	0.000
221.781	10.774	0.0000	7.375	352.085	0.000	352.085	0.000
222.78	10.784	0.0000	7.408	352.405	0.000	352.405	0.000
223.78	10.793	0.0000	7.441	352.719	0.000	352.719	0.000
224.778	10.803	0.0000	7.474	353.039	0.000	353.039	0.000
225.777	10.812	0.0000	7.508	353.346	0.000	353.346	0.000
226.776	10.822	0.0000	7.541	353.644	0.000	353.644	0.000
227.775	10.831	0.0000	7.574	353.961	0.000	353.961	0.000
228.774	10.841	0.0000	7.608	354.268	0.000	354.268	0.000
229.771	10.849	0.0000	7.641	354.539	0.000	354.539	0.000
230.771	10.858	0.0000	7.674	354.820	0.000	354.820	0.000
231.77	10.867	0.0000	7.708	355.114	0.000	355.114	0.000
232.769	10.876	0.0000	7.741	355.412	0.000	355.412	0.000
233.769	10.884	0.0000	7.774	355.680	0.000	355.680	0.000
234.767	10.893	0.0000	7.807	355.967	0.000	355.967	0.000
235.767	10.902	0.0000	7.841	356.258	0.000	356.258	0.000
236.766	10.910	0.0000	7.874	356.533	0.000	356.533	0.000
237.765	10.918	0.0000	7.907	356.797	0.000	356.797	0.000
238.763	10.927	0.0000	7.941	357.085	0.000	357.085	0.000
239.762	10.934	0.0000	7.974	357.314	0.000	357.314	0.000
240.761	10.942	0.0000	8.007	357.588	0.000	357.588	0.000
241.76	10.950	0.0000	8.041	357.853	0.000	357.853	0.000
242.76	10.958	0.0000	8.074	358.118	0.000	358.118	0.000
243.76	10.966	0.0000	8.107	358.379	0.000	358.379	0.000
244.758	10.973	0.0000	8.140	358.608	0.000	358.608	0.000
245.758	10.982	0.0000	8.174	358.873	0.000	358.873	0.000
246.756	10.989	0.0000	8.207	359.101	0.000	359.101	0.000
247.755	10.997	0.0000	8.240	359.373	0.000	359.373	0.000
248.754	11.003	0.0000	8.274	359.578	0.000	359.578	0.000
249.751	11.011	0.0000	8.307	359.840	0.000	359.840	0.000
250.753	11.019	0.0000	8.340	360.105	0.000	360.105	0.000
251.751	11.027	0.0000	8.374	360.346	0.000	360.346	0.000
252.751	11.032	0.0000	8.407	360.513	0.000	360.513	0.000
253.749	11.039	0.0000	8.440	360.748	0.000	360.748	0.000
254.748	11.048	0.0000	8.473	361.042	0.000	361.042	0.000
255.747	11.056	0.0000	8.507	361.307	0.000	361.307	0.000
256.747	11.063	0.0000	8.540	361.529	0.000	361.529	0.000
257.745	11.070	0.0000	8.573	361.771	0.000	361.771	0.000
258.744	11.078	0.0000	8.607	362.016	0.000	362.016	0.000
259.744	11.085	0.0000	8.640	362.242	0.000	362.242	0.000
260.743	11.092	0.0000	8.673	362.477	0.000	362.477	0.000
261.742	11.098	0.0000	8.707	362.686	0.000	362.686	0.000
262.739	11.106	0.0000	8.740	362.941	0.000	362.941	0.000
263.738	11.113	0.0000	8.773	363.154	0.000	363.154	0.000
264.738	11.119	0.0000	8.806	363.376	0.000	363.376	0.000
265.735	11.127	0.0000	8.840	363.614	0.000	363.614	0.000
266.736	11.133	0.0000	8.873	363.814	0.000	363.814	0.000
267.735	11.141	0.0000	8.906	364.082	0.000	364.082	0.000
268.734	11.147	0.0000	8.940	364.291	0.000	364.291	0.000
269.733	11.153	0.0000	8.973	364.474	0.000	364.474	0.000
270.733	11.161	0.0000	9.006	364.725	0.000	364.725	0.000
271.731	11.168	0.0000	9.040	364.954	0.000	364.954	0.000
272.731	11.175	0.0000	9.073	365.186	0.000	365.186	0.000
273.728	11.182	0.0000	9.106	365.412	0.000	365.412	0.000
274.729	11.187	0.0000	9.139	365.595	0.000	365.595	0.000
275.727	11.194	0.0000	9.173	365.801	0.000	365.801	0.000
276.724	11.200	0.0000	9.206	366.023	0.000	366.023	0.000
277.725	11.206	0.0000	9.239	366.216	0.000	366.216	0.000
278.725	11.212	0.0000	9.273	366.415	0.000	366.415	0.000
279.723	11.218	0.0000	9.306	366.601	0.000	366.601	0.000
280.723	11.225	0.0000	9.339	366.837	0.000	366.837	0.000
281.721	11.231	0.0000	9.373	367.036	0.000	367.036	0.000
282.72	11.237	0.0000	9.406	367.229	0.000	367.229	0.000
283.72	11.244	0.0000	9.439	367.435	0.000	367.435	0.000
284.718	11.250	0.0000	9.472	367.631	0.000	367.631	0.000
285.716	11.256	0.0000	9.506	367.837	0.000	367.837	0.000
286.717	11.262	0.0000	9.539	368.026	0.000	368.026	0.000
287.716	11.268	0.0000	9.572	368.222	0.000	368.222	0.000
288.714	11.274	0.0000	9.606	368.418	0.000	368.418	0.000
289.714	11.280	0.0000	9.639	368.631	0.000	368.631	0.000
290.712	11.286	0.0000	9.672	368.817	0.000	368.817	0.000
291.712	11.292	0.0000	9.706	369.003	0.000	369.003	0.000
292.71	11.298	0.0000	9.739	369.199	0.000	369.199	0.000
293.709	11.303	0.0000	9.772	369.386	0.000	369.386	0.000
294.709	11.309	0.0000	9.805	369.569	0.000	369.569	0.000
295.708	11.315	0.0000	9.839	369.771	0.000	369.771	0.000
296.706	11.321	0.0000	9.872	369.971	0.000	369.971	0.000
297.706	11.327	0.0000	9.905	370.150	0.000	370.150	0.000
298.704	11.332	0.0000	9.939	370.337	0.000	370.337	0.000
299.703	11.338	0.0000	9.972	370.520	0.000	370.520	0.000
300.702	11.344	0.0000	10.005	370.706	0.000	370.706	0.000
301.701	11.349	0.0000	10.039	370.882	0.000	370.882	0.000
302.7	11.354	0.0000	10.072	371.052	0.000	371.052	0.000
303.698	11.360	0.0000	10.105	371.235	0.000	371.235	0.000
304.698	11.365	0.0000	10.138	371.392	0.000	371.392	0.000
305.697	11.370	0.0000	10.172	371.578	0.000	371.578	0.000
306.697	11.376	0.0000	10.205	371.778	0.000	371.778	0.000
307.695	11.382	0.0000	10.238	371.954	0.000	371.954	0.000
308.694	11.386	0.0000	10.272	372.088	0.000	372.088	0.000
309.694	11.391	0.0000	10.305	372.265	0.000	372.265	0.000
310.691	11.398	0.0000	10.338	372.467	0.000	372.467	0.000
311.693	11.403	0.0000	10.372	372.637	0.000	372.637	0.000
312.691	11.408	0.0000	10.405	372.804	0.000	372.804	0.000
313.69	11.413	0.0000	10.438	372.964	0.000	372.964	0.000
314.689	11.418	0.0000	10.471	373.134	0.000	373.134	0.000
315.689	11.423	0.0000	10.505	373.307	0.000	373.307	0.000
316.687	11.428	0.0000	10.538	373.474	0.000	373.474	0.000
317.686	11.433	0.0000	10.571	373.631	0.000	373.631	0.000
318.685	11.438	0.0000	10.605	373.797	0.000	373.797	0.000
319.682	11.444	0.0000	10.638	373.971	0.000	373.971	0.000
320.682	11.449	0.0000	10.671	374.137	0.000	374.137	0.000
321.682	11.453	0.0000	10.705	374.281	0.000	374.281	0.000
322.681	11.458	0.0000	10.738	374.435	0.000	374.435	0.000
323.678	11.463	0.0000	10.771	374.621	0.000	374.621	0.000
324.679	11.468	0.0000	10.804	374.781	0.000	374.781	0.000
325.678	11.473	0.0000	10.838	374.918	0.000	374.918	0.000
326.676	11.477	0.0000	10.871	375.075	0.000	375.075	0.000
327.674	11.483	0.0000	10.904	375.248	0.000	375.248	0.000
328.674	11.487	0.0000	10.938	375.405	0.000	375.405	0.000
329.675	11.492	0.0000	10.971	375.542	0.000	375.542	0.000
330.671	11.497	0.0000	11.004	375.709	0.000	375.709	0.000
331.673	11.502	0.0000	11.038	375.869	0.000	375.869	0.000
332.672	11.506	0.0000	11.071	376.016	0.000	376.016	0.000
333.669	11.511	0.0000	11.104	376.167	0.000	376.167	0.000
334.669	11.515	0.0000	11.137	376.307	0.000	376.307	0.000
335.667	11.520	0.0000	11.171	376.464	0.000	376.464	0.000
336.667	11.524	0.0000	11.204	376.614	0.000	376.614	0.000
337.666	11.528	0.0000	11.237	376.739	0.000	376.739	0.000
338.664	11.532	0.0000	11.271	376.863	0.000	376.863	0.000
339.664	11.537	0.0000	11.304	377.010	0.000	377.010	0.000
340.662	11.542	0.0000	11.337	377.173	0.000	377.173	0.000
341.663	11.546	0.0000	11.371	377.310	0.000	377.310	0.000
342.66	11.550	0.0000	11.404	377.451	0.000	377.451	0.000
343.66	11.555	0.0000	11.437	377.611	0.000	377.611	0.000
344.66	11.559	0.0000	11.470	377.739	0.000	377.739	0.000
345.658	11.562	0.0000	11.504	377.856	0.000	377.856	0.000
346.657	11.567	0.0000	11.537	378.007	0.000	378.007	0.000
347.655	11.572	0.0000	11.570	378.163	0.000	378.163	0.000
348.655	11.575	0.0000	11.604	378.281	0.000	378.281	0.000
349.655	11.580	0.0000	11.637	378.431	0.000	378.431	0.000
350.652	11.585	0.0000	11.670	378.591	0.000	378.591	0.000
351.653	11.589	0.0000	11.704	378.725	0.000	378.725	0.000
352.65	11.593	0.0000	11.737	378.866	0.000	378.866	0.000
353.651	11.599	0.0000	11.770	379.036	0.000	379.036	0.000
354.648	11.602	0.0000	11.803	379.150	0.000	379.150	0.000
355.648	11.606	0.0000	11.837	379.271	0.000	379.271	0.000
356.648	11.610	0.0000	11.870	379.418	0.000	379.418	0.000
357.646	11.615	0.0000	11.903	379.575	0.000	379.575	0.000
358.644	11.618	0.0000	11.937	379.670	0.000	379.670	0.000
359.645	11.622	0.0000	11.970	379.801	0.000	379.801	0.000
360.642	11.625	0.0000	12.003	379.912	0.000	379.912	0.000
361.642	11.630	0.0000	12.037	380.065	0.000	380.065	0.000
362.642	11.634	0.0000	12.070	380.183	0.000	380.183	0.000
363.64	11.637	0.0000	12.103	380.297	0.000	380.297	0.000
364.638	11.640	0.0000	12.136	380.392	0.000	380.392	0.000
365.639	11.645	0.0000	12.170	380.546	0.000	380.546	0.000
366.637	11.648	0.0000	12.203	380.637	0.000	380.637	0.000
367.635	11.651	0.0000	12.236	380.765	0.000	380.765	0.000
368.635	11.655	0.0000	12.270	380.882	0.000	380.882	0.000
369.634	11.659	0.0000	12.303	381.023	0.000	381.023	0.000
370.634	11.663	0.0000	12.336	381.157	0.000	381.157	0.000
371.632	11.667	0.0000	12.370	381.261	0.000	381.261	0.000
372.632	11.670	0.0000	12.403	381.373	0.000	381.373	0.000
373.629	11.674	0.0000	12.436	381.510	0.000	381.510	0.000
374.63	11.677	0.0000	12.469	381.614	0.000	381.614	0.000
375.629	11.681	0.0000	12.503	381.729	0.000	381.729	0.000
376.628	11.685	0.0000	12.536	381.863	0.000	381.863	0.000
377.626	11.688	0.0000	12.569	381.954	0.000	381.954	0.000
378.624	11.691	0.0000	12.603	382.042	0.000	382.042	0.000
379.625	11.695	0.0000	12.636	382.190	0.000	382.190	0.000
380.624	11.699	0.0000	12.669	382.327	0.000	382.327	0.000
381.622	11.702	0.0000	12.703	382.408	0.000	382.408	0.000
382.62	11.705	0.0000	12.736	382.520	0.000	382.520	0.000
383.621	11.710	0.0000	12.769	382.680	0.000	382.680	0.000
384.619	11.713	0.0000	12.802	382.771	0.000	382.771	0.000
385.618	11.715	0.0000	12.836	382.843	0.000	382.843	0.000
386.617	11.720	0.0000	12.869	383.003	0.000	383.003	0.000
387.615	11.722	0.0000	12.902	383.078	0.000	383.078	0.000
388.615	11.725	0.0000	12.936	383.173	0.000	383.173	0.000
389.614	11.730	0.0000	12.969	383.333	0.000	383.333	0.000
390.614	11.732	0.0000	13.002	383.405	0.000	383.405	0.000
391.613	11.735	0.0000	13.036	383.510	0.000	383.510	0.000
392.612	11.740	0.0000	13.069	383.660	0.000	383.660	0.000
393.611	11.743	0.0000	13.102	383.758	0.000	383.758	0.000
394.609	11.745	0.0000	13.135	383.824	0.000	383.824	0.000
395.609	11.750	0.0000	13.169	383.974	0.000	383.974	0.000
396.608	11.751	0.0000	13.202	384.020	0.000	384.020	0.000
397.608	11.755	0.0000	13.235	384.150	0.000	384.150	0.000
398.605	11.758	0.0000	13.269	384.239	0.000	384.239	0.000
399.603	11.760	0.0000	13.302	384.314	0.000	384.314	0.000
400.604	11.765	0.0000	13.335	384.474	0.000	384.474	0.000
401.601	11.766	0.0000	13.369	384.523	0.000	384.523	0.000
402.601	11.770	0.0000	13.402	384.641	0.000	384.641	0.000
403.601	11.773	0.0000	13.435	384.732	0.000	384.732	0.000
404.6	11.775	0.0000	13.469	384.804	0.000	384.804	0.000
405.597	11.779	0.0000	13.502	384.922	0.000	384.922	0.000
