Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	00-02
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1358.1
Rm(MPa)	405
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	0.987
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
128.874	10.555	0.0000	4.278	344.935	0.000	344.935	0.000
129.872	10.547	0.0000	4.311	344.686	0.000	344.686	0.000
130.873	10.524	0.0000	4.344	343.915	0.000	343.915	0.000
131.871	10.503	0.0000	4.378	343.235	0.000	343.235	0.000
132.868	10.468	0.0000	4.411	342.082	0.000	342.082	0.000
133.867	10.438	0.0000	4.444	341.101	0.000	341.101	0.000
134.867	10.438	0.0000	4.477	341.114	0.000	341.114	0.000
135.867	10.446	0.0000	4.511	341.379	0.000	341.379	0.000
136.866	10.448	0.0000	4.544	341.431	0.000	341.431	0.000
137.865	10.426	0.0000	4.577	340.706	0.000	340.706	0.000
138.863	10.411	0.0000	4.611	340.225	0.000	340.225	0.000
139.863	10.412	0.0000	4.644	340.245	0.000	340.245	0.000
140.862	10.420	0.0000	4.677	340.510	0.000	340.510	0.000
141.861	10.426	0.0000	4.711	340.725	0.000	340.725	0.000
142.858	10.446	0.0000	4.744	341.356	0.000	341.356	0.000
143.858	10.451	0.0000	4.777	341.533	0.000	341.533	0.000
144.856	10.466	0.0000	4.810	342.026	0.000	342.026	0.000
145.858	10.486	0.0000	4.844	342.676	0.000	342.676	0.000
146.857	10.501	0.0000	4.877	343.167	0.000	343.167	0.000
147.855	10.513	0.0000	4.910	343.569	0.000	343.569	0.000
148.854	10.502	0.0000	4.944	343.186	0.000	343.186	0.000
149.852	10.489	0.0000	4.977	342.778	0.000	342.778	0.000
150.852	10.474	0.0000	5.010	342.294	0.000	342.294	0.000
151.85	10.472	0.0000	5.044	342.212	0.000	342.212	0.000
152.85	10.480	0.0000	5.077	342.484	0.000	342.484	0.000
153.85	10.490	0.0000	5.110	342.797	0.000	342.797	0.000
154.848	10.501	0.0000	5.143	343.176	0.000	343.176	0.000
155.847	10.514	0.0000	5.177	343.588	0.000	343.588	0.000
156.845	10.511	0.0000	5.210	343.497	0.000	343.497	0.000
157.845	10.500	0.0000	5.243	343.131	0.000	343.131	0.000
158.845	10.492	0.0000	5.277	342.863	0.000	342.863	0.000
159.842	10.485	0.0000	5.310	342.647	0.000	342.647	0.000
160.843	10.485	0.0000	5.343	342.647	0.000	342.647	0.000
161.841	10.488	0.0000	5.377	342.755	0.000	342.755	0.000
162.839	10.497	0.0000	5.410	343.039	0.000	343.039	0.000
163.84	10.503	0.0000	5.443	343.229	0.000	343.229	0.000
164.839	10.509	0.0000	5.476	343.422	0.000	343.422	0.000
165.837	10.513	0.0000	5.510	343.572	0.000	343.572	0.000
166.837	10.519	0.0000	5.543	343.745	0.000	343.745	0.000
167.835	10.524	0.0000	5.576	343.912	0.000	343.912	0.000
168.834	10.529	0.0000	5.610	344.085	0.000	344.085	0.000
169.832	10.530	0.0000	5.643	344.118	0.000	344.118	0.000
170.831	10.530	0.0000	5.676	344.118	0.000	344.118	0.000
171.83	10.526	0.0000	5.710	343.997	0.000	343.997	0.000
172.831	10.520	0.0000	5.743	343.784	0.000	343.784	0.000
173.83	10.499	0.0000	5.776	343.114	0.000	343.114	0.000
174.828	10.481	0.0000	5.809	342.529	0.000	342.529	0.000
175.828	10.469	0.0000	5.843	342.134	0.000	342.134	0.000
176.828	10.460	0.0000	5.876	341.830	0.000	341.830	0.000
177.825	10.461	0.0000	5.909	341.846	0.000	341.846	0.000
178.824	10.465	0.0000	5.943	342.000	0.000	342.000	0.000
179.822	10.471	0.0000	5.976	342.203	0.000	342.203	0.000
180.823	10.479	0.0000	6.009	342.444	0.000	342.444	0.000
181.822	10.478	0.0000	6.043	342.405	0.000	342.405	0.000
182.819	10.473	0.0000	6.076	342.245	0.000	342.245	0.000
183.819	10.465	0.0000	6.109	341.993	0.000	341.993	0.000
184.818	10.459	0.0000	6.142	341.807	0.000	341.807	0.000
185.819	10.449	0.0000	6.176	341.477	0.000	341.477	0.000
186.816	10.433	0.0000	6.209	340.948	0.000	340.948	0.000
187.815	10.409	0.0000	6.242	340.147	0.000	340.147	0.000
188.815	10.358	0.0000	6.276	338.507	0.000	338.507	0.000
189.813	10.461	0.0000	6.309	341.876	0.000	341.876	0.000
190.811	10.567	0.0000	6.342	345.320	0.000	345.320	0.000
191.811	10.625	0.0000	6.376	347.222	0.000	347.222	0.000
192.81	10.669	0.0000	6.409	348.667	0.000	348.667	0.000
193.811	10.706	0.0000	6.442	349.866	0.000	349.866	0.000
194.808	10.737	0.0000	6.475	350.882	0.000	350.882	0.000
195.808	10.764	0.0000	6.509	351.752	0.000	351.752	0.000
196.806	10.786	0.0000	6.542	352.497	0.000	352.497	0.000
197.806	10.807	0.0000	6.575	353.154	0.000	353.154	0.000
198.804	10.823	0.0000	6.609	353.693	0.000	353.693	0.000
199.802	10.838	0.0000	6.642	354.170	0.000	354.170	0.000
200.802	10.851	0.0000	6.675	354.621	0.000	354.621	0.000
201.802	10.865	0.0000	6.709	355.069	0.000	355.069	0.000
202.8	10.877	0.0000	6.742	355.471	0.000	355.471	0.000
203.799	10.890	0.0000	6.775	355.866	0.000	355.866	0.000
204.798	10.901	0.0000	6.808	356.248	0.000	356.248	0.000
205.797	10.914	0.0000	6.842	356.650	0.000	356.650	0.000
206.797	10.924	0.0000	6.875	357.003	0.000	357.003	0.000
207.796	10.935	0.0000	6.908	357.346	0.000	357.346	0.000
208.794	10.945	0.0000	6.942	357.693	0.000	357.693	0.000
209.794	10.956	0.0000	6.975	358.029	0.000	358.029	0.000
210.793	10.966	0.0000	7.008	358.366	0.000	358.366	0.000
211.793	10.976	0.0000	7.042	358.696	0.000	358.696	0.000
212.791	10.986	0.0000	7.075	359.033	0.000	359.033	0.000
213.79	10.997	0.0000	7.108	359.363	0.000	359.363	0.000
214.789	11.006	0.0000	7.141	359.680	0.000	359.680	0.000
215.788	11.015	0.0000	7.175	359.974	0.000	359.974	0.000
216.787	11.025	0.0000	7.208	360.278	0.000	360.278	0.000
217.787	11.034	0.0000	7.241	360.595	0.000	360.595	0.000
218.783	11.044	0.0000	7.275	360.912	0.000	360.912	0.000
219.784	11.053	0.0000	7.308	361.206	0.000	361.206	0.000
220.782	11.062	0.0000	7.341	361.507	0.000	361.507	0.000
221.782	11.071	0.0000	7.375	361.791	0.000	361.791	0.000
222.781	11.080	0.0000	7.408	362.098	0.000	362.098	0.000
223.78	11.089	0.0000	7.441	362.392	0.000	362.392	0.000
224.779	11.098	0.0000	7.474	362.667	0.000	362.667	0.000
225.779	11.106	0.0000	7.508	362.938	0.000	362.938	0.000
226.778	11.115	0.0000	7.541	363.219	0.000	363.219	0.000
227.777	11.123	0.0000	7.574	363.487	0.000	363.487	0.000
228.773	11.131	0.0000	7.608	363.761	0.000	363.761	0.000
229.774	11.139	0.0000	7.641	364.026	0.000	364.026	0.000
230.773	11.147	0.0000	7.674	364.284	0.000	364.284	0.000
231.773	11.156	0.0000	7.708	364.569	0.000	364.569	0.000
232.769	11.164	0.0000	7.741	364.840	0.000	364.840	0.000
233.771	11.172	0.0000	7.774	365.091	0.000	365.091	0.000
234.77	11.180	0.0000	7.807	365.359	0.000	365.359	0.000
235.769	11.189	0.0000	7.841	365.657	0.000	365.657	0.000
236.767	11.197	0.0000	7.874	365.908	0.000	365.908	0.000
237.767	11.204	0.0000	7.907	366.131	0.000	366.131	0.000
238.766	11.212	0.0000	7.941	366.412	0.000	366.412	0.000
239.765	11.220	0.0000	7.974	366.673	0.000	366.673	0.000
240.764	11.228	0.0000	8.007	366.912	0.000	366.912	0.000
241.762	11.235	0.0000	8.041	367.163	0.000	367.163	0.000
242.761	11.242	0.0000	8.074	367.392	0.000	367.392	0.000
243.76	11.250	0.0000	8.107	367.637	0.000	367.637	0.000
244.759	11.258	0.0000	8.140	367.902	0.000	367.902	0.000
245.758	11.265	0.0000	8.174	368.147	0.000	368.147	0.000
246.756	11.273	0.0000	8.207	368.382	0.000	368.382	0.000
247.757	11.280	0.0000	8.240	368.631	0.000	368.631	0.000
248.756	11.288	0.0000	8.274	368.873	0.000	368.873	0.000
249.755	11.294	0.0000	8.307	369.088	0.000	369.088	0.000
250.754	11.302	0.0000	8.340	369.340	0.000	369.340	0.000
251.753	11.309	0.0000	8.374	369.559	0.000	369.559	0.000
252.752	11.317	0.0000	8.407	369.824	0.000	369.824	0.000
253.75	11.323	0.0000	8.440	370.036	0.000	370.036	0.000
254.749	11.330	0.0000	8.473	370.265	0.000	370.265	0.000
255.747	11.337	0.0000	8.507	370.500	0.000	370.500	0.000
256.746	11.345	0.0000	8.540	370.742	0.000	370.742	0.000
257.745	11.352	0.0000	8.573	370.990	0.000	370.990	0.000
258.745	11.359	0.0000	8.607	371.199	0.000	371.199	0.000
259.744	11.366	0.0000	8.640	371.428	0.000	371.428	0.000
260.743	11.373	0.0000	8.673	371.650	0.000	371.650	0.000
261.741	11.379	0.0000	8.707	371.859	0.000	371.859	0.000
262.739	11.386	0.0000	8.740	372.105	0.000	372.105	0.000
263.74	11.393	0.0000	8.773	372.310	0.000	372.310	0.000
264.739	11.400	0.0000	8.806	372.549	0.000	372.549	0.000
265.739	11.407	0.0000	8.840	372.778	0.000	372.778	0.000
266.737	11.413	0.0000	8.873	372.980	0.000	372.980	0.000
267.737	11.419	0.0000	8.906	373.167	0.000	373.167	0.000
268.736	11.426	0.0000	8.940	373.395	0.000	373.395	0.000
269.735	11.432	0.0000	8.973	373.595	0.000	373.595	0.000
270.734	11.438	0.0000	9.006	373.791	0.000	373.791	0.000
271.733	11.445	0.0000	9.040	374.013	0.000	374.013	0.000
272.732	11.452	0.0000	9.073	374.232	0.000	374.232	0.000
273.731	11.458	0.0000	9.106	374.435	0.000	374.435	0.000
274.73	11.464	0.0000	9.139	374.631	0.000	374.631	0.000
275.728	11.471	0.0000	9.173	374.863	0.000	374.863	0.000
276.728	11.477	0.0000	9.206	375.052	0.000	375.052	0.000
277.725	11.483	0.0000	9.239	375.258	0.000	375.258	0.000
278.726	11.489	0.0000	9.273	375.458	0.000	375.458	0.000
279.724	11.495	0.0000	9.306	375.667	0.000	375.667	0.000
280.724	11.502	0.0000	9.339	375.866	0.000	375.866	0.000
281.723	11.508	0.0000	9.373	376.069	0.000	376.069	0.000
282.722	11.514	0.0000	9.406	376.261	0.000	376.261	0.000
283.721	11.520	0.0000	9.439	376.484	0.000	376.484	0.000
284.72	11.526	0.0000	9.472	376.670	0.000	376.670	0.000
285.716	11.532	0.0000	9.506	376.853	0.000	376.853	0.000
286.718	11.537	0.0000	9.539	377.039	0.000	377.039	0.000
287.716	11.543	0.0000	9.572	377.229	0.000	377.229	0.000
288.716	11.549	0.0000	9.606	377.415	0.000	377.415	0.000
289.714	11.554	0.0000	9.639	377.588	0.000	377.588	0.000
290.714	11.560	0.0000	9.672	377.765	0.000	377.765	0.000
291.713	11.566	0.0000	9.706	377.971	0.000	377.971	0.000
292.71	11.572	0.0000	9.739	378.154	0.000	378.154	0.000
293.71	11.577	0.0000	9.772	378.327	0.000	378.327	0.000
294.71	11.582	0.0000	9.805	378.503	0.000	378.503	0.000
295.709	11.588	0.0000	9.839	378.696	0.000	378.696	0.000
296.708	11.594	0.0000	9.872	378.873	0.000	378.873	0.000
297.707	11.599	0.0000	9.905	379.049	0.000	379.049	0.000
298.706	11.604	0.0000	9.939	379.206	0.000	379.206	0.000
299.705	11.609	0.0000	9.972	379.386	0.000	379.386	0.000
300.702	11.614	0.0000	10.005	379.556	0.000	379.556	0.000
301.703	11.620	0.0000	10.039	379.725	0.000	379.725	0.000
302.701	11.626	0.0000	10.072	379.922	0.000	379.922	0.000
303.701	11.631	0.0000	10.105	380.111	0.000	380.111	0.000
304.699	11.637	0.0000	10.138	380.304	0.000	380.304	0.000
305.699	11.642	0.0000	10.172	380.464	0.000	380.464	0.000
306.699	11.648	0.0000	10.205	380.637	0.000	380.637	0.000
307.697	11.652	0.0000	10.238	380.797	0.000	380.797	0.000
308.696	11.658	0.0000	10.272	380.980	0.000	380.980	0.000
309.694	11.663	0.0000	10.305	381.137	0.000	381.137	0.000
310.693	11.668	0.0000	10.338	381.304	0.000	381.304	0.000
311.693	11.673	0.0000	10.372	381.467	0.000	381.467	0.000
312.692	11.678	0.0000	10.405	381.644	0.000	381.644	0.000
313.691	11.683	0.0000	10.438	381.807	0.000	381.807	0.000
314.69	11.688	0.0000	10.471	381.967	0.000	381.967	0.000
315.689	11.693	0.0000	10.505	382.127	0.000	382.127	0.000
316.687	11.699	0.0000	10.538	382.307	0.000	382.307	0.000
317.687	11.704	0.0000	10.571	382.487	0.000	382.487	0.000
318.686	11.709	0.0000	10.605	382.644	0.000	382.644	0.000
319.685	11.713	0.0000	10.638	382.768	0.000	382.768	0.000
320.685	11.718	0.0000	10.671	382.935	0.000	382.935	0.000
321.683	11.724	0.0000	10.705	383.121	0.000	383.121	0.000
322.682	11.727	0.0000	10.738	383.248	0.000	383.248	0.000
323.681	11.732	0.0000	10.771	383.399	0.000	383.399	0.000
324.681	11.737	0.0000	10.804	383.565	0.000	383.565	0.000
325.679	11.742	0.0000	10.838	383.716	0.000	383.716	0.000
326.678	11.746	0.0000	10.871	383.859	0.000	383.859	0.000
327.677	11.751	0.0000	10.904	384.007	0.000	384.007	0.000
328.677	11.755	0.0000	10.938	384.163	0.000	384.163	0.000
329.675	11.760	0.0000	10.971	384.314	0.000	384.314	0.000
330.674	11.765	0.0000	11.004	384.461	0.000	384.461	0.000
331.674	11.770	0.0000	11.038	384.627	0.000	384.627	0.000
332.673	11.774	0.0000	11.071	384.771	0.000	384.771	0.000
333.672	11.779	0.0000	11.104	384.941	0.000	384.941	0.000
334.67	11.784	0.0000	11.137	385.095	0.000	385.095	0.000
335.669	11.788	0.0000	11.171	385.219	0.000	385.219	0.000
336.668	11.792	0.0000	11.204	385.353	0.000	385.353	0.000
337.668	11.796	0.0000	11.237	385.503	0.000	385.503	0.000
338.666	11.801	0.0000	11.271	385.637	0.000	385.637	0.000
339.665	11.805	0.0000	11.304	385.788	0.000	385.788	0.000
340.664	11.810	0.0000	11.337	385.948	0.000	385.948	0.000
341.664	11.814	0.0000	11.371	386.088	0.000	386.088	0.000
342.662	11.818	0.0000	11.404	386.216	0.000	386.216	0.000
343.662	11.823	0.0000	11.437	386.363	0.000	386.363	0.000
344.66	11.827	0.0000	11.470	386.510	0.000	386.510	0.000
345.66	11.830	0.0000	11.504	386.605	0.000	386.605	0.000
346.659	11.835	0.0000	11.537	386.765	0.000	386.765	0.000
347.658	11.840	0.0000	11.570	386.925	0.000	386.925	0.000
348.656	11.844	0.0000	11.604	387.056	0.000	387.056	0.000
349.656	11.847	0.0000	11.637	387.157	0.000	387.157	0.000
350.655	11.851	0.0000	11.670	387.294	0.000	387.294	0.000
351.653	11.856	0.0000	11.704	387.435	0.000	387.435	0.000
352.651	11.860	0.0000	11.737	387.582	0.000	387.582	0.000
353.651	11.865	0.0000	11.770	387.732	0.000	387.732	0.000
354.65	11.866	0.0000	11.803	387.791	0.000	387.791	0.000
355.648	11.871	0.0000	11.837	387.941	0.000	387.941	0.000
356.648	11.875	0.0000	11.870	388.085	0.000	388.085	0.000
357.647	11.880	0.0000	11.903	388.235	0.000	388.235	0.000
358.645	11.883	0.0000	11.937	388.337	0.000	388.337	0.000
359.645	11.887	0.0000	11.970	388.471	0.000	388.471	0.000
360.644	11.890	0.0000	12.003	388.572	0.000	388.572	0.000
361.644	11.895	0.0000	12.037	388.725	0.000	388.725	0.000
362.641	11.899	0.0000	12.070	388.846	0.000	388.846	0.000
363.641	11.903	0.0000	12.103	388.990	0.000	388.990	0.000
364.638	11.906	0.0000	12.136	389.069	0.000	389.069	0.000
365.64	11.910	0.0000	12.170	389.216	0.000	389.216	0.000
366.638	11.914	0.0000	12.203	389.330	0.000	389.330	0.000
367.637	11.917	0.0000	12.236	389.458	0.000	389.458	0.000
368.637	11.921	0.0000	12.270	389.562	0.000	389.562	0.000
369.636	11.925	0.0000	12.303	389.706	0.000	389.706	0.000
370.635	11.929	0.0000	12.336	389.833	0.000	389.833	0.000
371.632	11.932	0.0000	12.370	389.918	0.000	389.918	0.000
372.631	11.935	0.0000	12.403	390.036	0.000	390.036	0.000
373.632	11.940	0.0000	12.436	390.196	0.000	390.196	0.000
374.63	11.943	0.0000	12.469	390.297	0.000	390.297	0.000
375.63	11.946	0.0000	12.503	390.376	0.000	390.376	0.000
376.628	11.950	0.0000	12.536	390.523	0.000	390.523	0.000
377.628	11.954	0.0000	12.569	390.667	0.000	390.667	0.000
378.627	11.957	0.0000	12.603	390.745	0.000	390.745	0.000
379.626	11.960	0.0000	12.636	390.850	0.000	390.850	0.000
380.624	11.964	0.0000	12.669	390.990	0.000	390.990	0.000
381.624	11.966	0.0000	12.703	391.059	0.000	391.059	0.000
382.622	11.970	0.0000	12.736	391.176	0.000	391.176	0.000
383.622	11.975	0.0000	12.769	391.327	0.000	391.327	0.000
384.621	11.977	0.0000	12.802	391.408	0.000	391.408	0.000
385.62	11.980	0.0000	12.836	391.503	0.000	391.503	0.000
386.618	11.985	0.0000	12.869	391.663	0.000	391.663	0.000
387.618	11.987	0.0000	12.902	391.745	0.000	391.745	0.000
388.617	11.990	0.0000	12.936	391.830	0.000	391.830	0.000
389.615	11.995	0.0000	12.969	391.987	0.000	391.987	0.000
390.615	11.997	0.0000	13.002	392.052	0.000	392.052	0.000
391.614	12.000	0.0000	13.036	392.157	0.000	392.157	0.000
392.612	12.004	0.0000	13.069	392.301	0.000	392.301	0.000
393.612	12.007	0.0000	13.102	392.373	0.000	392.373	0.000
394.611	12.010	0.0000	13.135	392.484	0.000	392.484	0.000
395.609	12.014	0.0000	13.169	392.621	0.000	392.621	0.000
396.608	12.015	0.0000	13.202	392.647	0.000	392.647	0.000
397.608	12.020	0.0000	13.235	392.801	0.000	392.801	0.000
398.607	12.023	0.0000	13.269	392.902	0.000	392.902	0.000
399.605	12.025	0.0000	13.302	392.974	0.000	392.974	0.000
400.605	12.029	0.0000	13.335	393.118	0.000	393.118	0.000
401.604	12.030	0.0000	13.369	393.147	0.000	393.147	0.000
402.602	12.035	0.0000	13.402	393.301	0.000	393.301	0.000
403.602	12.037	0.0000	13.435	393.373	0.000	393.373	0.000
404.599	12.040	0.0000	13.468	393.464	0.000	393.464	0.000
405.599	12.043	0.0000	13.502	393.565	0.000	393.565	0.000
