Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	90-02
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1328.5
Rm(MPa)	396
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	1.097
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
35.964	11.192	0.0000	1.181	365.758	0.000	365.758	0.000
36.963	11.236	0.0000	1.214	367.203	0.000	367.203	0.000
37.963	11.263	0.0000	1.247	368.059	0.000	368.059	0.000
38.961	11.217	0.0000	1.281	366.562	0.000	366.562	0.000
39.96	10.982	0.0000	1.314	358.873	0.000	358.873	0.000
40.959	10.942	0.0000	1.347	357.569	0.000	357.569	0.000
41.959	10.928	0.0000	1.380	357.114	0.000	357.114	0.000
42.956	10.820	0.0000	1.414	353.601	0.000	353.601	0.000
43.956	10.643	0.0000	1.447	347.797	0.000	347.797	0.000
44.954	10.585	0.0000	1.480	345.899	0.000	345.899	0.000
45.954	10.537	0.0000	1.514	344.359	0.000	344.359	0.000
46.951	10.430	0.0000	1.547	340.840	0.000	340.840	0.000
47.951	10.371	0.0000	1.580	338.925	0.000	338.925	0.000
48.951	10.352	0.0000	1.614	338.288	0.000	338.288	0.000
49.95	10.348	0.0000	1.647	338.176	0.000	338.176	0.000
50.949	10.352	0.0000	1.680	338.310	0.000	338.310	0.000
51.946	10.361	0.0000	1.713	338.585	0.000	338.585	0.000
52.946	10.373	0.0000	1.747	338.984	0.000	338.984	0.000
53.946	10.383	0.0000	1.780	339.314	0.000	339.314	0.000
54.945	10.390	0.0000	1.813	339.552	0.000	339.552	0.000
55.943	10.393	0.0000	1.847	339.650	0.000	339.650	0.000
56.942	10.406	0.0000	1.880	340.062	0.000	340.062	0.000
57.941	10.470	0.0000	1.913	342.141	0.000	342.141	0.000
58.94	10.525	0.0000	1.947	343.967	0.000	343.967	0.000
59.94	10.558	0.0000	1.980	345.029	0.000	345.029	0.000
60.939	10.581	0.0000	2.013	345.781	0.000	345.781	0.000
61.937	10.603	0.0000	2.046	346.490	0.000	346.490	0.000
62.937	10.625	0.0000	2.080	347.222	0.000	347.222	0.000
63.936	10.647	0.0000	2.113	347.954	0.000	347.954	0.000
64.934	10.666	0.0000	2.146	348.546	0.000	348.546	0.000
65.933	10.679	0.0000	2.180	348.984	0.000	348.984	0.000
66.933	10.659	0.0000	2.213	348.337	0.000	348.337	0.000
67.933	10.634	0.0000	2.246	347.523	0.000	347.523	0.000
68.929	10.532	0.0000	2.280	344.167	0.000	344.167	0.000
69.931	10.474	0.0000	2.313	342.275	0.000	342.275	0.000
70.93	10.511	0.0000	2.346	343.480	0.000	343.480	0.000
71.927	10.547	0.0000	2.380	344.667	0.000	344.667	0.000
72.927	10.560	0.0000	2.413	345.082	0.000	345.082	0.000
73.926	10.535	0.0000	2.446	344.268	0.000	344.268	0.000
74.925	10.465	0.0000	2.479	342.007	0.000	342.007	0.000
75.925	10.441	0.0000	2.513	341.219	0.000	341.219	0.000
76.923	10.499	0.0000	2.546	343.091	0.000	343.091	0.000
77.922	10.533	0.0000	2.579	344.219	0.000	344.219	0.000
78.921	10.537	0.0000	2.613	344.343	0.000	344.343	0.000
79.92	10.563	0.0000	2.646	345.209	0.000	345.209	0.000
80.92	10.578	0.0000	2.679	345.673	0.000	345.673	0.000
81.918	10.564	0.0000	2.713	345.212	0.000	345.212	0.000
82.917	10.540	0.0000	2.746	344.444	0.000	344.444	0.000
83.915	10.545	0.0000	2.779	344.608	0.000	344.608	0.000
84.914	10.577	0.0000	2.812	345.641	0.000	345.641	0.000
85.914	10.561	0.0000	2.846	345.131	0.000	345.131	0.000
86.913	10.473	0.0000	2.879	342.265	0.000	342.265	0.000
87.912	10.472	0.0000	2.912	342.212	0.000	342.212	0.000
88.911	10.479	0.0000	2.946	342.441	0.000	342.441	0.000
89.91	10.489	0.0000	2.979	342.765	0.000	342.765	0.000
90.909	10.464	0.0000	3.012	341.974	0.000	341.974	0.000
91.908	10.497	0.0000	3.046	343.039	0.000	343.039	0.000
92.906	10.550	0.0000	3.079	344.758	0.000	344.758	0.000
93.907	10.576	0.0000	3.112	345.618	0.000	345.618	0.000
94.906	10.563	0.0000	3.145	345.183	0.000	345.183	0.000
95.904	10.560	0.0000	3.179	345.088	0.000	345.088	0.000
96.904	10.555	0.0000	3.212	344.925	0.000	344.925	0.000
97.902	10.551	0.0000	3.245	344.788	0.000	344.788	0.000
98.901	10.588	0.0000	3.279	346.003	0.000	346.003	0.000
99.9	10.639	0.0000	3.312	347.667	0.000	347.667	0.000
100.899	10.644	0.0000	3.345	347.850	0.000	347.850	0.000
101.898	10.648	0.0000	3.379	347.977	0.000	347.977	0.000
102.896	10.671	0.0000	3.412	348.712	0.000	348.712	0.000
103.897	10.645	0.0000	3.445	347.873	0.000	347.873	0.000
104.894	10.598	0.0000	3.478	346.327	0.000	346.327	0.000
105.895	10.622	0.0000	3.512	347.114	0.000	347.114	0.000
106.894	10.565	0.0000	3.545	345.268	0.000	345.268	0.000
107.892	10.420	0.0000	3.578	340.533	0.000	340.533	0.000
108.891	10.445	0.0000	3.612	341.333	0.000	341.333	0.000
109.889	10.442	0.0000	3.645	341.248	0.000	341.248	0.000
110.889	10.436	0.0000	3.678	341.029	0.000	341.029	0.000
111.888	10.438	0.0000	3.712	341.105	0.000	341.105	0.000
112.889	10.448	0.0000	3.745	341.425	0.000	341.425	0.000
113.886	10.471	0.0000	3.778	342.199	0.000	342.199	0.000
114.886	10.458	0.0000	3.811	341.765	0.000	341.765	0.000
115.886	10.397	0.0000	3.845	339.784	0.000	339.784	0.000
116.883	10.356	0.0000	3.878	338.431	0.000	338.431	0.000
117.884	10.389	0.0000	3.911	339.500	0.000	339.500	0.000
118.881	10.450	0.0000	3.945	341.500	0.000	341.500	0.000
119.881	10.473	0.0000	3.978	342.242	0.000	342.242	0.000
120.88	10.478	0.0000	4.011	342.418	0.000	342.418	0.000
121.878	10.476	0.0000	4.045	342.346	0.000	342.346	0.000
122.878	10.481	0.0000	4.078	342.523	0.000	342.523	0.000
123.878	10.512	0.0000	4.111	343.536	0.000	343.536	0.000
124.875	10.462	0.0000	4.144	341.895	0.000	341.895	0.000
125.874	10.399	0.0000	4.178	339.846	0.000	339.846	0.000
126.874	10.371	0.0000	4.211	338.905	0.000	338.905	0.000
127.874	10.377	0.0000	4.244	339.124	0.000	339.124	0.000
128.872	10.411	0.0000	4.278	340.235	0.000	340.235	0.000
129.87	10.443	0.0000	4.311	341.268	0.000	341.268	0.000
130.87	10.474	0.0000	4.344	342.301	0.000	342.301	0.000
131.869	10.491	0.0000	4.378	342.853	0.000	342.853	0.000
132.869	10.409	0.0000	4.411	340.157	0.000	340.157	0.000
133.867	10.375	0.0000	4.444	339.065	0.000	339.065	0.000
134.866	10.398	0.0000	4.477	339.807	0.000	339.807	0.000
135.864	10.424	0.0000	4.511	340.654	0.000	340.654	0.000
136.863	10.440	0.0000	4.544	341.176	0.000	341.176	0.000
137.862	10.447	0.0000	4.577	341.408	0.000	341.408	0.000
138.86	10.456	0.0000	4.611	341.712	0.000	341.712	0.000
139.86	10.462	0.0000	4.644	341.905	0.000	341.905	0.000
140.86	10.471	0.0000	4.677	342.173	0.000	342.173	0.000
141.859	10.470	0.0000	4.711	342.163	0.000	342.163	0.000
142.857	10.460	0.0000	4.744	341.827	0.000	341.827	0.000
143.857	10.434	0.0000	4.777	340.984	0.000	340.984	0.000
144.855	10.443	0.0000	4.810	341.258	0.000	341.258	0.000
145.855	10.414	0.0000	4.844	340.314	0.000	340.314	0.000
146.854	10.290	0.0000	4.877	336.278	0.000	336.278	0.000
147.853	10.254	0.0000	4.910	335.085	0.000	335.085	0.000
148.852	10.228	0.0000	4.944	334.252	0.000	334.252	0.000
149.851	10.214	0.0000	4.977	333.788	0.000	333.788	0.000
150.848	10.239	0.0000	5.010	334.614	0.000	334.614	0.000
151.849	10.270	0.0000	5.044	335.631	0.000	335.631	0.000
152.849	10.293	0.0000	5.077	336.366	0.000	336.366	0.000
153.847	10.312	0.0000	5.110	337.000	0.000	337.000	0.000
154.845	10.319	0.0000	5.143	337.232	0.000	337.232	0.000
155.846	10.259	0.0000	5.177	335.275	0.000	335.275	0.000
156.844	10.221	0.0000	5.210	334.026	0.000	334.026	0.000
157.841	10.206	0.0000	5.243	333.536	0.000	333.536	0.000
158.842	10.224	0.0000	5.277	334.127	0.000	334.127	0.000
159.841	10.290	0.0000	5.310	336.258	0.000	336.258	0.000
160.841	10.335	0.0000	5.343	337.742	0.000	337.742	0.000
161.84	10.330	0.0000	5.377	337.595	0.000	337.595	0.000
162.839	10.312	0.0000	5.410	337.000	0.000	337.000	0.000
163.837	10.286	0.0000	5.443	336.141	0.000	336.141	0.000
164.836	10.315	0.0000	5.476	337.098	0.000	337.098	0.000
165.835	10.353	0.0000	5.510	338.333	0.000	338.333	0.000
166.834	10.365	0.0000	5.543	338.739	0.000	338.739	0.000
167.833	10.406	0.0000	5.576	340.059	0.000	340.059	0.000
168.832	10.444	0.0000	5.610	341.320	0.000	341.320	0.000
169.832	10.475	0.0000	5.643	342.307	0.000	342.307	0.000
170.829	10.502	0.0000	5.676	343.196	0.000	343.196	0.000
171.829	10.519	0.0000	5.710	343.771	0.000	343.771	0.000
172.829	10.529	0.0000	5.743	344.069	0.000	344.069	0.000
173.827	10.535	0.0000	5.776	344.268	0.000	344.268	0.000
174.826	10.539	0.0000	5.809	344.412	0.000	344.412	0.000
175.826	10.494	0.0000	5.843	342.948	0.000	342.948	0.000
176.824	10.414	0.0000	5.876	340.314	0.000	340.314	0.000
177.823	10.414	0.0000	5.909	340.310	0.000	340.310	0.000
178.823	10.458	0.0000	5.943	341.755	0.000	341.755	0.000
179.821	10.394	0.0000	5.976	339.660	0.000	339.660	0.000
180.819	10.409	0.0000	6.009	340.163	0.000	340.163	0.000
181.819	10.428	0.0000	6.043	340.778	0.000	340.778	0.000
182.818	10.441	0.0000	6.076	341.193	0.000	341.193	0.000
183.817	10.432	0.0000	6.109	340.899	0.000	340.899	0.000
184.817	10.442	0.0000	6.142	341.252	0.000	341.252	0.000
185.816	10.458	0.0000	6.176	341.752	0.000	341.752	0.000
186.814	10.468	0.0000	6.209	342.091	0.000	342.091	0.000
187.813	10.477	0.0000	6.242	342.389	0.000	342.389	0.000
188.812	10.485	0.0000	6.276	342.647	0.000	342.647	0.000
189.81	10.470	0.0000	6.309	342.150	0.000	342.150	0.000
190.809	10.354	0.0000	6.342	338.376	0.000	338.376	0.000
191.81	10.337	0.0000	6.376	337.824	0.000	337.824	0.000
192.808	10.412	0.0000	6.409	340.245	0.000	340.245	0.000
193.807	10.460	0.0000	6.442	341.830	0.000	341.830	0.000
194.806	10.516	0.0000	6.475	343.673	0.000	343.673	0.000
195.804	10.573	0.0000	6.509	345.507	0.000	345.507	0.000
196.805	10.621	0.0000	6.542	347.105	0.000	347.105	0.000
197.803	10.654	0.0000	6.575	348.154	0.000	348.154	0.000
198.802	10.676	0.0000	6.609	348.879	0.000	348.879	0.000
199.802	10.640	0.0000	6.642	347.716	0.000	347.716	0.000
200.801	10.566	0.0000	6.675	345.284	0.000	345.284	0.000
201.797	10.549	0.0000	6.709	344.752	0.000	344.752	0.000
202.798	10.539	0.0000	6.742	344.402	0.000	344.402	0.000
203.798	10.535	0.0000	6.775	344.268	0.000	344.268	0.000
204.797	10.572	0.0000	6.808	345.497	0.000	345.497	0.000
205.796	10.590	0.0000	6.842	346.091	0.000	346.091	0.000
206.796	10.570	0.0000	6.875	345.408	0.000	345.408	0.000
207.795	10.560	0.0000	6.908	345.108	0.000	345.108	0.000
208.793	10.538	0.0000	6.942	344.389	0.000	344.389	0.000
209.793	10.533	0.0000	6.975	344.199	0.000	344.199	0.000
210.79	10.553	0.0000	7.008	344.869	0.000	344.869	0.000
211.791	10.597	0.0000	7.042	346.301	0.000	346.301	0.000
212.789	10.612	0.0000	7.075	346.794	0.000	346.794	0.000
213.788	10.643	0.0000	7.108	347.804	0.000	347.804	0.000
214.786	10.665	0.0000	7.141	348.516	0.000	348.516	0.000
215.785	10.686	0.0000	7.175	349.212	0.000	349.212	0.000
216.785	10.707	0.0000	7.208	349.912	0.000	349.912	0.000
217.785	10.712	0.0000	7.241	350.049	0.000	350.049	0.000
218.784	10.723	0.0000	7.275	350.431	0.000	350.431	0.000
219.781	10.759	0.0000	7.308	351.595	0.000	351.595	0.000
220.782	10.777	0.0000	7.341	352.190	0.000	352.190	0.000
221.779	10.799	0.0000	7.375	352.918	0.000	352.918	0.000
222.78	10.807	0.0000	7.408	353.183	0.000	353.183	0.000
223.778	10.835	0.0000	7.441	354.098	0.000	354.098	0.000
224.778	10.857	0.0000	7.474	354.804	0.000	354.804	0.000
225.776	10.874	0.0000	7.508	355.356	0.000	355.356	0.000
226.775	10.889	0.0000	7.541	355.853	0.000	355.853	0.000
227.775	10.903	0.0000	7.574	356.297	0.000	356.297	0.000
228.774	10.912	0.0000	7.608	356.601	0.000	356.601	0.000
229.773	10.921	0.0000	7.641	356.905	0.000	356.905	0.000
230.771	10.933	0.0000	7.674	357.271	0.000	357.271	0.000
231.77	10.941	0.0000	7.708	357.539	0.000	357.539	0.000
232.77	10.950	0.0000	7.741	357.846	0.000	357.846	0.000
233.769	10.960	0.0000	7.774	358.183	0.000	358.183	0.000
234.768	10.968	0.0000	7.807	358.435	0.000	358.435	0.000
235.767	10.976	0.0000	7.841	358.699	0.000	358.699	0.000
236.766	10.985	0.0000	7.874	358.990	0.000	358.990	0.000
237.764	10.992	0.0000	7.907	359.225	0.000	359.225	0.000
238.763	11.001	0.0000	7.941	359.493	0.000	359.493	0.000
239.762	11.008	0.0000	7.974	359.748	0.000	359.748	0.000
240.761	11.016	0.0000	8.007	359.993	0.000	359.993	0.000
241.76	11.023	0.0000	8.041	360.219	0.000	360.219	0.000
242.759	11.030	0.0000	8.074	360.471	0.000	360.471	0.000
243.759	11.037	0.0000	8.107	360.696	0.000	360.696	0.000
244.758	11.044	0.0000	8.140	360.905	0.000	360.905	0.000
245.756	11.051	0.0000	8.174	361.137	0.000	361.137	0.000
246.756	11.057	0.0000	8.207	361.350	0.000	361.350	0.000
247.754	11.064	0.0000	8.240	361.569	0.000	361.569	0.000
248.754	11.072	0.0000	8.274	361.817	0.000	361.817	0.000
249.753	11.078	0.0000	8.307	362.029	0.000	362.029	0.000
250.752	11.084	0.0000	8.340	362.225	0.000	362.225	0.000
251.75	11.092	0.0000	8.374	362.477	0.000	362.477	0.000
252.75	11.099	0.0000	8.407	362.703	0.000	362.703	0.000
253.748	11.106	0.0000	8.440	362.928	0.000	362.928	0.000
254.748	11.112	0.0000	8.473	363.134	0.000	363.134	0.000
255.747	11.118	0.0000	8.507	363.324	0.000	363.324	0.000
256.745	11.125	0.0000	8.540	363.565	0.000	363.565	0.000
257.744	11.132	0.0000	8.573	363.791	0.000	363.791	0.000
258.743	11.138	0.0000	8.607	363.984	0.000	363.984	0.000
259.74	11.145	0.0000	8.640	364.212	0.000	364.212	0.000
260.742	11.152	0.0000	8.673	364.428	0.000	364.428	0.000
261.741	11.157	0.0000	8.707	364.618	0.000	364.618	0.000
262.739	11.164	0.0000	8.740	364.824	0.000	364.824	0.000
263.736	11.170	0.0000	8.773	365.046	0.000	365.046	0.000
264.738	11.177	0.0000	8.807	365.252	0.000	365.252	0.000
265.737	11.183	0.0000	8.840	365.454	0.000	365.454	0.000
266.736	11.189	0.0000	8.873	365.654	0.000	365.654	0.000
267.734	11.195	0.0000	8.906	365.859	0.000	365.859	0.000
268.734	11.202	0.0000	8.940	366.082	0.000	366.082	0.000
269.731	11.208	0.0000	8.973	366.281	0.000	366.281	0.000
270.733	11.214	0.0000	9.006	366.454	0.000	366.454	0.000
271.731	11.220	0.0000	9.040	366.663	0.000	366.663	0.000
272.73	11.227	0.0000	9.073	366.882	0.000	366.882	0.000
273.73	11.233	0.0000	9.106	367.085	0.000	367.085	0.000
274.728	11.239	0.0000	9.140	367.281	0.000	367.281	0.000
275.727	11.245	0.0000	9.173	367.480	0.000	367.480	0.000
276.726	11.250	0.0000	9.206	367.634	0.000	367.634	0.000
277.725	11.256	0.0000	9.239	367.840	0.000	367.840	0.000
278.724	11.262	0.0000	9.273	368.026	0.000	368.026	0.000
279.723	11.266	0.0000	9.306	368.183	0.000	368.183	0.000
280.722	11.273	0.0000	9.339	368.386	0.000	368.386	0.000
281.719	11.279	0.0000	9.373	368.585	0.000	368.585	0.000
282.721	11.285	0.0000	9.406	368.801	0.000	368.801	0.000
283.719	11.291	0.0000	9.439	368.987	0.000	368.987	0.000
284.719	11.296	0.0000	9.473	369.154	0.000	369.154	0.000
285.717	11.302	0.0000	9.506	369.333	0.000	369.333	0.000
286.715	11.307	0.0000	9.539	369.510	0.000	369.510	0.000
287.715	11.313	0.0000	9.572	369.693	0.000	369.693	0.000
288.713	11.318	0.0000	9.606	369.859	0.000	369.859	0.000
289.711	11.324	0.0000	9.639	370.049	0.000	370.049	0.000
290.712	11.329	0.0000	9.672	370.235	0.000	370.235	0.000
291.711	11.334	0.0000	9.706	370.405	0.000	370.405	0.000
292.71	11.340	0.0000	9.739	370.575	0.000	370.575	0.000
293.708	11.344	0.0000	9.772	370.732	0.000	370.732	0.000
294.707	11.351	0.0000	9.806	370.951	0.000	370.951	0.000
295.707	11.357	0.0000	9.839	371.134	0.000	371.134	0.000
296.707	11.362	0.0000	9.872	371.304	0.000	371.304	0.000
297.706	11.366	0.0000	9.905	371.451	0.000	371.451	0.000
298.705	11.372	0.0000	9.939	371.637	0.000	371.637	0.000
299.704	11.378	0.0000	9.972	371.814	0.000	371.814	0.000
300.703	11.383	0.0000	10.005	371.980	0.000	371.980	0.000
301.702	11.387	0.0000	10.039	372.124	0.000	372.124	0.000
302.699	11.392	0.0000	10.072	372.284	0.000	372.284	0.000
303.7	11.397	0.0000	10.105	372.454	0.000	372.454	0.000
304.699	11.402	0.0000	10.139	372.608	0.000	372.608	0.000
305.697	11.407	0.0000	10.172	372.775	0.000	372.775	0.000
306.697	11.412	0.0000	10.205	372.935	0.000	372.935	0.000
307.695	11.417	0.0000	10.238	373.098	0.000	373.098	0.000
308.694	11.421	0.0000	10.272	373.248	0.000	373.248	0.000
309.693	11.427	0.0000	10.305	373.415	0.000	373.415	0.000
310.692	11.431	0.0000	10.338	373.549	0.000	373.549	0.000
311.691	11.436	0.0000	10.372	373.716	0.000	373.716	0.000
312.69	11.441	0.0000	10.405	373.892	0.000	373.892	0.000
313.689	11.445	0.0000	10.438	374.020	0.000	374.020	0.000
314.689	11.450	0.0000	10.472	374.176	0.000	374.176	0.000
315.688	11.455	0.0000	10.505	374.337	0.000	374.337	0.000
316.686	11.460	0.0000	10.538	374.503	0.000	374.503	0.000
317.685	11.465	0.0000	10.571	374.670	0.000	374.670	0.000
318.684	11.468	0.0000	10.605	374.771	0.000	374.771	0.000
319.684	11.473	0.0000	10.638	374.931	0.000	374.931	0.000
320.683	11.477	0.0000	10.671	375.078	0.000	375.078	0.000
321.682	11.482	0.0000	10.705	375.235	0.000	375.235	0.000
322.681	11.487	0.0000	10.738	375.402	0.000	375.402	0.000
323.679	11.491	0.0000	10.771	375.529	0.000	375.529	0.000
324.678	11.495	0.0000	10.805	375.654	0.000	375.654	0.000
325.678	11.500	0.0000	10.838	375.810	0.000	375.810	0.000
326.677	11.505	0.0000	10.871	375.974	0.000	375.974	0.000
327.676	11.509	0.0000	10.904	376.101	0.000	376.101	0.000
328.675	11.513	0.0000	10.938	376.255	0.000	376.255	0.000
329.673	11.518	0.0000	10.971	376.412	0.000	376.412	0.000
330.673	11.522	0.0000	11.004	376.542	0.000	376.542	0.000
331.672	11.526	0.0000	11.038	376.673	0.000	376.673	0.000
332.671	11.530	0.0000	11.071	376.807	0.000	376.807	0.000
333.67	11.535	0.0000	11.104	376.961	0.000	376.961	0.000
334.668	11.540	0.0000	11.138	377.131	0.000	377.131	0.000
335.668	11.545	0.0000	11.171	377.288	0.000	377.288	0.000
336.667	11.548	0.0000	11.204	377.392	0.000	377.392	0.000
337.666	11.552	0.0000	11.237	377.520	0.000	377.520	0.000
338.665	11.556	0.0000	11.271	377.637	0.000	377.637	0.000
339.664	11.560	0.0000	11.304	377.778	0.000	377.778	0.000
340.663	11.564	0.0000	11.337	377.915	0.000	377.915	0.000
341.662	11.568	0.0000	11.371	378.046	0.000	378.046	0.000
342.661	11.573	0.0000	11.404	378.193	0.000	378.193	0.000
343.66	11.576	0.0000	11.437	378.304	0.000	378.304	0.000
344.658	11.580	0.0000	11.471	378.431	0.000	378.431	0.000
345.658	11.585	0.0000	11.504	378.595	0.000	378.595	0.000
346.657	11.589	0.0000	11.537	378.739	0.000	378.739	0.000
347.656	11.592	0.0000	11.570	378.824	0.000	378.824	0.000
348.655	11.596	0.0000	11.604	378.941	0.000	378.941	0.000
349.653	11.600	0.0000	11.637	379.085	0.000	379.085	0.000
350.653	11.605	0.0000	11.670	379.242	0.000	379.242	0.000
351.652	11.608	0.0000	11.704	379.353	0.000	379.353	0.000
352.651	11.611	0.0000	11.737	379.444	0.000	379.444	0.000
353.651	11.615	0.0000	11.770	379.575	0.000	379.575	0.000
354.649	11.619	0.0000	11.804	379.716	0.000	379.716	0.000
355.648	11.624	0.0000	11.837	379.859	0.000	379.859	0.000
356.647	11.626	0.0000	11.870	379.944	0.000	379.944	0.000
357.646	11.630	0.0000	11.903	380.065	0.000	380.065	0.000
358.645	11.635	0.0000	11.937	380.229	0.000	380.229	0.000
359.644	11.638	0.0000	11.970	380.320	0.000	380.320	0.000
360.644	11.641	0.0000	12.003	380.422	0.000	380.422	0.000
361.642	11.645	0.0000	12.037	380.556	0.000	380.556	0.000
362.641	11.649	0.0000	12.070	380.699	0.000	380.699	0.000
363.64	11.653	0.0000	12.103	380.801	0.000	380.801	0.000
364.639	11.656	0.0000	12.137	380.899	0.000	380.899	0.000
365.639	11.660	0.0000	12.170	381.046	0.000	381.046	0.000
366.635	11.663	0.0000	12.203	381.137	0.000	381.137	0.000
367.636	11.666	0.0000	12.236	381.245	0.000	381.245	0.000
368.635	11.670	0.0000	12.270	381.373	0.000	381.373	0.000
369.634	11.674	0.0000	12.303	381.497	0.000	381.497	0.000
370.633	11.676	0.0000	12.336	381.569	0.000	381.569	0.000
371.632	11.680	0.0000	12.370	381.699	0.000	381.699	0.000
372.63	11.684	0.0000	12.403	381.830	0.000	381.830	0.000
373.631	11.687	0.0000	12.436	381.931	0.000	381.931	0.000
374.629	11.690	0.0000	12.470	382.026	0.000	382.026	0.000
375.629	11.695	0.0000	12.503	382.176	0.000	382.176	0.000
376.627	11.699	0.0000	12.536	382.314	0.000	382.314	0.000
377.625	11.701	0.0000	12.569	382.369	0.000	382.369	0.000
378.626	11.705	0.0000	12.603	382.516	0.000	382.516	0.000
379.624	11.707	0.0000	12.636	382.585	0.000	382.585	0.000
380.623	11.710	0.0000	12.669	382.680	0.000	382.680	0.000
381.623	11.711	0.0000	12.703	382.696	0.000	382.696	0.000
382.621	11.715	0.0000	12.736	382.843	0.000	382.843	0.000
383.62	11.720	0.0000	12.769	382.993	0.000	382.993	0.000
384.62	11.724	0.0000	12.803	383.131	0.000	383.131	0.000
385.618	11.727	0.0000	12.836	383.235	0.000	383.235	0.000
386.618	11.730	0.0000	12.869	383.333	0.000	383.333	0.000
387.615	11.733	0.0000	12.902	383.431	0.000	383.431	0.000
388.615	11.735	0.0000	12.936	383.497	0.000	383.497	0.000
389.614	11.740	0.0000	12.969	383.657	0.000	383.657	0.000
390.613	11.742	0.0000	13.002	383.732	0.000	383.732	0.000
391.612	11.745	0.0000	13.036	383.824	0.000	383.824	0.000
392.611	11.749	0.0000	13.069	383.944	0.000	383.944	0.000
393.609	11.752	0.0000	13.102	384.042	0.000	384.042	0.000
394.61	11.755	0.0000	13.136	384.150	0.000	384.150	0.000
395.608	11.760	0.0000	13.169	384.301	0.000	384.301	0.000
396.607	11.760	0.0000	13.202	384.314	0.000	384.314	0.000
397.606	11.765	0.0000	13.235	384.461	0.000	384.461	0.000
398.606	11.766	0.0000	13.269	384.520	0.000	384.520	0.000
399.603	11.770	0.0000	13.302	384.641	0.000	384.641	0.000
400.603	11.770	0.0000	13.335	384.650	0.000	384.650	0.000
401.603	11.775	0.0000	13.369	384.804	0.000	384.804	0.000
402.601	11.778	0.0000	13.402	384.912	0.000	384.912	0.000
403.599	11.780	0.0000	13.435	384.967	0.000	384.967	0.000
404.6	11.784	0.0000	13.469	385.091	0.000	385.091	0.000
405.597	11.785	0.0000	13.502	385.131	0.000	385.131	0.000
