Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	45-01
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1035.0
Rm(MPa)	308
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	2.194
Rp(MPa)	1
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
51.947	7.949	0.0000	1.714	259.784	0.000	259.784	0.000
52.948	7.896	0.0000	1.747	258.046	0.000	258.046	0.000
53.946	7.832	0.0000	1.780	255.951	0.000	255.951	0.000
54.944	7.816	0.0000	1.813	255.422	0.000	255.422	0.000
55.946	7.771	0.0000	1.847	253.958	0.000	253.958	0.000
56.942	7.728	0.0000	1.880	252.559	0.000	252.559	0.000
57.944	7.684	0.0000	1.913	251.095	0.000	251.095	0.000
58.942	7.658	0.0000	1.947	250.261	0.000	250.261	0.000
59.941	7.621	0.0000	1.980	249.036	0.000	249.036	0.000
60.941	7.592	0.0000	2.013	248.111	0.000	248.111	0.000
61.938	7.587	0.0000	2.047	247.954	0.000	247.954	0.000
62.939	7.590	0.0000	2.080	248.039	0.000	248.039	0.000
63.937	7.618	0.0000	2.113	248.964	0.000	248.964	0.000
64.936	7.637	0.0000	2.146	249.562	0.000	249.562	0.000
65.933	7.649	0.0000	2.180	249.964	0.000	249.964	0.000
66.934	7.668	0.0000	2.213	250.595	0.000	250.595	0.000
67.934	7.677	0.0000	2.246	250.882	0.000	250.882	0.000
68.933	7.674	0.0000	2.280	250.794	0.000	250.794	0.000
69.931	7.657	0.0000	2.313	250.245	0.000	250.245	0.000
70.931	7.647	0.0000	2.346	249.902	0.000	249.902	0.000
71.929	7.664	0.0000	2.380	250.467	0.000	250.467	0.000
72.928	7.675	0.0000	2.413	250.814	0.000	250.814	0.000
73.927	7.688	0.0000	2.446	251.245	0.000	251.245	0.000
74.927	7.681	0.0000	2.479	250.997	0.000	250.997	0.000
75.926	7.652	0.0000	2.513	250.062	0.000	250.062	0.000
76.922	7.614	0.0000	2.546	248.833	0.000	248.833	0.000
77.922	7.596	0.0000	2.579	248.242	0.000	248.242	0.000
78.923	7.591	0.0000	2.613	248.082	0.000	248.082	0.000
79.922	7.609	0.0000	2.646	248.663	0.000	248.663	0.000
80.919	7.640	0.0000	2.679	249.667	0.000	249.667	0.000
81.919	7.667	0.0000	2.713	250.539	0.000	250.539	0.000
82.918	7.679	0.0000	2.746	250.951	0.000	250.951	0.000
83.918	7.702	0.0000	2.779	251.706	0.000	251.706	0.000
84.917	7.608	0.0000	2.812	248.641	0.000	248.641	0.000
85.915	7.548	0.0000	2.846	246.680	0.000	246.680	0.000
86.913	7.521	0.0000	2.879	245.781	0.000	245.781	0.000
87.913	7.503	0.0000	2.912	245.209	0.000	245.209	0.000
88.912	7.488	0.0000	2.946	244.712	0.000	244.712	0.000
89.91	7.474	0.0000	2.979	244.245	0.000	244.245	0.000
90.91	7.459	0.0000	3.012	243.771	0.000	243.771	0.000
91.91	7.442	0.0000	3.046	243.209	0.000	243.209	0.000
92.908	7.421	0.0000	3.079	242.510	0.000	242.510	0.000
93.908	7.410	0.0000	3.112	242.160	0.000	242.160	0.000
94.905	7.422	0.0000	3.145	242.546	0.000	242.546	0.000
95.907	7.427	0.0000	3.179	242.699	0.000	242.699	0.000
96.905	7.440	0.0000	3.212	243.121	0.000	243.121	0.000
97.903	7.459	0.0000	3.245	243.755	0.000	243.755	0.000
98.902	7.486	0.0000	3.279	244.644	0.000	244.644	0.000
99.903	7.520	0.0000	3.312	245.745	0.000	245.745	0.000
100.901	7.547	0.0000	3.345	246.637	0.000	246.637	0.000
101.899	7.555	0.0000	3.379	246.879	0.000	246.879	0.000
102.897	7.549	0.0000	3.412	246.699	0.000	246.699	0.000
103.898	7.550	0.0000	3.445	246.739	0.000	246.739	0.000
104.898	7.580	0.0000	3.478	247.706	0.000	247.706	0.000
105.896	7.625	0.0000	3.512	249.173	0.000	249.173	0.000
106.895	7.653	0.0000	3.545	250.105	0.000	250.105	0.000
107.894	7.668	0.0000	3.578	250.582	0.000	250.582	0.000
108.892	7.669	0.0000	3.612	250.611	0.000	250.611	0.000
109.891	7.623	0.0000	3.645	249.118	0.000	249.118	0.000
110.891	7.561	0.0000	3.678	247.082	0.000	247.082	0.000
111.89	7.572	0.0000	3.712	247.464	0.000	247.464	0.000
112.889	7.639	0.0000	3.745	249.641	0.000	249.641	0.000
113.888	7.690	0.0000	3.778	251.301	0.000	251.301	0.000
114.886	7.685	0.0000	3.811	251.150	0.000	251.150	0.000
115.887	7.659	0.0000	3.845	250.310	0.000	250.310	0.000
116.884	7.627	0.0000	3.878	249.258	0.000	249.258	0.000
117.883	7.587	0.0000	3.911	247.951	0.000	247.951	0.000
118.883	7.594	0.0000	3.945	248.180	0.000	248.180	0.000
119.881	7.623	0.0000	3.978	249.105	0.000	249.105	0.000
120.882	7.651	0.0000	4.011	250.026	0.000	250.026	0.000
121.881	7.671	0.0000	4.045	250.696	0.000	250.696	0.000
122.879	7.674	0.0000	4.078	250.771	0.000	250.771	0.000
123.876	7.629	0.0000	4.111	249.324	0.000	249.324	0.000
124.878	7.593	0.0000	4.144	248.131	0.000	248.131	0.000
125.875	7.530	0.0000	4.178	246.062	0.000	246.062	0.000
126.875	7.454	0.0000	4.211	243.595	0.000	243.595	0.000
127.873	7.411	0.0000	4.244	242.206	0.000	242.206	0.000
128.873	7.371	0.0000	4.278	240.889	0.000	240.889	0.000
129.87	7.388	0.0000	4.311	241.428	0.000	241.428	0.000
130.87	7.417	0.0000	4.344	242.399	0.000	242.399	0.000
131.87	7.444	0.0000	4.378	243.281	0.000	243.281	0.000
132.868	7.457	0.0000	4.411	243.680	0.000	243.680	0.000
133.869	7.416	0.0000	4.444	242.340	0.000	242.340	0.000
134.867	7.387	0.0000	4.477	241.392	0.000	241.392	0.000
135.865	7.371	0.0000	4.511	240.866	0.000	240.866	0.000
136.865	7.354	0.0000	4.544	240.310	0.000	240.310	0.000
137.865	7.333	0.0000	4.577	239.624	0.000	239.624	0.000
138.862	7.319	0.0000	4.611	239.196	0.000	239.196	0.000
139.863	7.332	0.0000	4.644	239.595	0.000	239.595	0.000
140.86	7.331	0.0000	4.677	239.575	0.000	239.575	0.000
141.861	7.332	0.0000	4.711	239.598	0.000	239.598	0.000
142.859	7.328	0.0000	4.744	239.474	0.000	239.474	0.000
143.858	7.335	0.0000	4.777	239.693	0.000	239.693	0.000
144.857	7.369	0.0000	4.810	240.801	0.000	240.801	0.000
145.854	7.406	0.0000	4.844	242.026	0.000	242.026	0.000
146.855	7.447	0.0000	4.877	243.376	0.000	243.376	0.000
147.855	7.478	0.0000	4.910	244.389	0.000	244.389	0.000
148.854	7.512	0.0000	4.944	245.480	0.000	245.480	0.000
149.851	7.541	0.0000	4.977	246.435	0.000	246.435	0.000
150.852	7.572	0.0000	5.010	247.438	0.000	247.438	0.000
151.849	7.602	0.0000	5.044	248.438	0.000	248.438	0.000
152.85	7.636	0.0000	5.077	249.549	0.000	249.549	0.000
153.848	7.668	0.0000	5.110	250.595	0.000	250.595	0.000
154.848	7.693	0.0000	5.143	251.399	0.000	251.399	0.000
155.846	7.708	0.0000	5.177	251.892	0.000	251.892	0.000
156.845	7.716	0.0000	5.210	252.163	0.000	252.163	0.000
157.844	7.732	0.0000	5.243	252.690	0.000	252.690	0.000
158.844	7.664	0.0000	5.277	250.444	0.000	250.444	0.000
159.843	7.574	0.0000	5.310	247.523	0.000	247.523	0.000
160.842	7.578	0.0000	5.343	247.637	0.000	247.637	0.000
161.841	7.602	0.0000	5.377	248.441	0.000	248.441	0.000
162.839	7.643	0.0000	5.410	249.784	0.000	249.784	0.000
163.837	7.718	0.0000	5.443	252.212	0.000	252.212	0.000
164.837	7.753	0.0000	5.476	253.353	0.000	253.353	0.000
165.837	7.764	0.0000	5.510	253.716	0.000	253.716	0.000
166.836	7.778	0.0000	5.543	254.196	0.000	254.196	0.000
167.834	7.756	0.0000	5.576	253.464	0.000	253.464	0.000
168.834	7.650	0.0000	5.610	250.007	0.000	250.007	0.000
169.832	7.617	0.0000	5.643	248.925	0.000	248.925	0.000
170.832	7.713	0.0000	5.676	252.052	0.000	252.052	0.000
171.831	7.746	0.0000	5.710	253.150	0.000	253.150	0.000
172.83	7.730	0.0000	5.743	252.627	0.000	252.627	0.000
173.829	7.714	0.0000	5.776	252.105	0.000	252.105	0.000
174.829	7.644	0.0000	5.809	249.794	0.000	249.794	0.000
175.827	7.568	0.0000	5.843	247.317	0.000	247.317	0.000
176.827	7.566	0.0000	5.876	247.252	0.000	247.252	0.000
177.824	7.584	0.0000	5.909	247.853	0.000	247.853	0.000
178.825	7.638	0.0000	5.943	249.601	0.000	249.601	0.000
179.822	7.708	0.0000	5.976	251.882	0.000	251.882	0.000
180.822	7.759	0.0000	6.009	253.559	0.000	253.559	0.000
181.819	7.757	0.0000	6.043	253.493	0.000	253.493	0.000
182.82	7.732	0.0000	6.076	252.690	0.000	252.690	0.000
183.819	7.677	0.0000	6.109	250.866	0.000	250.866	0.000
184.818	7.692	0.0000	6.142	251.356	0.000	251.356	0.000
185.816	7.696	0.0000	6.176	251.503	0.000	251.503	0.000
186.815	7.737	0.0000	6.209	252.856	0.000	252.856	0.000
187.815	7.797	0.0000	6.242	254.794	0.000	254.794	0.000
188.814	7.809	0.0000	6.276	255.206	0.000	255.206	0.000
189.813	7.812	0.0000	6.309	255.291	0.000	255.291	0.000
190.813	7.877	0.0000	6.342	257.418	0.000	257.418	0.000
191.812	7.920	0.0000	6.376	258.817	0.000	258.817	0.000
192.809	7.936	0.0000	6.409	259.337	0.000	259.337	0.000
193.809	7.945	0.0000	6.442	259.654	0.000	259.654	0.000
194.809	7.954	0.0000	6.475	259.948	0.000	259.948	0.000
195.808	7.965	0.0000	6.509	260.291	0.000	260.291	0.000
196.806	7.975	0.0000	6.542	260.614	0.000	260.614	0.000
197.805	7.985	0.0000	6.575	260.938	0.000	260.938	0.000
198.804	7.996	0.0000	6.609	261.320	0.000	261.320	0.000
199.803	8.005	0.0000	6.642	261.608	0.000	261.608	0.000
200.803	8.013	0.0000	6.675	261.850	0.000	261.850	0.000
201.802	8.025	0.0000	6.709	262.268	0.000	262.268	0.000
202.8	8.038	0.0000	6.742	262.673	0.000	262.673	0.000
203.8	8.048	0.0000	6.775	262.997	0.000	262.997	0.000
204.799	8.057	0.0000	6.808	263.301	0.000	263.301	0.000
205.798	8.066	0.0000	6.842	263.598	0.000	263.598	0.000
206.796	8.078	0.0000	6.875	263.993	0.000	263.993	0.000
207.796	8.090	0.0000	6.908	264.392	0.000	264.392	0.000
208.794	8.103	0.0000	6.942	264.791	0.000	264.791	0.000
209.794	8.113	0.0000	6.975	265.124	0.000	265.124	0.000
210.793	8.123	0.0000	7.008	265.448	0.000	265.448	0.000
211.792	8.134	0.0000	7.042	265.830	0.000	265.830	0.000
212.791	8.145	0.0000	7.075	266.163	0.000	266.163	0.000
213.789	8.154	0.0000	7.108	266.458	0.000	266.458	0.000
214.789	8.164	0.0000	7.141	266.788	0.000	266.788	0.000
215.787	8.173	0.0000	7.175	267.098	0.000	267.098	0.000
216.786	8.183	0.0000	7.208	267.415	0.000	267.415	0.000
217.785	8.193	0.0000	7.241	267.752	0.000	267.752	0.000
218.783	8.202	0.0000	7.275	268.052	0.000	268.052	0.000
219.783	8.211	0.0000	7.308	268.327	0.000	268.327	0.000
220.78	8.220	0.0000	7.341	268.631	0.000	268.631	0.000
221.781	8.229	0.0000	7.375	268.908	0.000	268.908	0.000
222.781	8.237	0.0000	7.408	269.193	0.000	269.193	0.000
223.779	8.245	0.0000	7.441	269.448	0.000	269.448	0.000
224.779	8.253	0.0000	7.474	269.719	0.000	269.719	0.000
225.778	8.262	0.0000	7.508	270.016	0.000	270.016	0.000
226.777	8.272	0.0000	7.541	270.314	0.000	270.314	0.000
227.775	8.278	0.0000	7.574	270.536	0.000	270.536	0.000
228.775	8.287	0.0000	7.608	270.820	0.000	270.820	0.000
229.774	8.295	0.0000	7.641	271.075	0.000	271.075	0.000
230.773	8.303	0.0000	7.674	271.333	0.000	271.333	0.000
231.771	8.311	0.0000	7.708	271.608	0.000	271.608	0.000
232.77	8.318	0.0000	7.741	271.833	0.000	271.833	0.000
233.77	8.327	0.0000	7.774	272.118	0.000	272.118	0.000
234.768	8.334	0.0000	7.807	272.356	0.000	272.356	0.000
235.768	8.342	0.0000	7.841	272.614	0.000	272.614	0.000
236.766	8.350	0.0000	7.874	272.859	0.000	272.859	0.000
237.766	8.357	0.0000	7.907	273.118	0.000	273.118	0.000
238.765	8.365	0.0000	7.941	273.373	0.000	273.373	0.000
239.762	8.373	0.0000	7.974	273.618	0.000	273.618	0.000
240.763	8.380	0.0000	8.007	273.853	0.000	273.853	0.000
241.761	8.387	0.0000	8.041	274.088	0.000	274.088	0.000
242.76	8.395	0.0000	8.074	274.337	0.000	274.337	0.000
243.759	8.403	0.0000	8.107	274.595	0.000	274.595	0.000
244.758	8.409	0.0000	8.141	274.788	0.000	274.788	0.000
245.758	8.417	0.0000	8.174	275.059	0.000	275.059	0.000
246.756	8.423	0.0000	8.207	275.271	0.000	275.271	0.000
247.756	8.431	0.0000	8.240	275.520	0.000	275.520	0.000
248.755	8.438	0.0000	8.274	275.735	0.000	275.735	0.000
249.754	8.445	0.0000	8.307	275.967	0.000	275.967	0.000
250.753	8.451	0.0000	8.340	276.190	0.000	276.190	0.000
251.752	8.458	0.0000	8.374	276.392	0.000	276.392	0.000
252.751	8.465	0.0000	8.407	276.621	0.000	276.621	0.000
253.75	8.471	0.0000	8.440	276.833	0.000	276.833	0.000
254.749	8.476	0.0000	8.474	276.984	0.000	276.984	0.000
255.747	8.483	0.0000	8.507	277.206	0.000	277.206	0.000
256.747	8.491	0.0000	8.540	277.480	0.000	277.480	0.000
257.746	8.498	0.0000	8.573	277.699	0.000	277.699	0.000
258.745	8.504	0.0000	8.607	277.912	0.000	277.912	0.000
259.745	8.512	0.0000	8.640	278.157	0.000	278.157	0.000
260.743	8.519	0.0000	8.673	278.386	0.000	278.386	0.000
261.742	8.525	0.0000	8.707	278.588	0.000	278.588	0.000
262.741	8.531	0.0000	8.740	278.797	0.000	278.797	0.000
263.74	8.538	0.0000	8.773	279.007	0.000	279.007	0.000
264.74	8.544	0.0000	8.807	279.199	0.000	279.199	0.000
265.738	8.551	0.0000	8.840	279.444	0.000	279.444	0.000
266.737	8.557	0.0000	8.873	279.641	0.000	279.641	0.000
267.736	8.563	0.0000	8.906	279.833	0.000	279.833	0.000
268.736	8.569	0.0000	8.940	280.023	0.000	280.023	0.000
269.733	8.575	0.0000	8.973	280.239	0.000	280.239	0.000
270.733	8.582	0.0000	9.006	280.451	0.000	280.451	0.000
271.732	8.588	0.0000	9.040	280.650	0.000	280.650	0.000
272.731	8.594	0.0000	9.073	280.859	0.000	280.859	0.000
273.729	8.601	0.0000	9.106	281.062	0.000	281.062	0.000
274.73	8.606	0.0000	9.140	281.252	0.000	281.252	0.000
275.729	8.612	0.0000	9.173	281.441	0.000	281.441	0.000
276.727	8.618	0.0000	9.206	281.641	0.000	281.641	0.000
277.727	8.625	0.0000	9.239	281.856	0.000	281.856	0.000
278.726	8.631	0.0000	9.273	282.059	0.000	282.059	0.000
279.724	8.636	0.0000	9.306	282.216	0.000	282.216	0.000
280.722	8.641	0.0000	9.339	282.395	0.000	282.395	0.000
281.722	8.647	0.0000	9.373	282.591	0.000	282.591	0.000
282.721	8.653	0.0000	9.406	282.768	0.000	282.768	0.000
283.719	8.658	0.0000	9.439	282.951	0.000	282.951	0.000
284.72	8.664	0.0000	9.473	283.134	0.000	283.134	0.000
285.716	8.670	0.0000	9.506	283.333	0.000	283.333	0.000
286.718	8.676	0.0000	9.539	283.520	0.000	283.520	0.000
287.716	8.681	0.0000	9.572	283.680	0.000	283.680	0.000
288.714	8.686	0.0000	9.606	283.843	0.000	283.843	0.000
289.713	8.691	0.0000	9.639	284.029	0.000	284.029	0.000
290.714	8.697	0.0000	9.672	284.219	0.000	284.219	0.000
291.713	8.702	0.0000	9.706	284.389	0.000	284.389	0.000
292.712	8.708	0.0000	9.739	284.578	0.000	284.578	0.000
293.708	8.713	0.0000	9.772	284.755	0.000	284.755	0.000
294.709	8.719	0.0000	9.806	284.928	0.000	284.928	0.000
295.709	8.724	0.0000	9.839	285.111	0.000	285.111	0.000
296.706	8.729	0.0000	9.872	285.268	0.000	285.268	0.000
297.704	8.735	0.0000	9.905	285.471	0.000	285.471	0.000
298.704	8.741	0.0000	9.939	285.641	0.000	285.641	0.000
299.704	8.746	0.0000	9.972	285.807	0.000	285.807	0.000
300.703	8.751	0.0000	10.005	285.967	0.000	285.967	0.000
301.702	8.756	0.0000	10.039	286.134	0.000	286.134	0.000
302.701	8.761	0.0000	10.072	286.314	0.000	286.314	0.000
303.7	8.766	0.0000	10.105	286.487	0.000	286.487	0.000
304.698	8.771	0.0000	10.139	286.627	0.000	286.627	0.000
305.698	8.776	0.0000	10.172	286.791	0.000	286.791	0.000
306.696	8.781	0.0000	10.205	286.964	0.000	286.964	0.000
307.695	8.786	0.0000	10.238	287.124	0.000	287.124	0.000
308.696	8.791	0.0000	10.272	287.297	0.000	287.297	0.000
309.694	8.796	0.0000	10.305	287.441	0.000	287.441	0.000
310.694	8.800	0.0000	10.338	287.585	0.000	287.585	0.000
311.691	8.805	0.0000	10.372	287.755	0.000	287.755	0.000
312.692	8.810	0.0000	10.405	287.908	0.000	287.908	0.000
313.691	8.815	0.0000	10.438	288.072	0.000	288.072	0.000
314.689	8.820	0.0000	10.472	288.222	0.000	288.222	0.000
315.688	8.824	0.0000	10.505	288.353	0.000	288.353	0.000
316.687	8.829	0.0000	10.538	288.529	0.000	288.529	0.000
317.686	8.834	0.0000	10.571	288.703	0.000	288.703	0.000
318.684	8.838	0.0000	10.605	288.837	0.000	288.837	0.000
319.685	8.843	0.0000	10.638	288.993	0.000	288.993	0.000
320.683	8.848	0.0000	10.671	289.160	0.000	289.160	0.000
321.682	8.853	0.0000	10.705	289.297	0.000	289.297	0.000
322.681	8.857	0.0000	10.738	289.451	0.000	289.451	0.000
323.682	8.861	0.0000	10.771	289.585	0.000	289.585	0.000
324.68	8.866	0.0000	10.805	289.745	0.000	289.745	0.000
325.678	8.871	0.0000	10.838	289.895	0.000	289.895	0.000
326.678	8.875	0.0000	10.871	290.033	0.000	290.033	0.000
327.676	8.879	0.0000	10.904	290.173	0.000	290.173	0.000
328.676	8.884	0.0000	10.938	290.317	0.000	290.317	0.000
329.674	8.888	0.0000	10.971	290.474	0.000	290.474	0.000
330.674	8.892	0.0000	11.004	290.585	0.000	290.585	0.000
331.672	8.896	0.0000	11.038	290.729	0.000	290.729	0.000
332.672	8.901	0.0000	11.071	290.886	0.000	290.886	0.000
333.67	8.905	0.0000	11.104	291.013	0.000	291.013	0.000
334.671	8.910	0.0000	11.138	291.170	0.000	291.170	0.000
335.668	8.914	0.0000	11.171	291.301	0.000	291.301	0.000
336.668	8.918	0.0000	11.204	291.441	0.000	291.441	0.000
337.668	8.922	0.0000	11.237	291.582	0.000	291.582	0.000
338.666	8.927	0.0000	11.271	291.729	0.000	291.729	0.000
339.665	8.930	0.0000	11.304	291.830	0.000	291.830	0.000
340.664	8.935	0.0000	11.337	291.993	0.000	291.993	0.000
341.663	8.940	0.0000	11.371	292.141	0.000	292.141	0.000
342.661	8.943	0.0000	11.404	292.258	0.000	292.258	0.000
343.661	8.946	0.0000	11.437	292.356	0.000	292.356	0.000
344.659	8.950	0.0000	11.471	292.487	0.000	292.487	0.000
345.658	8.955	0.0000	11.504	292.647	0.000	292.647	0.000
346.659	8.959	0.0000	11.537	292.771	0.000	292.771	0.000
347.656	8.963	0.0000	11.570	292.899	0.000	292.899	0.000
348.656	8.966	0.0000	11.604	293.003	0.000	293.003	0.000
349.655	8.970	0.0000	11.637	293.137	0.000	293.137	0.000
350.655	8.975	0.0000	11.670	293.291	0.000	293.291	0.000
351.652	8.978	0.0000	11.704	293.405	0.000	293.405	0.000
352.652	8.983	0.0000	11.737	293.559	0.000	293.559	0.000
353.652	8.986	0.0000	11.770	293.657	0.000	293.657	0.000
354.65	8.990	0.0000	11.804	293.797	0.000	293.797	0.000
355.648	8.995	0.0000	11.837	293.954	0.000	293.954	0.000
356.649	8.998	0.0000	11.870	294.049	0.000	294.049	0.000
357.646	9.002	0.0000	11.903	294.176	0.000	294.176	0.000
358.647	9.006	0.0000	11.937	294.301	0.000	294.301	0.000
359.646	9.010	0.0000	11.970	294.444	0.000	294.444	0.000
360.644	9.013	0.0000	12.003	294.539	0.000	294.539	0.000
361.643	9.016	0.0000	12.037	294.634	0.000	294.634	0.000
362.641	9.020	0.0000	12.070	294.771	0.000	294.771	0.000
363.642	9.024	0.0000	12.103	294.915	0.000	294.915	0.000
364.64	9.028	0.0000	12.137	295.023	0.000	295.023	0.000
365.639	9.030	0.0000	12.170	295.114	0.000	295.114	0.000
366.639	9.035	0.0000	12.203	295.261	0.000	295.261	0.000
367.636	9.039	0.0000	12.236	295.382	0.000	295.382	0.000
368.635	9.042	0.0000	12.270	295.480	0.000	295.480	0.000
369.634	9.045	0.0000	12.303	295.588	0.000	295.588	0.000
370.634	9.049	0.0000	12.336	295.709	0.000	295.709	0.000
371.633	9.051	0.0000	12.370	295.771	0.000	295.771	0.000
372.632	9.055	0.0000	12.403	295.915	0.000	295.915	0.000
373.631	9.059	0.0000	12.436	296.056	0.000	296.056	0.000
374.63	9.061	0.0000	12.470	296.101	0.000	296.101	0.000
375.629	9.065	0.0000	12.503	296.242	0.000	296.242	0.000
376.627	9.069	0.0000	12.536	296.386	0.000	296.386	0.000
377.627	9.072	0.0000	12.569	296.464	0.000	296.464	0.000
378.627	9.075	0.0000	12.603	296.569	0.000	296.569	0.000
379.624	9.079	0.0000	12.636	296.690	0.000	296.690	0.000
380.623	9.082	0.0000	12.669	296.807	0.000	296.807	0.000
381.622	9.085	0.0000	12.703	296.895	0.000	296.895	0.000
382.622	9.089	0.0000	12.736	297.016	0.000	297.016	0.000
383.622	9.091	0.0000	12.769	297.085	0.000	297.085	0.000
384.62	9.095	0.0000	12.803	297.222	0.000	297.222	0.000
385.618	9.099	0.0000	12.836	297.350	0.000	297.350	0.000
386.619	9.100	0.0000	12.869	297.386	0.000	297.386	0.000
387.616	9.105	0.0000	12.902	297.542	0.000	297.542	0.000
388.616	9.108	0.0000	12.936	297.634	0.000	297.634	0.000
389.616	9.110	0.0000	12.969	297.712	0.000	297.712	0.000
390.614	9.114	0.0000	13.002	297.846	0.000	297.846	0.000
391.614	9.116	0.0000	13.036	297.895	0.000	297.895	0.000
392.611	9.120	0.0000	13.069	298.039	0.000	298.039	0.000
393.611	9.122	0.0000	13.102	298.114	0.000	298.114	0.000
394.611	9.125	0.0000	13.136	298.203	0.000	298.203	0.000
395.61	9.129	0.0000	13.169	298.337	0.000	298.337	0.000
396.609	9.131	0.0000	13.202	298.399	0.000	298.399	0.000
397.607	9.135	0.0000	13.235	298.529	0.000	298.529	0.000
398.607	9.139	0.0000	13.269	298.667	0.000	298.667	0.000
399.606	9.140	0.0000	13.302	298.693	0.000	298.693	0.000
400.604	9.144	0.0000	13.335	298.827	0.000	298.827	0.000
401.603	9.146	0.0000	13.369	298.886	0.000	298.886	0.000
402.603	9.150	0.0000	13.402	299.020	0.000	299.020	0.000
403.602	9.150	0.0000	13.435	299.020	0.000	299.020	0.000
404.6	9.154	0.0000	13.469	299.157	0.000	299.157	0.000
405.599	9.157	0.0000	13.502	299.232	0.000	299.232	0.000
