Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	90-01
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1406.4
Rm(MPa)	419
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	1.536
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
83.916	11.019	0.0000	2.779	360.101	0.000	360.101	0.000
84.916	11.020	0.0000	2.812	360.131	0.000	360.131	0.000
85.914	11.024	0.0000	2.846	360.258	0.000	360.258	0.000
86.913	11.019	0.0000	2.879	360.091	0.000	360.091	0.000
87.914	11.015	0.0000	2.912	359.967	0.000	359.967	0.000
88.913	10.998	0.0000	2.946	359.395	0.000	359.395	0.000
89.911	10.993	0.0000	2.979	359.252	0.000	359.252	0.000
90.909	10.981	0.0000	3.012	358.843	0.000	358.843	0.000
91.909	10.989	0.0000	3.045	359.121	0.000	359.121	0.000
92.907	10.997	0.0000	3.079	359.392	0.000	359.392	0.000
93.908	11.002	0.0000	3.112	359.552	0.000	359.552	0.000
94.907	10.992	0.0000	3.145	359.229	0.000	359.229	0.000
95.904	10.895	0.0000	3.179	356.033	0.000	356.033	0.000
96.905	10.841	0.0000	3.212	354.278	0.000	354.278	0.000
97.902	10.845	0.0000	3.245	354.425	0.000	354.425	0.000
98.901	10.866	0.0000	3.279	355.105	0.000	355.105	0.000
99.9	10.906	0.0000	3.312	356.399	0.000	356.399	0.000
100.901	10.946	0.0000	3.345	357.722	0.000	357.722	0.000
101.899	10.965	0.0000	3.378	358.327	0.000	358.327	0.000
102.899	10.974	0.0000	3.412	358.624	0.000	358.624	0.000
103.896	10.964	0.0000	3.445	358.297	0.000	358.297	0.000
104.895	10.952	0.0000	3.478	357.915	0.000	357.915	0.000
105.894	10.954	0.0000	3.512	357.987	0.000	357.987	0.000
106.894	10.967	0.0000	3.545	358.402	0.000	358.402	0.000
107.893	10.983	0.0000	3.578	358.922	0.000	358.922	0.000
108.891	11.000	0.0000	3.612	359.467	0.000	359.467	0.000
109.889	11.014	0.0000	3.645	359.948	0.000	359.948	0.000
110.891	11.029	0.0000	3.678	360.408	0.000	360.408	0.000
111.888	11.021	0.0000	3.711	360.173	0.000	360.173	0.000
112.888	11.017	0.0000	3.745	360.033	0.000	360.033	0.000
113.886	11.015	0.0000	3.778	359.967	0.000	359.967	0.000
114.886	11.022	0.0000	3.811	360.183	0.000	360.183	0.000
115.885	11.028	0.0000	3.845	360.399	0.000	360.399	0.000
116.884	11.041	0.0000	3.878	360.804	0.000	360.804	0.000
117.881	11.022	0.0000	3.911	360.206	0.000	360.206	0.000
118.883	11.026	0.0000	3.945	360.333	0.000	360.333	0.000
119.88	11.038	0.0000	3.978	360.722	0.000	360.722	0.000
120.878	11.050	0.0000	4.011	361.124	0.000	361.124	0.000
121.88	11.054	0.0000	4.044	361.245	0.000	361.245	0.000
122.879	11.044	0.0000	4.078	360.902	0.000	360.902	0.000
123.877	11.047	0.0000	4.111	360.997	0.000	360.997	0.000
124.876	11.050	0.0000	4.144	361.111	0.000	361.111	0.000
125.874	11.045	0.0000	4.178	360.944	0.000	360.944	0.000
126.874	11.044	0.0000	4.211	360.915	0.000	360.915	0.000
127.871	11.047	0.0000	4.244	361.020	0.000	361.020	0.000
128.872	11.050	0.0000	4.278	361.111	0.000	361.111	0.000
129.869	11.048	0.0000	4.311	361.029	0.000	361.029	0.000
130.869	11.043	0.0000	4.344	360.876	0.000	360.876	0.000
131.869	11.037	0.0000	4.377	360.696	0.000	360.696	0.000
132.867	11.041	0.0000	4.411	360.817	0.000	360.817	0.000
133.868	11.047	0.0000	4.444	361.016	0.000	361.016	0.000
134.867	11.051	0.0000	4.477	361.131	0.000	361.131	0.000
135.866	11.054	0.0000	4.511	361.235	0.000	361.235	0.000
136.863	11.055	0.0000	4.544	361.275	0.000	361.275	0.000
137.863	11.055	0.0000	4.577	361.275	0.000	361.275	0.000
138.861	11.055	0.0000	4.611	361.275	0.000	361.275	0.000
139.862	11.055	0.0000	4.644	361.275	0.000	361.275	0.000
140.859	11.055	0.0000	4.677	361.275	0.000	361.275	0.000
141.859	11.053	0.0000	4.710	361.193	0.000	361.193	0.000
142.859	11.052	0.0000	4.744	361.167	0.000	361.167	0.000
143.858	11.051	0.0000	4.777	361.127	0.000	361.127	0.000
144.857	11.048	0.0000	4.810	361.052	0.000	361.052	0.000
145.856	11.042	0.0000	4.844	360.840	0.000	360.840	0.000
146.854	11.039	0.0000	4.877	360.748	0.000	360.748	0.000
147.854	11.038	0.0000	4.910	360.706	0.000	360.706	0.000
148.853	11.040	0.0000	4.944	360.784	0.000	360.784	0.000
149.852	11.037	0.0000	4.977	360.683	0.000	360.683	0.000
150.85	11.030	0.0000	5.010	360.471	0.000	360.471	0.000
151.848	11.027	0.0000	5.043	360.350	0.000	360.350	0.000
152.849	11.023	0.0000	5.077	360.239	0.000	360.239	0.000
153.847	11.020	0.0000	5.110	360.131	0.000	360.131	0.000
154.847	11.022	0.0000	5.143	360.183	0.000	360.183	0.000
155.844	11.028	0.0000	5.177	360.389	0.000	360.389	0.000
156.843	11.033	0.0000	5.210	360.539	0.000	360.539	0.000
157.843	11.035	0.0000	5.243	360.621	0.000	360.621	0.000
158.841	11.029	0.0000	5.277	360.438	0.000	360.438	0.000
159.842	11.025	0.0000	5.310	360.294	0.000	360.294	0.000
160.841	11.021	0.0000	5.343	360.147	0.000	360.147	0.000
161.839	11.015	0.0000	5.376	359.971	0.000	359.971	0.000
162.839	11.015	0.0000	5.410	359.967	0.000	359.967	0.000
163.836	11.011	0.0000	5.443	359.837	0.000	359.837	0.000
164.837	11.009	0.0000	5.476	359.768	0.000	359.768	0.000
165.836	11.004	0.0000	5.510	359.598	0.000	359.598	0.000
166.834	11.000	0.0000	5.543	359.477	0.000	359.477	0.000
167.834	10.998	0.0000	5.576	359.405	0.000	359.405	0.000
168.833	10.995	0.0000	5.610	359.314	0.000	359.314	0.000
169.832	10.992	0.0000	5.643	359.199	0.000	359.199	0.000
170.83	10.986	0.0000	5.676	359.020	0.000	359.020	0.000
171.83	10.983	0.0000	5.709	358.935	0.000	358.935	0.000
172.83	10.980	0.0000	5.743	358.824	0.000	358.824	0.000
173.827	10.976	0.0000	5.776	358.696	0.000	358.696	0.000
174.827	10.970	0.0000	5.809	358.497	0.000	358.497	0.000
175.826	10.966	0.0000	5.843	358.373	0.000	358.373	0.000
176.824	10.959	0.0000	5.876	358.137	0.000	358.137	0.000
177.824	10.954	0.0000	5.909	357.974	0.000	357.974	0.000
178.823	10.949	0.0000	5.943	357.820	0.000	357.820	0.000
179.823	10.945	0.0000	5.976	357.680	0.000	357.680	0.000
180.821	10.945	0.0000	6.009	357.680	0.000	357.680	0.000
181.82	10.941	0.0000	6.043	357.546	0.000	357.546	0.000
182.818	10.937	0.0000	6.076	357.412	0.000	357.412	0.000
183.817	10.931	0.0000	6.109	357.225	0.000	357.225	0.000
184.817	10.930	0.0000	6.142	357.190	0.000	357.190	0.000
185.817	10.930	0.0000	6.176	357.190	0.000	357.190	0.000
186.814	10.925	0.0000	6.209	357.023	0.000	357.023	0.000
187.812	10.916	0.0000	6.242	356.745	0.000	356.745	0.000
188.814	10.910	0.0000	6.276	356.546	0.000	356.546	0.000
189.812	10.906	0.0000	6.309	356.415	0.000	356.415	0.000
190.809	10.900	0.0000	6.342	356.209	0.000	356.209	0.000
191.809	10.894	0.0000	6.376	356.023	0.000	356.023	0.000
192.809	10.890	0.0000	6.409	355.876	0.000	355.876	0.000
193.809	10.885	0.0000	6.442	355.719	0.000	355.719	0.000
194.808	10.880	0.0000	6.475	355.539	0.000	355.539	0.000
195.806	10.873	0.0000	6.509	355.310	0.000	355.310	0.000
196.805	10.866	0.0000	6.542	355.111	0.000	355.111	0.000
197.804	10.863	0.0000	6.575	355.013	0.000	355.013	0.000
198.803	10.858	0.0000	6.609	354.830	0.000	354.830	0.000
199.803	10.855	0.0000	6.642	354.729	0.000	354.729	0.000
200.801	10.844	0.0000	6.675	354.392	0.000	354.392	0.000
201.801	10.830	0.0000	6.709	353.928	0.000	353.928	0.000
202.799	10.945	0.0000	6.742	357.680	0.000	357.680	0.000
203.798	11.020	0.0000	6.775	360.124	0.000	360.124	0.000
204.796	11.058	0.0000	6.808	361.356	0.000	361.356	0.000
205.796	11.093	0.0000	6.842	362.526	0.000	362.526	0.000
206.794	11.129	0.0000	6.875	363.706	0.000	363.706	0.000
207.794	11.164	0.0000	6.908	364.843	0.000	364.843	0.000
208.794	11.197	0.0000	6.942	365.902	0.000	365.902	0.000
209.791	11.228	0.0000	6.975	366.935	0.000	366.935	0.000
210.792	11.258	0.0000	7.008	367.902	0.000	367.902	0.000
211.789	11.285	0.0000	7.042	368.791	0.000	368.791	0.000
212.788	11.310	0.0000	7.075	369.608	0.000	369.608	0.000
213.787	11.334	0.0000	7.108	370.386	0.000	370.386	0.000
214.788	11.355	0.0000	7.141	371.078	0.000	371.078	0.000
215.787	11.375	0.0000	7.175	371.732	0.000	371.732	0.000
216.784	11.394	0.0000	7.208	372.350	0.000	372.350	0.000
217.784	11.411	0.0000	7.241	372.908	0.000	372.908	0.000
218.783	11.426	0.0000	7.275	373.408	0.000	373.408	0.000
219.782	11.441	0.0000	7.308	373.892	0.000	373.892	0.000
220.781	11.455	0.0000	7.341	374.340	0.000	374.340	0.000
221.78	11.466	0.0000	7.375	374.712	0.000	374.712	0.000
222.779	11.478	0.0000	7.408	375.085	0.000	375.085	0.000
223.777	11.489	0.0000	7.441	375.454	0.000	375.454	0.000
224.778	11.499	0.0000	7.474	375.791	0.000	375.791	0.000
225.775	11.509	0.0000	7.508	376.105	0.000	376.105	0.000
226.776	11.519	0.0000	7.541	376.428	0.000	376.428	0.000
227.774	11.529	0.0000	7.574	376.758	0.000	376.758	0.000
228.774	11.538	0.0000	7.608	377.052	0.000	377.052	0.000
229.77	11.547	0.0000	7.641	377.346	0.000	377.346	0.000
230.771	11.555	0.0000	7.674	377.614	0.000	377.614	0.000
231.771	11.564	0.0000	7.708	377.899	0.000	377.899	0.000
232.768	11.573	0.0000	7.741	378.190	0.000	378.190	0.000
233.768	11.582	0.0000	7.774	378.480	0.000	378.480	0.000
234.768	11.590	0.0000	7.807	378.755	0.000	378.755	0.000
235.767	11.598	0.0000	7.841	379.023	0.000	379.023	0.000
236.765	11.607	0.0000	7.874	379.317	0.000	379.317	0.000
237.765	11.615	0.0000	7.907	379.578	0.000	379.578	0.000
238.763	11.623	0.0000	7.941	379.830	0.000	379.830	0.000
239.762	11.631	0.0000	7.974	380.108	0.000	380.108	0.000
240.76	11.639	0.0000	8.007	380.366	0.000	380.366	0.000
241.76	11.647	0.0000	8.041	380.634	0.000	380.634	0.000
242.76	11.655	0.0000	8.074	380.889	0.000	380.889	0.000
243.759	11.663	0.0000	8.107	381.137	0.000	381.137	0.000
244.757	11.671	0.0000	8.140	381.418	0.000	381.418	0.000
245.756	11.679	0.0000	8.174	381.667	0.000	381.667	0.000
246.756	11.687	0.0000	8.207	381.931	0.000	381.931	0.000
247.754	11.694	0.0000	8.240	382.157	0.000	382.157	0.000
248.753	11.702	0.0000	8.274	382.412	0.000	382.412	0.000
249.752	11.709	0.0000	8.307	382.631	0.000	382.631	0.000
250.751	11.716	0.0000	8.340	382.859	0.000	382.859	0.000
251.752	11.723	0.0000	8.374	383.091	0.000	383.091	0.000
252.75	11.730	0.0000	8.407	383.317	0.000	383.317	0.000
253.747	11.737	0.0000	8.440	383.575	0.000	383.575	0.000
254.749	11.744	0.0000	8.473	383.791	0.000	383.791	0.000
255.747	11.750	0.0000	8.507	384.000	0.000	384.000	0.000
256.745	11.757	0.0000	8.540	384.225	0.000	384.225	0.000
257.744	11.765	0.0000	8.573	384.474	0.000	384.474	0.000
258.744	11.771	0.0000	8.607	384.676	0.000	384.676	0.000
259.742	11.777	0.0000	8.640	384.876	0.000	384.876	0.000
260.742	11.784	0.0000	8.673	385.085	0.000	385.085	0.000
261.742	11.791	0.0000	8.707	385.327	0.000	385.327	0.000
262.739	11.797	0.0000	8.740	385.510	0.000	385.510	0.000
263.738	11.803	0.0000	8.773	385.729	0.000	385.729	0.000
264.737	11.809	0.0000	8.806	385.918	0.000	385.918	0.000
265.737	11.817	0.0000	8.840	386.163	0.000	386.163	0.000
266.737	11.823	0.0000	8.873	386.366	0.000	386.366	0.000
267.734	11.829	0.0000	8.906	386.552	0.000	386.552	0.000
268.735	11.835	0.0000	8.940	386.761	0.000	386.761	0.000
269.731	11.841	0.0000	8.973	386.964	0.000	386.964	0.000
270.733	11.847	0.0000	9.006	387.170	0.000	387.170	0.000
271.731	11.853	0.0000	9.040	387.350	0.000	387.350	0.000
272.729	11.859	0.0000	9.073	387.533	0.000	387.533	0.000
273.729	11.865	0.0000	9.106	387.748	0.000	387.748	0.000
274.727	11.871	0.0000	9.139	387.954	0.000	387.954	0.000
275.727	11.877	0.0000	9.173	388.134	0.000	388.134	0.000
276.727	11.883	0.0000	9.206	388.333	0.000	388.333	0.000
277.724	11.888	0.0000	9.239	388.507	0.000	388.507	0.000
278.723	11.894	0.0000	9.273	388.699	0.000	388.699	0.000
279.723	11.900	0.0000	9.306	388.895	0.000	388.895	0.000
280.721	11.906	0.0000	9.339	389.091	0.000	389.091	0.000
281.72	11.911	0.0000	9.373	389.258	0.000	389.258	0.000
282.718	11.917	0.0000	9.406	389.451	0.000	389.451	0.000
283.719	11.924	0.0000	9.439	389.657	0.000	389.657	0.000
284.718	11.929	0.0000	9.472	389.850	0.000	389.850	0.000
285.718	11.934	0.0000	9.506	390.013	0.000	390.013	0.000
286.717	11.940	0.0000	9.539	390.196	0.000	390.196	0.000
287.716	11.946	0.0000	9.572	390.402	0.000	390.402	0.000
288.715	11.952	0.0000	9.606	390.582	0.000	390.582	0.000
289.713	11.957	0.0000	9.639	390.755	0.000	390.755	0.000
290.713	11.962	0.0000	9.672	390.928	0.000	390.928	0.000
291.711	11.968	0.0000	9.706	391.098	0.000	391.098	0.000
292.711	11.973	0.0000	9.739	391.278	0.000	391.278	0.000
293.71	11.979	0.0000	9.772	391.480	0.000	391.480	0.000
294.707	11.984	0.0000	9.805	391.634	0.000	391.634	0.000
295.706	11.990	0.0000	9.839	391.820	0.000	391.820	0.000
296.707	11.996	0.0000	9.872	392.036	0.000	392.036	0.000
297.705	12.001	0.0000	9.905	392.193	0.000	392.193	0.000
298.705	12.007	0.0000	9.939	392.373	0.000	392.373	0.000
299.702	12.012	0.0000	9.972	392.542	0.000	392.542	0.000
300.702	12.018	0.0000	10.005	392.729	0.000	392.729	0.000
301.7	12.023	0.0000	10.039	392.895	0.000	392.895	0.000
302.7	12.028	0.0000	10.072	393.059	0.000	393.059	0.000
303.699	12.033	0.0000	10.105	393.222	0.000	393.222	0.000
304.698	12.038	0.0000	10.138	393.408	0.000	393.408	0.000
305.697	12.044	0.0000	10.172	393.601	0.000	393.601	0.000
306.696	12.050	0.0000	10.205	393.778	0.000	393.778	0.000
307.696	12.054	0.0000	10.238	393.922	0.000	393.922	0.000
308.694	12.059	0.0000	10.272	394.088	0.000	394.088	0.000
309.693	12.065	0.0000	10.305	394.265	0.000	394.265	0.000
310.692	12.069	0.0000	10.338	394.412	0.000	394.412	0.000
311.691	12.074	0.0000	10.372	394.562	0.000	394.562	0.000
312.69	12.078	0.0000	10.405	394.719	0.000	394.719	0.000
313.69	12.084	0.0000	10.438	394.892	0.000	394.892	0.000
314.686	12.089	0.0000	10.471	395.059	0.000	395.059	0.000
315.687	12.094	0.0000	10.505	395.216	0.000	395.216	0.000
316.686	12.098	0.0000	10.538	395.369	0.000	395.369	0.000
317.685	12.103	0.0000	10.571	395.536	0.000	395.536	0.000
318.684	12.107	0.0000	10.605	395.650	0.000	395.650	0.000
319.684	12.112	0.0000	10.638	395.814	0.000	395.814	0.000
320.682	12.117	0.0000	10.671	395.990	0.000	395.990	0.000
321.681	12.122	0.0000	10.705	396.157	0.000	396.157	0.000
322.681	12.128	0.0000	10.738	396.324	0.000	396.324	0.000
323.678	12.132	0.0000	10.771	396.471	0.000	396.471	0.000
324.677	12.136	0.0000	10.804	396.595	0.000	396.595	0.000
325.678	12.141	0.0000	10.838	396.761	0.000	396.761	0.000
326.676	12.146	0.0000	10.871	396.925	0.000	396.925	0.000
327.673	12.150	0.0000	10.904	397.059	0.000	397.059	0.000
328.675	12.155	0.0000	10.938	397.212	0.000	397.212	0.000
329.673	12.159	0.0000	10.971	397.363	0.000	397.363	0.000
330.672	12.165	0.0000	11.004	397.539	0.000	397.539	0.000
331.672	12.169	0.0000	11.038	397.676	0.000	397.676	0.000
332.67	12.173	0.0000	11.071	397.801	0.000	397.801	0.000
333.669	12.177	0.0000	11.104	397.935	0.000	397.935	0.000
334.669	12.182	0.0000	11.137	398.105	0.000	398.105	0.000
335.668	12.185	0.0000	11.171	398.216	0.000	398.216	0.000
336.668	12.190	0.0000	11.204	398.366	0.000	398.366	0.000
337.663	12.195	0.0000	11.237	398.523	0.000	398.523	0.000
338.663	12.198	0.0000	11.271	398.637	0.000	398.637	0.000
339.663	12.202	0.0000	11.304	398.761	0.000	398.761	0.000
340.662	12.207	0.0000	11.337	398.928	0.000	398.928	0.000
341.662	12.211	0.0000	11.371	399.039	0.000	399.039	0.000
342.66	12.215	0.0000	11.404	399.183	0.000	399.183	0.000
343.66	12.220	0.0000	11.437	399.337	0.000	399.337	0.000
344.658	12.224	0.0000	11.470	399.487	0.000	399.487	0.000
345.658	12.229	0.0000	11.504	399.624	0.000	399.624	0.000
346.657	12.233	0.0000	11.537	399.758	0.000	399.758	0.000
347.656	12.237	0.0000	11.570	399.892	0.000	399.892	0.000
348.655	12.240	0.0000	11.604	400.013	0.000	400.013	0.000
349.654	12.245	0.0000	11.637	400.163	0.000	400.163	0.000
350.653	12.249	0.0000	11.670	400.301	0.000	400.301	0.000
351.652	12.253	0.0000	11.704	400.428	0.000	400.428	0.000
352.65	12.257	0.0000	11.737	400.552	0.000	400.552	0.000
353.649	12.260	0.0000	11.770	400.654	0.000	400.654	0.000
354.648	12.265	0.0000	11.803	400.814	0.000	400.814	0.000
355.649	12.269	0.0000	11.837	400.948	0.000	400.948	0.000
356.646	12.273	0.0000	11.870	401.069	0.000	401.069	0.000
357.645	12.276	0.0000	11.903	401.176	0.000	401.176	0.000
358.643	12.280	0.0000	11.937	401.307	0.000	401.307	0.000
359.643	12.284	0.0000	11.970	401.438	0.000	401.438	0.000
360.642	12.288	0.0000	12.003	401.565	0.000	401.565	0.000
361.642	12.292	0.0000	12.037	401.683	0.000	401.683	0.000
362.641	12.295	0.0000	12.070	401.797	0.000	401.797	0.000
363.639	12.300	0.0000	12.103	401.951	0.000	401.951	0.000
364.638	12.303	0.0000	12.136	402.069	0.000	402.069	0.000
365.638	12.308	0.0000	12.170	402.222	0.000	402.222	0.000
366.636	12.312	0.0000	12.203	402.350	0.000	402.350	0.000
367.637	12.315	0.0000	12.236	402.451	0.000	402.451	0.000
368.635	12.319	0.0000	12.270	402.578	0.000	402.578	0.000
369.634	12.323	0.0000	12.303	402.699	0.000	402.699	0.000
370.634	12.325	0.0000	12.336	402.778	0.000	402.778	0.000
371.632	12.330	0.0000	12.370	402.938	0.000	402.938	0.000
372.632	12.333	0.0000	12.403	403.046	0.000	403.046	0.000
373.631	12.337	0.0000	12.436	403.157	0.000	403.157	0.000
374.63	12.340	0.0000	12.469	403.268	0.000	403.268	0.000
375.629	12.344	0.0000	12.503	403.405	0.000	403.405	0.000
376.627	12.347	0.0000	12.536	403.500	0.000	403.500	0.000
377.627	12.350	0.0000	12.569	403.595	0.000	403.595	0.000
378.626	12.355	0.0000	12.603	403.748	0.000	403.748	0.000
379.624	12.357	0.0000	12.636	403.817	0.000	403.817	0.000
380.623	12.361	0.0000	12.669	403.944	0.000	403.944	0.000
381.622	12.365	0.0000	12.703	404.085	0.000	404.085	0.000
382.622	12.369	0.0000	12.736	404.225	0.000	404.225	0.000
383.62	12.370	0.0000	12.769	404.248	0.000	404.248	0.000
384.62	12.375	0.0000	12.802	404.399	0.000	404.399	0.000
385.618	12.379	0.0000	12.836	404.536	0.000	404.536	0.000
386.617	12.381	0.0000	12.869	404.605	0.000	404.605	0.000
387.616	12.385	0.0000	12.902	404.739	0.000	404.739	0.000
388.615	12.389	0.0000	12.936	404.866	0.000	404.866	0.000
389.614	12.392	0.0000	12.969	404.958	0.000	404.958	0.000
390.613	12.395	0.0000	13.002	405.065	0.000	405.065	0.000
391.611	12.399	0.0000	13.036	405.196	0.000	405.196	0.000
392.611	12.401	0.0000	13.069	405.261	0.000	405.261	0.000
393.609	12.405	0.0000	13.102	405.392	0.000	405.392	0.000
394.61	12.409	0.0000	13.135	405.513	0.000	405.513	0.000
395.608	12.412	0.0000	13.169	405.624	0.000	405.624	0.000
396.608	12.415	0.0000	13.202	405.719	0.000	405.719	0.000
397.606	12.417	0.0000	13.235	405.794	0.000	405.794	0.000
398.606	12.420	0.0000	13.269	405.882	0.000	405.882	0.000
399.605	12.425	0.0000	13.302	406.042	0.000	406.042	0.000
400.604	12.427	0.0000	13.335	406.101	0.000	406.101	0.000
401.602	12.430	0.0000	13.369	406.209	0.000	406.209	0.000
402.602	12.434	0.0000	13.402	406.324	0.000	406.324	0.000
403.601	12.436	0.0000	13.435	406.392	0.000	406.392	0.000
404.6	12.440	0.0000	13.468	406.536	0.000	406.536	0.000
405.599	12.443	0.0000	13.502	406.644	0.000	406.644	0.000
