Customer	SGCC_1.5
TestDate	4/4/2026
Coil No/Packet No	45-03
Type	Flat
Size(mm)	20*1.53
So(mm^2)	30.60
Lo(mm)	85
Lu(mm)	
A(%)	/
Su(mm^2)	/
Z(%)	/
Fm(kgf)	1009.8
Rm(MPa)	301
FeH(kgf)	/
ReH(MPa)	/
FeL(kgf)	/
ReL(MPa)	/
Fp(kgf)	1.646
Rp(MPa)	0
Ft(kgf)	/
Rt(MPa)	/
E(GPa)	/


-----------Curve----------
Time	Load	Elong	Disp	Stress	Strain	TrueStress	TrueStrain
132.869	7.652	0.0000	4.411	250.052	0.000	250.052	0.000
133.869	7.679	0.0000	4.444	250.951	0.000	250.951	0.000
134.868	7.700	0.0000	4.477	251.637	0.000	251.637	0.000
135.866	7.678	0.0000	4.511	250.925	0.000	250.925	0.000
136.866	7.641	0.0000	4.544	249.703	0.000	249.703	0.000
137.865	7.553	0.0000	4.577	246.833	0.000	246.833	0.000
138.863	7.438	0.0000	4.611	243.056	0.000	243.056	0.000
139.863	7.439	0.0000	4.644	243.108	0.000	243.108	0.000
140.861	7.448	0.0000	4.677	243.392	0.000	243.392	0.000
141.861	7.482	0.0000	4.710	244.493	0.000	244.493	0.000
142.86	7.523	0.0000	4.744	245.863	0.000	245.863	0.000
143.859	7.527	0.0000	4.777	245.967	0.000	245.967	0.000
144.857	7.527	0.0000	4.810	245.990	0.000	245.990	0.000
145.856	7.544	0.0000	4.844	246.549	0.000	246.549	0.000
146.856	7.582	0.0000	4.877	247.765	0.000	247.765	0.000
147.854	7.598	0.0000	4.910	248.310	0.000	248.310	0.000
148.853	7.636	0.0000	4.944	249.533	0.000	249.533	0.000
149.851	7.660	0.0000	4.977	250.324	0.000	250.324	0.000
150.851	7.671	0.0000	5.010	250.670	0.000	250.670	0.000
151.851	7.677	0.0000	5.043	250.889	0.000	250.889	0.000
152.85	7.684	0.0000	5.077	251.111	0.000	251.111	0.000
153.848	7.699	0.0000	5.110	251.588	0.000	251.588	0.000
154.848	7.714	0.0000	5.143	252.085	0.000	252.085	0.000
155.847	7.725	0.0000	5.177	252.448	0.000	252.448	0.000
156.846	7.716	0.0000	5.210	252.170	0.000	252.170	0.000
157.845	7.613	0.0000	5.243	248.781	0.000	248.781	0.000
158.844	7.561	0.0000	5.277	247.085	0.000	247.085	0.000
159.843	7.538	0.0000	5.310	246.324	0.000	246.324	0.000
160.842	7.529	0.0000	5.343	246.039	0.000	246.039	0.000
161.841	7.409	0.0000	5.376	242.127	0.000	242.127	0.000
162.84	7.387	0.0000	5.410	241.412	0.000	241.412	0.000
163.838	7.393	0.0000	5.443	241.605	0.000	241.605	0.000
164.837	7.408	0.0000	5.476	242.078	0.000	242.078	0.000
165.835	7.401	0.0000	5.510	241.856	0.000	241.856	0.000
166.836	7.396	0.0000	5.543	241.686	0.000	241.686	0.000
167.834	7.424	0.0000	5.576	242.598	0.000	242.598	0.000
168.834	7.447	0.0000	5.610	243.382	0.000	243.382	0.000
169.832	7.466	0.0000	5.643	243.971	0.000	243.971	0.000
170.831	7.442	0.0000	5.676	243.199	0.000	243.199	0.000
171.832	7.435	0.0000	5.709	242.974	0.000	242.974	0.000
172.83	7.427	0.0000	5.743	242.725	0.000	242.725	0.000
173.829	7.403	0.0000	5.776	241.925	0.000	241.925	0.000
174.828	7.392	0.0000	5.809	241.578	0.000	241.578	0.000
175.827	7.412	0.0000	5.843	242.232	0.000	242.232	0.000
176.827	7.408	0.0000	5.876	242.088	0.000	242.088	0.000
177.824	7.382	0.0000	5.909	241.232	0.000	241.232	0.000
178.823	7.390	0.0000	5.943	241.516	0.000	241.516	0.000
179.823	7.444	0.0000	5.976	243.271	0.000	243.271	0.000
180.822	7.487	0.0000	6.009	244.683	0.000	244.683	0.000
181.821	7.524	0.0000	6.042	245.873	0.000	245.873	0.000
182.819	7.551	0.0000	6.076	246.761	0.000	246.761	0.000
183.819	7.565	0.0000	6.109	247.232	0.000	247.232	0.000
184.817	7.434	0.0000	6.142	242.951	0.000	242.951	0.000
185.817	7.413	0.0000	6.176	242.239	0.000	242.239	0.000
186.815	7.438	0.0000	6.209	243.072	0.000	243.072	0.000
187.815	7.471	0.0000	6.242	244.150	0.000	244.150	0.000
188.815	7.455	0.0000	6.276	243.634	0.000	243.634	0.000
189.814	7.386	0.0000	6.309	241.382	0.000	241.382	0.000
190.812	7.375	0.0000	6.342	241.000	0.000	241.000	0.000
191.811	7.410	0.0000	6.375	242.150	0.000	242.150	0.000
192.811	7.436	0.0000	6.409	242.997	0.000	242.997	0.000
193.809	7.489	0.0000	6.442	244.742	0.000	244.742	0.000
194.809	7.532	0.0000	6.475	246.131	0.000	246.131	0.000
195.808	7.566	0.0000	6.509	247.239	0.000	247.239	0.000
196.804	7.588	0.0000	6.542	247.967	0.000	247.967	0.000
197.804	7.600	0.0000	6.575	248.363	0.000	248.363	0.000
198.803	7.597	0.0000	6.609	248.261	0.000	248.261	0.000
199.802	7.567	0.0000	6.642	247.284	0.000	247.284	0.000
200.801	7.539	0.0000	6.675	246.356	0.000	246.356	0.000
201.801	7.582	0.0000	6.708	247.761	0.000	247.761	0.000
202.801	7.647	0.0000	6.742	249.895	0.000	249.895	0.000
203.798	7.653	0.0000	6.775	250.105	0.000	250.105	0.000
204.798	7.667	0.0000	6.808	250.549	0.000	250.549	0.000
205.796	7.720	0.0000	6.842	252.281	0.000	252.281	0.000
206.795	7.765	0.0000	6.875	253.745	0.000	253.745	0.000
207.795	7.776	0.0000	6.908	254.105	0.000	254.105	0.000
208.793	7.752	0.0000	6.942	253.333	0.000	253.333	0.000
209.794	7.764	0.0000	6.975	253.732	0.000	253.732	0.000
210.791	7.818	0.0000	7.008	255.480	0.000	255.480	0.000
211.79	7.859	0.0000	7.041	256.814	0.000	256.814	0.000
212.789	7.884	0.0000	7.075	257.644	0.000	257.644	0.000
213.788	7.898	0.0000	7.108	258.098	0.000	258.098	0.000
214.788	7.909	0.0000	7.141	258.454	0.000	258.454	0.000
215.788	7.918	0.0000	7.175	258.765	0.000	258.765	0.000
216.786	7.924	0.0000	7.208	258.954	0.000	258.954	0.000
217.784	7.936	0.0000	7.241	259.353	0.000	259.353	0.000
218.785	7.950	0.0000	7.275	259.804	0.000	259.804	0.000
219.784	7.959	0.0000	7.308	260.114	0.000	260.114	0.000
220.78	7.967	0.0000	7.341	260.369	0.000	260.369	0.000
221.782	7.975	0.0000	7.374	260.608	0.000	260.608	0.000
222.78	7.975	0.0000	7.408	260.621	0.000	260.621	0.000
223.779	7.981	0.0000	7.441	260.807	0.000	260.807	0.000
224.778	7.996	0.0000	7.474	261.304	0.000	261.304	0.000
225.777	8.008	0.0000	7.508	261.709	0.000	261.709	0.000
226.776	8.019	0.0000	7.541	262.075	0.000	262.075	0.000
227.775	8.034	0.0000	7.574	262.536	0.000	262.536	0.000
228.774	8.045	0.0000	7.608	262.915	0.000	262.915	0.000
229.772	8.054	0.0000	7.641	263.199	0.000	263.199	0.000
230.772	8.062	0.0000	7.674	263.474	0.000	263.474	0.000
231.77	8.072	0.0000	7.707	263.778	0.000	263.778	0.000
232.771	8.079	0.0000	7.741	264.033	0.000	264.033	0.000
233.769	8.087	0.0000	7.774	264.284	0.000	264.284	0.000
234.767	8.094	0.0000	7.807	264.503	0.000	264.503	0.000
235.768	8.102	0.0000	7.841	264.771	0.000	264.771	0.000
236.767	8.109	0.0000	7.874	265.007	0.000	265.007	0.000
237.766	8.117	0.0000	7.907	265.265	0.000	265.265	0.000
238.764	8.124	0.0000	7.941	265.480	0.000	265.480	0.000
239.764	8.131	0.0000	7.974	265.732	0.000	265.732	0.000
240.763	8.138	0.0000	8.007	265.951	0.000	265.951	0.000
241.763	8.147	0.0000	8.040	266.235	0.000	266.235	0.000
242.759	8.153	0.0000	8.074	266.431	0.000	266.431	0.000
243.759	8.160	0.0000	8.107	266.663	0.000	266.663	0.000
244.758	8.167	0.0000	8.140	266.908	0.000	266.908	0.000
245.756	8.174	0.0000	8.174	267.124	0.000	267.124	0.000
246.757	8.182	0.0000	8.207	267.373	0.000	267.373	0.000
247.754	8.188	0.0000	8.240	267.572	0.000	267.572	0.000
248.754	8.194	0.0000	8.274	267.778	0.000	267.778	0.000
249.753	8.201	0.0000	8.307	268.013	0.000	268.013	0.000
250.754	8.208	0.0000	8.340	268.235	0.000	268.235	0.000
251.751	8.215	0.0000	8.373	268.471	0.000	268.471	0.000
252.751	8.222	0.0000	8.407	268.686	0.000	268.686	0.000
253.75	8.228	0.0000	8.440	268.895	0.000	268.895	0.000
254.748	8.236	0.0000	8.473	269.137	0.000	269.137	0.000
255.749	8.241	0.0000	8.507	269.317	0.000	269.317	0.000
256.748	8.247	0.0000	8.540	269.510	0.000	269.510	0.000
257.745	8.253	0.0000	8.573	269.719	0.000	269.719	0.000
258.744	8.260	0.0000	8.607	269.918	0.000	269.918	0.000
259.744	8.266	0.0000	8.640	270.127	0.000	270.127	0.000
260.744	8.272	0.0000	8.673	270.330	0.000	270.330	0.000
261.741	8.278	0.0000	8.706	270.533	0.000	270.533	0.000
262.74	8.285	0.0000	8.740	270.758	0.000	270.758	0.000
263.738	8.292	0.0000	8.773	270.971	0.000	270.971	0.000
264.739	8.297	0.0000	8.806	271.141	0.000	271.141	0.000
265.736	8.303	0.0000	8.840	271.327	0.000	271.327	0.000
266.737	8.309	0.0000	8.873	271.529	0.000	271.529	0.000
267.736	8.315	0.0000	8.906	271.742	0.000	271.742	0.000
268.735	8.321	0.0000	8.940	271.938	0.000	271.938	0.000
269.735	8.327	0.0000	8.973	272.131	0.000	272.131	0.000
270.732	8.333	0.0000	9.006	272.310	0.000	272.310	0.000
271.731	8.338	0.0000	9.039	272.497	0.000	272.497	0.000
272.73	8.345	0.0000	9.073	272.699	0.000	272.699	0.000
273.731	8.350	0.0000	9.106	272.863	0.000	272.863	0.000
274.728	8.356	0.0000	9.139	273.072	0.000	273.072	0.000
275.728	8.362	0.0000	9.173	273.271	0.000	273.271	0.000
276.728	8.367	0.0000	9.206	273.431	0.000	273.431	0.000
277.726	8.373	0.0000	9.239	273.614	0.000	273.614	0.000
278.725	8.379	0.0000	9.273	273.810	0.000	273.810	0.000
279.725	8.385	0.0000	9.306	274.013	0.000	274.013	0.000
280.724	8.391	0.0000	9.339	274.206	0.000	274.206	0.000
281.723	8.396	0.0000	9.372	274.389	0.000	274.389	0.000
282.721	8.401	0.0000	9.406	274.539	0.000	274.539	0.000
283.721	8.407	0.0000	9.439	274.722	0.000	274.722	0.000
284.719	8.412	0.0000	9.472	274.912	0.000	274.912	0.000
285.717	8.417	0.0000	9.506	275.072	0.000	275.072	0.000
286.716	8.423	0.0000	9.539	275.261	0.000	275.261	0.000
287.717	8.428	0.0000	9.572	275.422	0.000	275.422	0.000
288.716	8.433	0.0000	9.606	275.588	0.000	275.588	0.000
289.714	8.439	0.0000	9.639	275.771	0.000	275.771	0.000
290.712	8.443	0.0000	9.672	275.931	0.000	275.931	0.000
291.712	8.449	0.0000	9.705	276.105	0.000	276.105	0.000
292.71	8.454	0.0000	9.739	276.278	0.000	276.278	0.000
293.711	8.459	0.0000	9.772	276.448	0.000	276.448	0.000
294.71	8.464	0.0000	9.805	276.605	0.000	276.605	0.000
295.707	8.469	0.0000	9.839	276.758	0.000	276.758	0.000
296.707	8.475	0.0000	9.872	276.944	0.000	276.944	0.000
297.707	8.480	0.0000	9.905	277.121	0.000	277.121	0.000
298.704	8.485	0.0000	9.939	277.288	0.000	277.288	0.000
299.705	8.490	0.0000	9.972	277.451	0.000	277.451	0.000
300.704	8.496	0.0000	10.005	277.631	0.000	277.631	0.000
301.702	8.501	0.0000	10.038	277.794	0.000	277.794	0.000
302.701	8.505	0.0000	10.072	277.941	0.000	277.941	0.000
303.699	8.510	0.0000	10.105	278.091	0.000	278.091	0.000
304.7	8.514	0.0000	10.138	278.252	0.000	278.252	0.000
305.699	8.520	0.0000	10.172	278.438	0.000	278.438	0.000
306.695	8.525	0.0000	10.205	278.595	0.000	278.595	0.000
307.696	8.530	0.0000	10.238	278.748	0.000	278.748	0.000
308.696	8.534	0.0000	10.272	278.902	0.000	278.902	0.000
309.695	8.539	0.0000	10.305	279.049	0.000	279.049	0.000
310.693	8.544	0.0000	10.338	279.206	0.000	279.206	0.000
311.692	8.549	0.0000	10.371	279.376	0.000	279.376	0.000
312.691	8.553	0.0000	10.405	279.520	0.000	279.520	0.000
313.69	8.558	0.0000	10.438	279.673	0.000	279.673	0.000
314.69	8.564	0.0000	10.471	279.863	0.000	279.863	0.000
315.687	8.568	0.0000	10.505	279.990	0.000	279.990	0.000
316.687	8.572	0.0000	10.538	280.131	0.000	280.131	0.000
317.688	8.577	0.0000	10.571	280.288	0.000	280.288	0.000
318.686	8.581	0.0000	10.605	280.428	0.000	280.428	0.000
319.685	8.585	0.0000	10.638	280.572	0.000	280.572	0.000
320.684	8.590	0.0000	10.671	280.719	0.000	280.719	0.000
321.681	8.595	0.0000	10.704	280.866	0.000	280.866	0.000
322.682	8.599	0.0000	10.738	281.007	0.000	281.007	0.000
323.681	8.604	0.0000	10.771	281.176	0.000	281.176	0.000
324.679	8.607	0.0000	10.804	281.281	0.000	281.281	0.000
325.679	8.612	0.0000	10.838	281.422	0.000	281.422	0.000
326.677	8.616	0.0000	10.871	281.556	0.000	281.556	0.000
327.676	8.620	0.0000	10.904	281.703	0.000	281.703	0.000
328.676	8.625	0.0000	10.938	281.863	0.000	281.863	0.000
329.675	8.630	0.0000	10.971	282.013	0.000	282.013	0.000
330.674	8.634	0.0000	11.004	282.157	0.000	282.157	0.000
331.671	8.638	0.0000	11.037	282.291	0.000	282.291	0.000
332.67	8.643	0.0000	11.071	282.438	0.000	282.438	0.000
333.671	8.646	0.0000	11.104	282.559	0.000	282.559	0.000
334.67	8.650	0.0000	11.137	282.686	0.000	282.686	0.000
335.667	8.655	0.0000	11.171	282.843	0.000	282.843	0.000
336.665	8.659	0.0000	11.204	282.984	0.000	282.984	0.000
337.666	8.663	0.0000	11.237	283.118	0.000	283.118	0.000
338.665	8.668	0.0000	11.271	283.261	0.000	283.261	0.000
339.664	8.671	0.0000	11.304	283.366	0.000	283.366	0.000
340.664	8.675	0.0000	11.337	283.497	0.000	283.497	0.000
341.663	8.680	0.0000	11.371	283.644	0.000	283.644	0.000
342.662	8.684	0.0000	11.404	283.784	0.000	283.784	0.000
343.66	8.686	0.0000	11.437	283.869	0.000	283.869	0.000
344.659	8.691	0.0000	11.470	284.029	0.000	284.029	0.000
345.658	8.695	0.0000	11.504	284.150	0.000	284.150	0.000
346.658	8.699	0.0000	11.537	284.278	0.000	284.278	0.000
347.656	8.702	0.0000	11.570	284.366	0.000	284.366	0.000
348.655	8.706	0.0000	11.604	284.507	0.000	284.507	0.000
349.655	8.710	0.0000	11.637	284.641	0.000	284.641	0.000
350.654	8.714	0.0000	11.670	284.781	0.000	284.781	0.000
351.651	8.717	0.0000	11.704	284.859	0.000	284.859	0.000
352.652	8.721	0.0000	11.737	285.010	0.000	285.010	0.000
353.65	8.725	0.0000	11.770	285.131	0.000	285.131	0.000
354.649	8.729	0.0000	11.803	285.265	0.000	285.265	0.000
355.647	8.732	0.0000	11.837	285.366	0.000	285.366	0.000
356.648	8.736	0.0000	11.870	285.474	0.000	285.474	0.000
357.647	8.740	0.0000	11.903	285.621	0.000	285.621	0.000
358.646	8.744	0.0000	11.937	285.761	0.000	285.761	0.000
359.646	8.746	0.0000	11.970	285.817	0.000	285.817	0.000
360.643	8.750	0.0000	12.003	285.954	0.000	285.954	0.000
361.644	8.755	0.0000	12.037	286.111	0.000	286.111	0.000
362.642	8.758	0.0000	12.070	286.212	0.000	286.212	0.000
363.641	8.760	0.0000	12.103	286.291	0.000	286.291	0.000
364.641	8.765	0.0000	12.136	286.438	0.000	286.438	0.000
365.638	8.769	0.0000	12.170	286.569	0.000	286.569	0.000
366.637	8.771	0.0000	12.203	286.644	0.000	286.644	0.000
367.637	8.775	0.0000	12.236	286.765	0.000	286.765	0.000
368.637	8.779	0.0000	12.270	286.905	0.000	286.905	0.000
369.634	8.782	0.0000	12.303	286.990	0.000	286.990	0.000
370.635	8.785	0.0000	12.336	287.101	0.000	287.101	0.000
371.633	8.790	0.0000	12.370	287.255	0.000	287.255	0.000
372.632	8.792	0.0000	12.403	287.317	0.000	287.317	0.000
373.63	8.796	0.0000	12.436	287.438	0.000	287.438	0.000
374.631	8.800	0.0000	12.469	287.582	0.000	287.582	0.000
375.629	8.804	0.0000	12.503	287.709	0.000	287.709	0.000
376.628	8.805	0.0000	12.536	287.752	0.000	287.752	0.000
377.627	8.810	0.0000	12.569	287.908	0.000	287.908	0.000
378.626	8.812	0.0000	12.603	287.984	0.000	287.984	0.000
379.626	8.815	0.0000	12.636	288.072	0.000	288.072	0.000
380.624	8.819	0.0000	12.669	288.203	0.000	288.203	0.000
381.624	8.822	0.0000	12.703	288.291	0.000	288.291	0.000
382.622	8.825	0.0000	12.736	288.405	0.000	288.405	0.000
383.622	8.830	0.0000	12.769	288.562	0.000	288.562	0.000
384.621	8.831	0.0000	12.802	288.591	0.000	288.591	0.000
385.619	8.835	0.0000	12.836	288.725	0.000	288.725	0.000
386.618	8.837	0.0000	12.869	288.804	0.000	288.804	0.000
387.616	8.840	0.0000	12.902	288.889	0.000	288.889	0.000
388.617	8.843	0.0000	12.936	288.993	0.000	288.993	0.000
389.616	8.846	0.0000	12.969	289.088	0.000	289.088	0.000
390.615	8.850	0.0000	13.002	289.216	0.000	289.216	0.000
391.612	8.853	0.0000	13.036	289.327	0.000	289.327	0.000
392.61	8.855	0.0000	13.069	289.379	0.000	289.379	0.000
393.611	8.860	0.0000	13.102	289.542	0.000	289.542	0.000
394.611	8.862	0.0000	13.135	289.608	0.000	289.608	0.000
395.61	8.865	0.0000	13.169	289.706	0.000	289.706	0.000
396.609	8.868	0.0000	13.202	289.814	0.000	289.814	0.000
397.609	8.870	0.0000	13.235	289.869	0.000	289.869	0.000
398.607	8.875	0.0000	13.269	290.016	0.000	290.016	0.000
399.605	8.876	0.0000	13.302	290.075	0.000	290.075	0.000
400.604	8.880	0.0000	13.335	290.196	0.000	290.196	0.000
401.604	8.881	0.0000	13.369	290.239	0.000	290.239	0.000
402.603	8.885	0.0000	13.402	290.359	0.000	290.359	0.000
403.602	8.888	0.0000	13.435	290.474	0.000	290.474	0.000
404.601	8.890	0.0000	13.468	290.523	0.000	290.523	0.000
405.599	8.894	0.0000	13.502	290.641	0.000	290.641	0.000
